time,feet,centimeters,tide
2014-12-31 02:03:00 UTC,-0.1,-3,L
2014-12-31 09:36:00 UTC,3.0,91,H
2014-12-31 13:14:00 UTC,2.8,85,L
2014-12-31 19:49:00 UTC,4.3,131,H
2015-01-01 02:56:00 UTC,-0.2,-6,L
2015-01-01 10:48:00 UTC,3.2,98,H
2015-01-01 14:13:00 UTC,3.1,94,L
2015-01-01 20:32:00 UTC,4.2,128,H
2015-01-02 03:45:00 UTC,-0.3,-9,L
2015-01-02 12:04:00 UTC,3.3,101,H
2015-01-02 15:15:00 UTC,3.5,107,L
2015-01-02 21:09:00 UTC,4.1,125,H
2015-01-03 04:33:00 UTC,-0.3,-9,L
2015-01-03 13:13:00 UTC,3.5,107,H
2015-01-03 16:24:00 UTC,3.7,113,L
2015-01-03 21:44:00 UTC,3.9,119,H
2015-01-04 05:18:00 UTC,-0.2,-6,L
2015-01-04 14:13:00 UTC,3.6,110,H
2015-01-04 17:42:00 UTC,3.8,116,L
2015-01-04 22:18:00 UTC,3.7,113,H
2015-01-05 06:02:00 UTC,0.0,0,L
2015-01-05 15:03:00 UTC,3.7,113,H
2015-01-05 19:08:00 UTC,3.8,116,L
2015-01-05 22:52:00 UTC,3.4,104,H
2015-01-06 06:44:00 UTC,0.2,6,L
2015-01-06 15:44:00 UTC,3.7,113,H
2015-01-06 20:35:00 UTC,3.6,110,L
2015-01-06 23:33:00 UTC,3.2,98,H
2015-01-07 07:24:00 UTC,0.4,12,L
2015-01-07 16:16:00 UTC,3.7,113,H
2015-01-07 21:47:00 UTC,3.4,104,L
2015-01-08 00:30:00 UTC,2.9,88,H
2015-01-08 08:04:00 UTC,0.6,18,L
2015-01-08 16:43:00 UTC,3.7,113,H
2015-01-08 22:38:00 UTC,3.0,91,L
2015-01-09 01:48:00 UTC,2.7,82,H
2015-01-09 08:43:00 UTC,0.9,27,L
2015-01-09 17:06:00 UTC,3.7,113,H
2015-01-09 23:15:00 UTC,2.7,82,L
2015-01-10 03:15:00 UTC,2.5,76,H
2015-01-10 09:22:00 UTC,1.2,37,L
2015-01-10 17:27:00 UTC,3.6,110,H
2015-01-10 23:49:00 UTC,2.3,70,L
2015-01-11 04:42:00 UTC,2.4,73,H
2015-01-11 10:00:00 UTC,1.5,46,L
2015-01-11 17:45:00 UTC,3.6,110,H
2015-01-12 00:21:00 UTC,1.9,58,L
