date,day,time,inches,centimeters,tide
2013/12/30,Mon,11:27 PM,7.5,229,H
2013/12/31,Tue,04:54 AM,3.2,98,L
2013/12/31,Tue,10:44 AM,10.2,311,H
2013/12/31,Tue,05:54 PM,-1.5,-46,L
2014/01/01,Wed,12:16 AM,8.0,244,H
2014/01/01,Wed,05:50 AM,2.8,85,L
2014/01/01,Wed,11:37 AM,10.4,317,H
2014/01/01,Wed,06:41 PM,-1.8,-55,L
2014/01/02,Thu,01:02 AM,8.4,256,H
2014/01/02,Thu,06:42 AM,2.6,79,L
2014/01/02,Thu,12:27 PM,10.3,314,H
2014/01/02,Thu,07:27 PM,-1.9,-58,L
2014/01/03,Fri,01:48 AM,8.6,262,H
2014/01/03,Fri,07:34 AM,2.3,70,L
2014/01/03,Fri,01:18 PM,10.0,305,H
2014/01/03,Fri,08:12 PM,-1.6,-49,L
2014/01/04,Sat,02:34 AM,8.8,268,H
2014/01/04,Sat,08:27 AM,2.2,67,L
2014/01/04,Sat,02:10 PM,9.4,287,H
2014/01/04,Sat,08:57 PM,-1.0,-30,L
2014/01/05,Sun,03:20 AM,8.8,268,H
2014/01/05,Sun,09:23 AM,2.1,64,L
2014/01/05,Sun,03:05 PM,8.6,262,H
2014/01/05,Sun,09:43 PM,-0.2,-6,L
2014/01/06,Mon,04:08 AM,8.8,268,H
2014/01/06,Mon,10:22 AM,2.1,64,L
2014/01/06,Mon,04:05 PM,7.8,238,H
2014/01/06,Mon,10:31 PM,0.8,24,L
2014/01/07,Tue,04:58 AM,8.8,268,H
2014/01/07,Tue,11:27 AM,2.1,64,L
2014/01/07,Tue,05:11 PM,7.0,213,H
2014/01/07,Tue,11:22 PM,1.7,52,L
2014/01/08,Wed,05:51 AM,8.7,265,H
2014/01/08,Wed,12:37 PM,1.9,58,L
2014/01/08,Wed,06:26 PM,6.4,195,H
2014/01/09,Thu,12:18 AM,2.6,79,L
2014/01/09,Thu,06:45 AM,8.7,265,H
2014/01/09,Thu,01:48 PM,1.7,52,L
2014/01/09,Thu,07:45 PM,6.2,189,H
2014/01/10,Fri,01:20 AM,3.2,98,L
2014/01/10,Fri,07:40 AM,8.7,265,H
2014/01/10,Fri,02:54 PM,1.3,40,L
2014/01/10,Fri,09:02 PM,6.3,192,H
2014/01/11,Sat,02:25 AM,3.7,113,L
2014/01/11,Sat,08:34 AM,8.7,265,H
2014/01/11,Sat,03:51 PM,0.8,24,L
2014/01/11,Sat,10:08 PM,6.5,198,H
2014/01/12,Sun,03:26 AM,3.8,116,L
2014/01/12,Sun,09:24 AM,8.8,268,H
2014/01/12,Sun,04:38 PM,0.5,15,L
2014/01/12,Sun,11:00 PM,6.9,210,H
2014/01/13,Mon,04:19 AM,3.8,116,L
2014/01/13,Mon,10:10 AM,8.9,271,H
2014/01/13,Mon,05:20 PM,0.2,6,L
2014/01/13,Mon,11:42 PM,7.1,216,H
2014/01/14,Tue,05:06 AM,3.6,110,L
2014/01/14,Tue,10:53 AM,8.9,271,H
2014/01/14,Tue,05:57 PM,0.0,0,L
2014/01/15,Wed,12:18 AM,7.4,226,H
2014/01/15,Wed,05:48 AM,3.5,107,L
2014/01/15,Wed,11:32 AM,8.9,271,H
2014/01/15,Wed,06:31 PM,-0.1,-3,L
2014/01/16,Thu,12:51 AM,7.6,232,H
2014/01/16,Thu,06:26 AM,3.3,101,L
2014/01/16,Thu,12:09 PM,8.8,268,H
2014/01/16,Thu,07:03 PM,-0.1,-3,L
2014/01/17,Fri,01:23 AM,7.7,235,H
2014/01/17,Fri,07:04 AM,3.1,94,L
2014/01/17,Fri,12:44 PM,8.7,265,H
2014/01/17,Fri,07:34 PM,0.0,0,L
2014/01/18,Sat,01:54 AM,7.8,238,H
2014/01/18,Sat,07:41 AM,3.0,91,L
2014/01/18,Sat,01:20 PM,8.4,256,H
2014/01/18,Sat,08:05 PM,0.2,6,L
2014/01/19,Sun,02:26 AM,7.9,241,H
2014/01/19,Sun,08:19 AM,2.9,88,L
2014/01/19,Sun,01:56 PM,8.1,247,H
2014/01/19,Sun,08:36 PM,0.5,15,L
2014/01/20,Mon,02:57 AM,8.0,244,H
2014/01/20,Mon,08:59 AM,2.8,85,L
2014/01/20,Mon,02:35 PM,7.7,235,H
2014/01/20,Mon,09:08 PM,1.0,30,L
2014/01/21,Tue,03:30 AM,8.1,247,H
2014/01/21,Tue,09:44 AM,2.7,82,L
2014/01/21,Tue,03:18 PM,7.2,219,H
2014/01/21,Tue,09:43 PM,1.5,46,L
2014/01/22,Wed,04:05 AM,8.2,250,H
2014/01/22,Wed,10:34 AM,2.6,79,L
2014/01/22,Wed,04:12 PM,6.7,204,H
2014/01/22,Wed,10:22 PM,2.1,64,L
2014/01/23,Thu,04:47 AM,8.3,253,H
2014/01/23,Thu,11:33 AM,2.4,73,L
2014/01/23,Thu,05:18 PM,6.3,192,H
2014/01/23,Thu,11:08 PM,2.7,82,L
2014/01/24,Fri,05:36 AM,8.4,256,H
2014/01/24,Fri,12:40 PM,2.0,61,L
2014/01/24,Fri,06:38 PM,6.0,183,H
2014/01/25,Sat,12:08 AM,3.3,101,L
2014/01/25,Sat,06:33 AM,8.6,262,H
2014/01/25,Sat,01:51 PM,1.5,46,L
2014/01/25,Sat,07:59 PM,6.1,186,H
2014/01/26,Sun,01:20 AM,3.7,113,L
2014/01/26,Sun,07:35 AM,8.8,268,H
2014/01/26,Sun,02:57 PM,0.8,24,L
2014/01/26,Sun,09:13 PM,6.5,198,H
2014/01/27,Mon,02:35 AM,3.7,113,L
2014/01/27,Mon,08:38 AM,9.2,280,H
2014/01/27,Mon,03:56 PM,0.0,0,L
2014/01/27,Mon,10:16 PM,7.0,213,H
2014/01/28,Tue,03:43 AM,3.4,104,L
2014/01/28,Tue,09:38 AM,9.6,293,H
2014/01/28,Tue,04:49 PM,-0.8,-24,L
2014/01/28,Tue,11:09 PM,7.6,232,H
2014/01/29,Wed,04:43 AM,2.9,88,L
2014/01/29,Wed,10:34 AM,9.9,302,H
2014/01/29,Wed,05:37 PM,-1.3,-40,L
2014/01/29,Wed,11:56 PM,8.1,247,H
