date,day,time,inches,centimeters,tide
2013/12/31,Tue,12:00 AM,15.2,463,H
2013/12/31,Tue,05:37 AM,2.7,82,L
2013/12/31,Tue,11:37 AM,19.0,579,H
2013/12/31,Tue,06:14 PM,-3.4,-104,L
2014/01/01,Wed,12:47 AM,16.5,503,H
2014/01/01,Wed,06:27 AM,1.6,49,L
2014/01/01,Wed,12:28 PM,19.7,600,H
2014/01/01,Wed,07:00 PM,-4.2,-128,L
2014/01/02,Thu,01:33 AM,17.3,527,H
2014/01/02,Thu,07:15 AM,0.9,27,L
2014/01/02,Thu,01:17 PM,19.9,607,H
2014/01/02,Thu,07:45 PM,-4.4,-134,L
2014/01/03,Fri,02:17 AM,17.7,539,H
2014/01/03,Fri,08:03 AM,0.5,15,L
2014/01/03,Fri,02:05 PM,19.5,594,H
2014/01/03,Fri,08:29 PM,-4.0,-122,L
2014/01/04,Sat,03:02 AM,17.8,543,H
2014/01/04,Sat,08:52 AM,0.6,18,L
2014/01/04,Sat,02:54 PM,18.5,564,H
2014/01/04,Sat,09:14 PM,-2.9,-88,L
2014/01/05,Sun,03:47 AM,17.6,536,H
2014/01/05,Sun,09:44 AM,0.9,27,L
2014/01/05,Sun,03:44 PM,17.1,521,H
2014/01/05,Sun,10:01 PM,-1.4,-43,L
2014/01/06,Mon,04:35 AM,17.0,518,H
2014/01/06,Mon,10:39 AM,1.6,49,L
2014/01/06,Mon,04:38 PM,15.4,469,H
2014/01/06,Mon,10:51 PM,0.4,12,L
2014/01/07,Tue,05:26 AM,16.3,497,H
2014/01/07,Tue,11:40 AM,2.2,67,L
2014/01/07,Tue,05:41 PM,13.7,418,H
2014/01/07,Tue,11:46 PM,2.2,67,L
2014/01/08,Wed,06:23 AM,15.6,475,H
2014/01/08,Wed,12:49 PM,2.7,82,L
2014/01/08,Wed,06:56 PM,12.4,378,H
2014/01/09,Thu,12:49 AM,3.8,116,L
2014/01/09,Thu,07:25 AM,15.2,463,H
2014/01/09,Thu,02:02 PM,2.7,82,L
2014/01/09,Thu,08:22 PM,11.8,360,H
2014/01/10,Fri,02:02 AM,4.8,146,L
2014/01/10,Fri,08:30 AM,15.0,457,H
2014/01/10,Fri,03:12 PM,2.2,67,L
