time,feet,centimeters,tide
2013-12-31 03:50:00 UTC,2.2,67,H
2013-12-31 12:33:00 UTC,-0.5,-15,L
2014-01-01 04:22:00 UTC,2.3,70,H
2014-01-01 12:56:00 UTC,-0.5,-15,L
2014-01-01 18:17:00 UTC,0.2,6,H
2014-01-01 21:17:00 UTC,0.1,3,L
2014-01-02 04:54:00 UTC,2.3,70,H
2014-01-02 13:25:00 UTC,-0.5,-15,L
2014-01-02 18:36:00 UTC,0.2,6,H
2014-01-02 21:45:00 UTC,0.1,3,L
2014-01-03 05:24:00 UTC,2.2,67,H
2014-01-03 13:50:00 UTC,-0.3,-9,L
2014-01-03 18:54:00 UTC,0.2,6,H
2014-01-03 22:09:00 UTC,0.1,3,L
2014-01-04 05:49:00 UTC,2.0,61,H
2014-01-04 14:10:00 UTC,-0.2,-6,L
2014-01-04 19:12:00 UTC,0.3,9,H
2014-01-04 22:27:00 UTC,0.2,6,L
2014-01-05 06:07:00 UTC,1.8,55,H
2014-01-05 14:19:00 UTC,0.0,0,L
2014-01-05 19:32:00 UTC,0.4,12,H
2014-01-05 22:33:00 UTC,0.4,12,L
2014-01-06 06:09:00 UTC,1.5,46,H
2014-01-06 14:16:00 UTC,0.1,3,L
2014-01-07 05:43:00 UTC,1.2,37,H
2014-01-07 14:02:00 UTC,0.1,3,L
2014-01-08 04:38:00 UTC,1.2,37,H
2014-01-08 13:41:00 UTC,0.1,3,L
2014-01-09 03:38:00 UTC,1.2,37,H
2014-01-09 13:20:00 UTC,0.0,0,L
2014-01-10 03:14:00 UTC,1.4,43,H
2014-01-10 13:02:00 UTC,-0.1,-3,L
2014-01-11 03:10:00 UTC,1.5,46,H
2014-01-11 12:46:00 UTC,-0.1,-3,L
2014-01-12 03:18:00 UTC,1.6,49,H
2014-01-12 12:34:00 UTC,-0.2,-6,L
2014-01-13 03:31:00 UTC,1.8,55,H
2014-01-13 12:28:00 UTC,-0.2,-6,L
2014-01-14 03:48:00 UTC,1.9,58,H
2014-01-14 12:28:00 UTC,-0.2,-6,L
2014-01-14 17:13:00 UTC,0.2,6,H
2014-01-14 20:17:00 UTC,0.2,6,L
2014-01-15 04:08:00 UTC,1.9,58,H
2014-01-15 12:34:00 UTC,-0.2,-6,L
2014-01-15 17:09:00 UTC,0.3,9,H
2014-01-15 21:08:00 UTC,0.1,3,L
2014-01-16 04:28:00 UTC,2.0,61,H
2014-01-16 12:43:00 UTC,-0.2,-6,L
2014-01-16 17:20:00 UTC,0.4,12,H
2014-01-16 21:47:00 UTC,0.1,3,L
2014-01-17 04:49:00 UTC,2.0,61,H
2014-01-17 12:55:00 UTC,-0.2,-6,L
2014-01-17 17:37:00 UTC,0.5,15,H
2014-01-17 22:21:00 UTC,0.1,3,L
2014-01-18 05:09:00 UTC,2.0,61,H
2014-01-18 13:08:00 UTC,-0.1,-3,L
2014-01-18 17:59:00 UTC,0.6,18,H
2014-01-18 22:53:00 UTC,0.2,6,L
2014-01-19 05:28:00 UTC,1.9,58,H
2014-01-19 13:20:00 UTC,-0.1,-3,L
2014-01-19 18:23:00 UTC,0.7,21,H
2014-01-19 23:24:00 UTC,0.2,6,L
2014-01-20 05:45:00 UTC,1.7,52,H
2014-01-20 13:31:00 UTC,0.0,0,L
2014-01-20 18:50:00 UTC,0.8,24,H
2014-01-20 23:54:00 UTC,0.4,12,L
2014-01-21 05:59:00 UTC,1.6,49,H
2014-01-21 13:39:00 UTC,0.1,3,L
2014-01-21 19:24:00 UTC,0.9,27,H
2014-01-22 00:25:00 UTC,0.5,15,L
2014-01-22 06:05:00 UTC,1.3,40,H
2014-01-22 13:42:00 UTC,0.1,3,L
2014-01-22 20:10:00 UTC,0.9,27,H
2014-01-23 00:57:00 UTC,0.7,21,L
2014-01-23 05:52:00 UTC,1.1,34,H
2014-01-23 13:35:00 UTC,0.1,3,L
2014-01-23 21:49:00 UTC,1.0,30,H
2014-01-24 01:40:00 UTC,1.0,30,L
2014-01-24 04:17:00 UTC,1.0,30,H
2014-01-24 13:10:00 UTC,0.1,3,L
2014-01-25 01:23:00 UTC,1.2,37,H
2014-01-25 12:28:00 UTC,0.0,0,L
2014-01-26 02:01:00 UTC,1.5,46,H
2014-01-26 11:56:00 UTC,-0.1,-3,L
2014-01-27 02:36:00 UTC,1.8,55,H
2014-01-27 11:50:00 UTC,-0.3,-9,L
2014-01-28 03:11:00 UTC,2.0,61,H
2014-01-28 11:59:00 UTC,-0.4,-12,L
2014-01-29 03:45:00 UTC,2.2,67,H
2014-01-29 12:15:00 UTC,-0.4,-12,L
2014-01-29 17:52:00 UTC,0.4,12,H
2014-01-29 21:15:00 UTC,0.3,9,L
2014-01-30 04:18:00 UTC,2.3,70,H
2014-01-30 12:32:00 UTC,-0.4,-12,L
2014-01-30 17:53:00 UTC,0.5,15,H
2014-01-30 21:59:00 UTC,0.2,6,L
2014-01-31 04:49:00 UTC,2.2,67,H
2014-01-31 12:48:00 UTC,-0.3,-9,L
2014-01-31 18:01:00 UTC,0.6,18,H
2014-01-31 22:38:00 UTC,0.2,6,L
2014-02-01 05:16:00 UTC,2.1,64,H
2014-02-01 13:00:00 UTC,-0.1,-3,L
2014-02-01 18:12:00 UTC,0.7,21,H
2014-02-01 23:13:00 UTC,0.3,9,L
2014-02-02 05:38:00 UTC,1.9,58,H
2014-02-02 13:06:00 UTC,0.0,0,L
2014-02-02 18:25:00 UTC,0.9,27,H
2014-02-02 23:45:00 UTC,0.4,12,L
2014-02-03 05:52:00 UTC,1.6,49,H
2014-02-03 13:06:00 UTC,0.1,3,L
2014-02-03 18:41:00 UTC,1.0,30,H
2014-02-04 00:12:00 UTC,0.5,15,L
2014-02-04 05:51:00 UTC,1.3,40,H
2014-02-04 13:01:00 UTC,0.1,3,L
2014-02-04 19:00:00 UTC,1.1,34,H
2014-02-05 00:30:00 UTC,0.7,21,L
2014-02-05 05:27:00 UTC,1.2,37,H
2014-02-05 12:51:00 UTC,0.1,3,L
2014-02-05 19:23:00 UTC,1.2,37,H
2014-02-06 00:31:00 UTC,0.9,27,L
2014-02-06 04:31:00 UTC,1.1,34,H
2014-02-06 12:41:00 UTC,0.0,0,L
2014-02-06 19:55:00 UTC,1.2,37,H
2014-02-07 00:01:00 UTC,1.1,34,L
2014-02-07 03:33:00 UTC,1.2,37,H
2014-02-07 12:33:00 UTC,0.0,0,L
2014-02-08 03:10:00 UTC,1.3,40,H
2014-02-08 12:26:00 UTC,-0.1,-3,L
2014-02-09 03:10:00 UTC,1.5,46,H
2014-02-09 12:19:00 UTC,-0.1,-3,L
2014-02-10 03:18:00 UTC,1.6,49,H
2014-02-10 12:10:00 UTC,-0.1,-3,L
