date,day,time,feet,centimeters,tide
2013/12/31,Tue,03:26 AM,-0.3,-9,L
2013/12/31,Tue,09:35 AM,11.5,351,H
2013/12/31,Tue,04:06 PM,-1.5,-46,L
2013/12/31,Tue,10:15 PM,10.1,308,H
2014/01/01,Wed,04:21 AM,-0.8,-24,L
2014/01/01,Wed,10:30 AM,11.9,363,H
2014/01/01,Wed,05:00 PM,-2.0,-61,L
2014/01/01,Wed,11:09 PM,10.5,320,H
2014/01/02,Thu,05:14 AM,-1.1,-34,L
2014/01/02,Thu,11:23 AM,12.1,369,H
2014/01/02,Thu,05:51 PM,-2.2,-67,L
2014/01/03,Fri,12:02 AM,10.7,326,H
2014/01/03,Fri,06:06 AM,-1.2,-37,L
2014/01/03,Fri,12:16 PM,12.1,369,H
2014/01/03,Fri,06:42 PM,-2.2,-67,L
2014/01/04,Sat,12:54 AM,10.9,332,H
2014/01/04,Sat,07:00 AM,-1.2,-37,L
2014/01/04,Sat,01:10 PM,11.8,360,H
2014/01/04,Sat,07:33 PM,-2.0,-61,L
2014/01/05,Sun,01:47 AM,10.8,329,H
2014/01/05,Sun,07:54 AM,-1.0,-30,L
2014/01/05,Sun,02:05 PM,11.3,344,H
2014/01/05,Sun,08:25 PM,-1.5,-46,L
2014/01/06,Mon,02:41 AM,10.7,326,H
2014/01/06,Mon,08:50 AM,-0.6,-18,L
2014/01/06,Mon,03:01 PM,10.7,326,H
2014/01/06,Mon,09:19 PM,-0.9,-27,L
2014/01/07,Tue,03:37 AM,10.4,317,H
2014/01/07,Tue,09:48 AM,-0.2,-6,L
2014/01/07,Tue,04:00 PM,10.0,305,H
2014/01/07,Tue,10:14 PM,-0.3,-9,L
2014/01/08,Wed,04:34 AM,10.1,308,H
2014/01/08,Wed,10:49 AM,0.2,6,L
2014/01/08,Wed,05:01 PM,9.4,287,H
2014/01/08,Wed,11:11 PM,0.3,9,L
2014/01/09,Thu,05:33 AM,9.9,302,H
2014/01/09,Thu,11:52 AM,0.4,12,L
2014/01/09,Thu,06:05 PM,8.9,271,H
2014/01/10,Fri,12:09 AM,0.7,21,L
2014/01/10,Fri,06:32 AM,9.7,296,H
2014/01/10,Fri,12:55 PM,0.6,18,L
2014/01/10,Fri,07:08 PM,8.6,262,H
2014/01/11,Sat,01:08 AM,1.0,30,L
2014/01/11,Sat,07:29 AM,9.7,296,H
2014/01/11,Sat,01:56 PM,0.5,15,L
2014/01/11,Sat,08:07 PM,8.5,259,H
2014/01/12,Sun,02:03 AM,1.1,34,L
2014/01/12,Sun,08:23 AM,9.7,296,H
2014/01/12,Sun,02:50 PM,0.4,12,L
2014/01/12,Sun,09:01 PM,8.6,262,H
2014/01/13,Mon,02:54 AM,1.1,34,L
2014/01/13,Mon,09:11 AM,9.8,299,H
2014/01/13,Mon,03:37 PM,0.3,9,L
2014/01/13,Mon,09:48 PM,8.7,265,H
2014/01/14,Tue,03:40 AM,1.0,30,L
2014/01/14,Tue,09:55 AM,9.9,302,H
2014/01/14,Tue,04:19 PM,0.1,3,L
2014/01/14,Tue,10:30 PM,8.8,268,H
2014/01/15,Wed,04:22 AM,0.8,24,L
2014/01/15,Wed,10:36 AM,10.0,305,H
2014/01/15,Wed,04:58 PM,0.0,0,L
2014/01/15,Wed,11:09 PM,8.9,271,H
2014/01/16,Thu,05:03 AM,0.7,21,L
