date,day,time,inches,centimeters,tide
2014/01/01,Wed,01:13 AM,12.6,384,H
2014/01/01,Wed,06:37 AM,2.3,70,L
2014/01/01,Wed,12:44 PM,15.8,482,H
2014/01/01,Wed,07:22 PM,-3.2,-98,L
2014/01/02,Thu,01:59 AM,13.2,402,H
2014/01/02,Thu,07:26 AM,1.8,55,L
2014/01/02,Thu,01:33 PM,15.8,482,H
2014/01/02,Thu,08:06 PM,-3.4,-104,L
2014/01/03,Fri,02:43 AM,13.6,415,H
2014/01/03,Fri,08:15 AM,1.5,46,L
2014/01/03,Fri,02:22 PM,15.4,469,H
2014/01/03,Fri,08:51 PM,-3.0,-91,L
2014/01/04,Sat,03:27 AM,13.7,418,H
2014/01/04,Sat,09:06 AM,1.5,46,L
2014/01/04,Sat,03:10 PM,14.5,442,H
2014/01/04,Sat,09:36 PM,-2.2,-67,L
2014/01/05,Sun,04:13 AM,13.6,415,H
2014/01/05,Sun,09:59 AM,1.7,52,L
2014/01/05,Sun,04:01 PM,13.2,402,H
2014/01/05,Sun,10:22 PM,-1.0,-30,L
2014/01/06,Mon,05:01 AM,13.3,405,H
2014/01/06,Mon,10:54 AM,2.0,61,L
2014/01/06,Mon,04:59 PM,11.8,360,H
2014/01/06,Mon,11:09 PM,0.4,12,L
2014/01/07,Tue,05:55 AM,12.9,393,H
2014/01/07,Tue,11:53 AM,2.4,73,L
2014/01/07,Tue,06:09 PM,10.4,317,H
2014/01/07,Tue,11:59 PM,1.9,58,L
2014/01/08,Wed,06:53 AM,12.6,384,H
2014/01/08,Wed,12:59 PM,2.7,82,L
2014/01/08,Wed,07:32 PM,9.5,290,H
2014/01/09,Thu,12:54 AM,3.3,101,L
2014/01/09,Thu,07:53 AM,12.4,378,H
2014/01/09,Thu,02:18 PM,2.7,82,L
2014/01/09,Thu,08:53 PM,9.1,277,H
2014/01/10,Fri,02:00 AM,4.3,131,L
2014/01/10,Fri,08:51 AM,12.4,378,H
2014/01/10,Fri,03:40 PM,2.2,67,L
2014/01/10,Fri,10:07 PM,9.3,283,H
2014/01/11,Sat,03:16 AM,4.8,146,L
2014/01/11,Sat,09:45 AM,12.5,381,H
2014/01/11,Sat,04:42 PM,1.4,43,L
2014/01/11,Sat,11:12 PM,9.8,299,H
2014/01/12,Sun,04:24 AM,4.8,146,L
2014/01/12,Sun,10:34 AM,12.8,390,H
2014/01/12,Sun,05:28 PM,0.7,21,L
2014/01/13,Mon,12:04 AM,10.3,314,H
2014/01/13,Mon,05:16 AM,4.5,137,L
2014/01/13,Mon,11:19 AM,13.0,396,H
