date,day,time,feet,centimeters,tide
2013/12/31,Tue,04:44 AM,12.2,372,H
2013/12/31,Tue,09:53 AM,7.6,232,L
2013/12/31,Tue,02:51 PM,12.3,375,H
2013/12/31,Tue,10:04 PM,-3.0,-91,L
2014/01/01,Wed,05:24 AM,12.9,393,H
2014/01/01,Wed,10:47 AM,7.1,216,L
2014/01/01,Wed,03:46 PM,12.3,375,H
2014/01/01,Wed,10:52 PM,-3.2,-98,L
2014/01/02,Thu,06:05 AM,13.3,405,H
2014/01/02,Thu,11:38 AM,6.6,201,L
2014/01/02,Thu,04:40 PM,12.1,369,H
2014/01/02,Thu,11:38 PM,-2.9,-88,L
2014/01/03,Fri,06:46 AM,13.6,415,H
2014/01/03,Fri,12:31 PM,6.0,183,L
2014/01/03,Fri,05:36 PM,11.6,354,H
2014/01/04,Sat,12:25 AM,-2.2,-67,L
2014/01/04,Sat,07:27 AM,13.7,418,H
2014/01/04,Sat,01:26 PM,5.2,158,L
2014/01/04,Sat,06:35 PM,10.9,332,H
2014/01/05,Sun,01:13 AM,-1.0,-30,L
2014/01/05,Sun,08:09 AM,13.7,418,H
2014/01/05,Sun,02:23 PM,4.5,137,L
2014/01/05,Sun,07:40 PM,10.1,308,H
2014/01/06,Mon,02:01 AM,0.5,15,L
2014/01/06,Mon,08:52 AM,13.5,411,H
2014/01/06,Mon,03:23 PM,3.7,113,L
2014/01/06,Mon,08:53 PM,9.3,283,H
2014/01/07,Tue,02:53 AM,2.3,70,L
2014/01/07,Tue,09:36 AM,13.2,402,H
2014/01/07,Tue,04:26 PM,2.9,88,L
2014/01/07,Tue,10:18 PM,8.8,268,H
2014/01/08,Wed,03:50 AM,4.1,125,L
2014/01/08,Wed,10:22 AM,12.7,387,H
2014/01/08,Wed,05:30 PM,2.1,64,L
2014/01/09,Thu,12:02 AM,8.8,268,H
2014/01/09,Thu,04:58 AM,5.7,174,L
2014/01/09,Thu,11:11 AM,12.3,375,H
2014/01/09,Thu,06:31 PM,1.4,43,L
2014/01/10,Fri,01:46 AM,9.4,287,H
2014/01/10,Fri,06:22 AM,6.8,207,L
2014/01/10,Fri,12:02 PM,11.8,360,H
2014/01/10,Fri,07:26 PM,0.7,21,L
2014/01/11,Sat,03:03 AM,10.4,317,H
2014/01/11,Sat,07:49 AM,7.4,226,L
2014/01/11,Sat,12:53 PM,11.4,347,H
2014/01/11,Sat,08:13 PM,0.2,6,L
2014/01/12,Sun,03:58 AM,11.2,341,H
2014/01/12,Sun,08:59 AM,7.5,229,L
2014/01/12,Sun,01:41 PM,11.1,338,H
2014/01/12,Sun,08:54 PM,-0.2,-6,L
2014/01/13,Mon,04:41 AM,11.7,357,H
2014/01/13,Mon,09:53 AM,7.4,226,L
2014/01/13,Mon,02:27 PM,10.9,332,H
2014/01/13,Mon,09:31 PM,-0.5,-15,L
2014/01/14,Tue,05:15 AM,12.0,366,H
2014/01/14,Tue,10:35 AM,7.2,219,L
2014/01/14,Tue,03:08 PM,10.8,329,H
2014/01/14,Tue,10:06 PM,-0.6,-18,L
2014/01/15,Wed,05:42 AM,12.1,369,H
2014/01/15,Wed,11:11 AM,7.0,213,L
2014/01/15,Wed,03:48 PM,10.7,326,H
2014/01/15,Wed,10:39 PM,-0.6,-18,L
2014/01/16,Thu,06:04 AM,12.2,372,H
2014/01/16,Thu,11:42 AM,6.7,204,L
2014/01/16,Thu,04:27 PM,10.5,320,H
2014/01/16,Thu,11:12 PM,-0.5,-15,L
2014/01/17,Fri,06:26 AM,12.3,375,H
2014/01/17,Fri,12:13 PM,6.3,192,L
2014/01/17,Fri,05:07 PM,10.3,314,H
2014/01/17,Fri,11:46 PM,-0.2,-6,L
2014/01/18,Sat,06:49 AM,12.4,378,H
2014/01/18,Sat,12:46 PM,5.8,177,L
2014/01/18,Sat,05:48 PM,10.1,308,H
2014/01/19,Sun,12:21 AM,0.3,9,L
2014/01/19,Sun,07:16 AM,12.5,381,H
2014/01/19,Sun,01:22 PM,5.2,158,L
2014/01/19,Sun,06:32 PM,9.8,299,H
2014/01/20,Mon,12:56 AM,1.0,30,L
2014/01/20,Mon,07:45 AM,12.6,384,H
2014/01/20,Mon,02:01 PM,4.6,140,L
2014/01/20,Mon,07:20 PM,9.5,290,H
2014/01/21,Tue,01:32 AM,2.0,61,L
2014/01/21,Tue,08:16 AM,12.5,381,H
2014/01/21,Tue,02:43 PM,4.0,122,L
2014/01/21,Tue,08:15 PM,9.1,277,H
2014/01/22,Wed,02:11 AM,3.1,94,L
2014/01/22,Wed,08:50 AM,12.4,378,H
2014/01/22,Wed,03:31 PM,3.3,101,L
2014/01/22,Wed,09:19 PM,8.8,268,H
2014/01/23,Thu,02:53 AM,4.4,134,L
2014/01/23,Thu,09:27 AM,12.1,369,H
2014/01/23,Thu,04:23 PM,2.5,76,L
2014/01/23,Thu,10:35 PM,8.6,262,H
2014/01/24,Fri,03:44 AM,5.8,177,L
2014/01/24,Fri,10:09 AM,11.9,363,H
2014/01/24,Fri,05:20 PM,1.7,52,L
2014/01/25,Sat,12:05 AM,8.9,271,H
2014/01/25,Sat,04:52 AM,7.0,213,L
2014/01/25,Sat,10:57 AM,11.7,357,H
2014/01/25,Sat,06:19 PM,0.7,21,L
2014/01/26,Sun,01:40 AM,9.6,293,H
2014/01/26,Sun,06:17 AM,7.7,235,L
2014/01/26,Sun,11:52 AM,11.7,357,H
2014/01/26,Sun,07:16 PM,-0.3,-9,L
2014/01/27,Mon,02:52 AM,10.6,323,H
2014/01/27,Mon,07:39 AM,7.9,241,L
2014/01/27,Mon,12:50 PM,11.7,357,H
2014/01/27,Mon,08:10 PM,-1.2,-37,L
2014/01/28,Tue,03:42 AM,11.4,347,H
2014/01/28,Tue,08:46 AM,7.6,232,L
2014/01/28,Tue,01:49 PM,11.9,363,H
2014/01/28,Tue,09:01 PM,-2.0,-61,L
2014/01/29,Wed,04:23 AM,12.2,372,H
2014/01/29,Wed,09:42 AM,6.9,210,L
2014/01/29,Wed,02:47 PM,12.1,369,H
2014/01/29,Wed,09:49 PM,-2.4,-73,L
2014/01/30,Thu,05:00 AM,12.7,387,H
2014/01/30,Thu,10:33 AM,6.2,189,L
2014/01/30,Thu,03:43 PM,12.2,372,H
2014/01/30,Thu,10:36 PM,-2.4,-73,L
2014/01/31,Fri,05:37 AM,13.2,402,H
2014/01/31,Fri,11:22 AM,5.3,162,L
2014/01/31,Fri,04:39 PM,12.0,366,H
2014/01/31,Fri,11:23 PM,-1.9,-58,L
2014/02/01,Sat,06:14 AM,13.4,408,H
2014/02/01,Sat,12:10 PM,4.4,134,L
2014/02/01,Sat,05:35 PM,11.7,357,H
2014/02/02,Sun,12:08 AM,-1.0,-30,L
2014/02/02,Sun,06:51 AM,13.5,411,H
2014/02/02,Sun,12:59 PM,3.5,107,L
2014/02/02,Sun,06:34 PM,11.2,341,H
2014/02/03,Mon,12:54 AM,0.3,9,L
2014/02/03,Mon,07:29 AM,13.4,408,H
2014/02/03,Mon,01:50 PM,2.8,85,L
2014/02/03,Mon,07:35 PM,10.6,323,H
2014/02/04,Tue,01:41 AM,1.8,55,L
2014/02/04,Tue,08:09 AM,13.2,402,H
2014/02/04,Tue,02:42 PM,2.3,70,L
2014/02/04,Tue,08:41 PM,9.9,302,H
