date,day,time,feet,centimeters,tide
2013/12/31,Tue,03:40 AM,2.9,88,L
2013/12/31,Tue,09:45 AM,8.3,253,H
2013/12/31,Tue,04:52 PM,-1.5,-46,L
2013/12/31,Tue,11:30 PM,6.2,189,H
2014/01/01,Wed,04:36 AM,2.6,79,L
2014/01/01,Wed,10:37 AM,8.4,256,H
2014/01/01,Wed,05:37 PM,-1.7,-52,L
2014/01/02,Thu,12:15 AM,6.6,201,H
2014/01/02,Thu,05:30 AM,2.4,73,L
2014/01/02,Thu,11:27 AM,8.3,253,H
2014/01/02,Thu,06:23 PM,-1.6,-49,L
2014/01/03,Fri,01:00 AM,6.8,207,H
2014/01/03,Fri,06:24 AM,2.3,70,L
2014/01/03,Fri,12:19 PM,8.0,244,H
2014/01/03,Fri,07:08 PM,-1.3,-40,L
2014/01/04,Sat,01:46 AM,7.0,213,H
2014/01/04,Sat,07:21 AM,2.1,64,L
2014/01/04,Sat,01:12 PM,7.5,229,H
2014/01/04,Sat,07:54 PM,-0.8,-24,L
2014/01/05,Sun,02:33 AM,7.1,216,H
2014/01/05,Sun,08:21 AM,2.0,61,L
2014/01/05,Sun,02:09 PM,6.8,207,H
2014/01/05,Sun,08:40 PM,-0.1,-3,L
2014/01/06,Mon,03:21 AM,7.1,216,H
2014/01/06,Mon,09:27 AM,1.9,58,L
2014/01/06,Mon,03:11 PM,6.0,183,H
2014/01/06,Mon,09:28 PM,0.7,21,L
2014/01/07,Tue,04:11 AM,7.1,216,H
2014/01/07,Tue,10:37 AM,1.8,55,L
2014/01/07,Tue,04:23 PM,5.3,162,H
2014/01/07,Tue,10:19 PM,1.5,46,L
2014/01/08,Wed,05:04 AM,7.1,216,H
2014/01/08,Wed,11:51 AM,1.5,46,L
2014/01/08,Wed,05:47 PM,4.9,149,H
2014/01/08,Wed,11:16 PM,2.2,67,L
2014/01/09,Thu,05:57 AM,7.0,213,H
2014/01/09,Thu,01:02 PM,1.2,37,L
2014/01/09,Thu,07:14 PM,4.7,143,H
2014/01/10,Fri,12:18 AM,2.8,85,L
2014/01/10,Fri,06:51 AM,7.0,213,H
2014/01/10,Fri,02:04 PM,0.8,24,L
2014/01/10,Fri,08:33 PM,4.9,149,H
2014/01/11,Sat,01:22 AM,3.1,94,L
2014/01/11,Sat,07:43 AM,7.1,216,H
2014/01/11,Sat,02:57 PM,0.5,15,L
2014/01/11,Sat,09:35 PM,5.1,155,H
2014/01/12,Sun,02:22 AM,3.3,101,L
2014/01/12,Sun,08:31 AM,7.1,216,H
2014/01/12,Sun,03:43 PM,0.2,6,L
2014/01/12,Sun,10:23 PM,5.4,165,H
2014/01/13,Mon,03:14 AM,3.3,101,L
2014/01/13,Mon,09:14 AM,7.1,216,H
2014/01/13,Mon,04:22 PM,0.0,0,L
2014/01/13,Mon,11:02 PM,5.6,171,H
2014/01/14,Tue,03:59 AM,3.3,101,L
2014/01/14,Tue,09:54 AM,7.1,216,H
2014/01/14,Tue,04:57 PM,-0.2,-6,L
2014/01/14,Tue,11:37 PM,5.7,174,H
2014/01/15,Wed,04:40 AM,3.2,98,L
2014/01/15,Wed,10:32 AM,7.1,216,H
2014/01/15,Wed,05:30 PM,-0.2,-6,L
2014/01/16,Thu,12:08 AM,5.9,180,H
