time,feet,centimeters,tide
2013-12-30 18:31:00 UTC,0.9,27,L
2013-12-30 22:22:00 UTC,1.0,30,H
2013-12-31 06:44:00 UTC,-0.9,-27,L
2013-12-31 14:59:00 UTC,1.1,34,H
2013-12-31 19:18:00 UTC,0.9,27,L
2013-12-31 23:27:00 UTC,1.0,30,H
2014-01-01 07:33:00 UTC,-0.9,-27,L
2014-01-01 15:38:00 UTC,1.1,34,H
2014-01-01 20:02:00 UTC,0.8,24,L
2014-01-02 00:26:00 UTC,1.0,30,H
2014-01-02 08:22:00 UTC,-0.8,-24,L
2014-01-02 16:20:00 UTC,1.1,34,H
2014-01-02 20:53:00 UTC,0.7,21,L
2014-01-03 01:29:00 UTC,1.0,30,H
2014-01-03 09:13:00 UTC,-0.7,-21,L
2014-01-03 17:00:00 UTC,1.0,30,H
2014-01-03 21:54:00 UTC,0.6,18,L
2014-01-04 02:41:00 UTC,0.9,27,H
2014-01-04 10:04:00 UTC,-0.5,-15,L
2014-01-04 17:39:00 UTC,0.9,27,H
2014-01-04 23:07:00 UTC,0.5,15,L
2014-01-05 04:06:00 UTC,0.7,21,H
2014-01-05 10:57:00 UTC,-0.2,-6,L
2014-01-05 18:16:00 UTC,0.9,27,H
2014-01-06 00:29:00 UTC,0.3,9,L
2014-01-06 05:50:00 UTC,0.6,18,H
2014-01-06 11:55:00 UTC,0.0,0,L
2014-01-06 18:52:00 UTC,0.8,24,H
2014-01-07 01:48:00 UTC,0.1,3,L
2014-01-07 07:48:00 UTC,0.6,18,H
2014-01-07 13:05:00 UTC,0.3,9,L
2014-01-07 19:25:00 UTC,0.8,24,H
2014-01-08 02:54:00 UTC,-0.1,-3,L
2014-01-08 09:53:00 UTC,0.6,18,H
2014-01-08 14:47:00 UTC,0.5,15,L
2014-01-08 19:58:00 UTC,0.8,24,H
2014-01-09 03:49:00 UTC,-0.3,-9,L
2014-01-09 11:40:00 UTC,0.7,21,H
2014-01-09 16:37:00 UTC,0.6,18,L
2014-01-09 20:30:00 UTC,0.7,21,H
2014-01-10 04:37:00 UTC,-0.4,-12,L
2014-01-10 12:53:00 UTC,0.8,24,H
2014-01-10 17:58:00 UTC,0.7,21,L
2014-01-10 21:02:00 UTC,0.8,24,H
2014-01-11 05:20:00 UTC,-0.5,-15,L
2014-01-11 13:43:00 UTC,0.9,27,H
2014-01-11 18:54:00 UTC,0.7,21,L
2014-01-11 21:35:00 UTC,0.8,24,H
2014-01-12 05:57:00 UTC,-0.6,-18,L
2014-01-12 14:20:00 UTC,0.9,27,H
2014-01-12 19:27:00 UTC,0.7,21,L
2014-01-12 22:10:00 UTC,0.8,24,H
2014-01-13 06:31:00 UTC,-0.6,-18,L
2014-01-13 14:48:00 UTC,0.9,27,H
2014-01-13 19:39:00 UTC,0.7,21,L
2014-01-13 22:47:00 UTC,0.8,24,H
2014-01-14 07:02:00 UTC,-0.6,-18,L
2014-01-14 15:10:00 UTC,0.8,24,H
2014-01-14 19:35:00 UTC,0.7,21,L
2014-01-14 23:25:00 UTC,0.8,24,H
2014-01-15 07:30:00 UTC,-0.6,-18,L
2014-01-15 15:31:00 UTC,0.8,24,H
2014-01-15 19:42:00 UTC,0.7,21,L
2014-01-16 00:04:00 UTC,0.8,24,H
2014-01-16 07:59:00 UTC,-0.5,-15,L
