date,day,time,feet,centimeters,tide
2013/12/31,Tue,12:06 AM,15.2,463,H
2013/12/31,Tue,05:48 AM,2.7,82,L
2013/12/31,Tue,11:43 AM,19.0,579,H
2013/12/31,Tue,06:25 PM,-3.4,-104,L
2014/01/01,Wed,12:53 AM,16.5,503,H
2014/01/01,Wed,06:38 AM,1.6,49,L
2014/01/01,Wed,12:34 PM,19.7,600,H
2014/01/01,Wed,07:11 PM,-4.2,-128,L
2014/01/02,Thu,01:39 AM,17.3,527,H
2014/01/02,Thu,07:26 AM,0.9,27,L
2014/01/02,Thu,01:23 PM,19.9,607,H
2014/01/02,Thu,07:56 PM,-4.4,-134,L
2014/01/03,Fri,02:23 AM,17.7,539,H
2014/01/03,Fri,08:14 AM,0.5,15,L
2014/01/03,Fri,02:11 PM,19.5,594,H
2014/01/03,Fri,08:40 PM,-4.0,-122,L
2014/01/04,Sat,03:08 AM,17.8,543,H
2014/01/04,Sat,09:03 AM,0.6,18,L
2014/01/04,Sat,03:00 PM,18.5,564,H
2014/01/04,Sat,09:25 PM,-2.9,-88,L
2014/01/05,Sun,03:53 AM,17.6,536,H
2014/01/05,Sun,09:55 AM,0.9,27,L
2014/01/05,Sun,03:50 PM,17.1,521,H
2014/01/05,Sun,10:12 PM,-1.4,-43,L
2014/01/06,Mon,04:41 AM,17.0,518,H
2014/01/06,Mon,10:50 AM,1.6,49,L
2014/01/06,Mon,04:44 PM,15.4,469,H
2014/01/06,Mon,11:02 PM,0.4,12,L
2014/01/07,Tue,05:32 AM,16.3,497,H
2014/01/07,Tue,11:51 AM,2.2,67,L
2014/01/07,Tue,05:47 PM,13.7,418,H
2014/01/07,Tue,11:57 PM,2.2,67,L
2014/01/08,Wed,06:29 AM,15.6,475,H
2014/01/08,Wed,01:00 PM,2.7,82,L
2014/01/08,Wed,07:02 PM,12.4,378,H
2014/01/09,Thu,01:00 AM,3.8,116,L
2014/01/09,Thu,07:31 AM,15.2,463,H
2014/01/09,Thu,02:13 PM,2.7,82,L
2014/01/09,Thu,08:28 PM,11.8,360,H
2014/01/10,Fri,02:13 AM,4.8,146,L
2014/01/10,Fri,08:36 AM,15.0,457,H
2014/01/10,Fri,03:23 PM,2.2,67,L
2014/01/10,Fri,09:48 PM,12.0,366,H
2014/01/11,Sat,03:25 AM,5.2,158,L
2014/01/11,Sat,09:35 AM,15.2,463,H
