date,day,time,inches,centimeters,tide
2013/12/31,Tue,04:33 AM,12.1,369,H
2013/12/31,Tue,09:44 AM,7.5,229,L
2013/12/31,Tue,02:40 PM,12.2,372,H
2013/12/31,Tue,09:55 PM,-3.0,-91,L
2014/01/01,Wed,05:13 AM,12.7,387,H
2014/01/01,Wed,10:38 AM,7.0,213,L
2014/01/01,Wed,03:35 PM,12.2,372,H
2014/01/01,Wed,10:43 PM,-3.1,-94,L
2014/01/02,Thu,05:54 AM,13.2,402,H
2014/01/02,Thu,11:29 AM,6.5,198,L
2014/01/02,Thu,04:29 PM,11.9,363,H
2014/01/02,Thu,11:29 PM,-2.9,-88,L
2014/01/03,Fri,06:35 AM,13.4,408,H
2014/01/03,Fri,12:22 PM,5.8,177,L
2014/01/03,Fri,05:25 PM,11.5,351,H
2014/01/04,Sat,12:16 AM,-2.2,-67,L
2014/01/04,Sat,07:16 AM,13.6,415,H
2014/01/04,Sat,01:17 PM,5.1,155,L
2014/01/04,Sat,06:24 PM,10.8,329,H
2014/01/05,Sun,01:04 AM,-1.0,-30,L
2014/01/05,Sun,07:58 AM,13.5,411,H
2014/01/05,Sun,02:14 PM,4.4,134,L
2014/01/05,Sun,07:29 PM,10.0,305,H
2014/01/06,Mon,01:52 AM,0.5,15,L
2014/01/06,Mon,08:41 AM,13.4,408,H
2014/01/06,Mon,03:14 PM,3.6,110,L
2014/01/06,Mon,08:42 PM,9.2,280,H
2014/01/07,Tue,02:44 AM,2.2,67,L
2014/01/07,Tue,09:25 AM,13.0,396,H
2014/01/07,Tue,04:17 PM,2.9,88,L
2014/01/07,Tue,10:07 PM,8.7,265,H
2014/01/08,Wed,03:41 AM,4.0,122,L
2014/01/08,Wed,10:11 AM,12.6,384,H
2014/01/08,Wed,05:21 PM,2.1,64,L
2014/01/08,Wed,11:51 PM,8.7,265,H
2014/01/09,Thu,04:49 AM,5.6,171,L
2014/01/09,Thu,11:00 AM,12.1,369,H
2014/01/09,Thu,06:22 PM,1.4,43,L
2014/01/10,Fri,01:35 AM,9.3,283,H
2014/01/10,Fri,06:13 AM,6.7,204,L
2014/01/10,Fri,11:51 AM,11.7,357,H
2014/01/10,Fri,07:17 PM,0.7,21,L
2014/01/11,Sat,02:52 AM,10.3,314,H
2014/01/11,Sat,07:40 AM,7.2,219,L
2014/01/11,Sat,12:42 PM,11.3,344,H
2014/01/11,Sat,08:04 PM,0.2,6,L
2014/01/12,Sun,03:47 AM,11.0,335,H
2014/01/12,Sun,08:50 AM,7.3,223,L
2014/01/12,Sun,01:30 PM,11.0,335,H
2014/01/12,Sun,08:45 PM,-0.2,-6,L
2014/01/13,Mon,04:30 AM,11.6,354,H
2014/01/13,Mon,09:44 AM,7.2,219,L
2014/01/13,Mon,02:16 PM,10.8,329,H
2014/01/13,Mon,09:22 PM,-0.4,-12,L
2014/01/14,Tue,05:04 AM,11.9,363,H
2014/01/14,Tue,10:26 AM,7.1,216,L
2014/01/14,Tue,02:57 PM,10.7,326,H
2014/01/14,Tue,09:57 PM,-0.6,-18,L
2014/01/15,Wed,05:31 AM,12.0,366,H
2014/01/15,Wed,11:02 AM,6.8,207,L
2014/01/15,Wed,03:37 PM,10.5,320,H
2014/01/15,Wed,10:30 PM,-0.6,-18,L
2014/01/16,Thu,05:53 AM,12.1,369,H
2014/01/16,Thu,11:33 AM,6.5,198,L
2014/01/16,Thu,04:16 PM,10.4,317,H
2014/01/16,Thu,11:03 PM,-0.5,-15,L
2014/01/17,Fri,06:15 AM,12.2,372,H
2014/01/17,Fri,12:04 PM,6.2,189,L
2014/01/17,Fri,04:56 PM,10.2,311,H
2014/01/17,Fri,11:37 PM,-0.2,-6,L
2014/01/18,Sat,06:38 AM,12.3,375,H
2014/01/18,Sat,12:37 PM,5.7,174,L
2014/01/18,Sat,05:37 PM,10.0,305,H
2014/01/19,Sun,12:12 AM,0.3,9,L
2014/01/19,Sun,07:05 AM,12.4,378,H
2014/01/19,Sun,01:13 PM,5.1,155,L
2014/01/19,Sun,06:21 PM,9.7,296,H
2014/01/20,Mon,12:47 AM,1.0,30,L
2014/01/20,Mon,07:34 AM,12.4,378,H
2014/01/20,Mon,01:52 PM,4.5,137,L
2014/01/20,Mon,07:09 PM,9.4,287,H
2014/01/21,Tue,01:23 AM,1.9,58,L
2014/01/21,Tue,08:05 AM,12.4,378,H
2014/01/21,Tue,02:34 PM,3.9,119,L
2014/01/21,Tue,08:04 PM,9.0,274,H
2014/01/22,Wed,02:02 AM,3.1,94,L
2014/01/22,Wed,08:39 AM,12.2,372,H
2014/01/22,Wed,03:22 PM,3.2,98,L
2014/01/22,Wed,09:08 PM,8.7,265,H
2014/01/23,Thu,02:44 AM,4.4,134,L
2014/01/23,Thu,09:16 AM,12.0,366,H
2014/01/23,Thu,04:14 PM,2.5,76,L
2014/01/23,Thu,10:24 PM,8.6,262,H
2014/01/24,Fri,03:35 AM,5.7,174,L
2014/01/24,Fri,09:58 AM,11.8,360,H
2014/01/24,Fri,05:11 PM,1.6,49,L
2014/01/24,Fri,11:54 PM,8.8,268,H
2014/01/25,Sat,04:43 AM,6.8,207,L
2014/01/25,Sat,10:46 AM,11.6,354,H
2014/01/25,Sat,06:10 PM,0.7,21,L
2014/01/26,Sun,01:29 AM,9.5,290,H
2014/01/26,Sun,06:08 AM,7.6,232,L
2014/01/26,Sun,11:41 AM,11.6,354,H
2014/01/26,Sun,07:07 PM,-0.3,-9,L
2014/01/27,Mon,02:41 AM,10.5,320,H
2014/01/27,Mon,07:30 AM,7.7,235,L
2014/01/27,Mon,12:39 PM,11.6,354,H
2014/01/27,Mon,08:01 PM,-1.2,-37,L
2014/01/28,Tue,03:31 AM,11.3,344,H
2014/01/28,Tue,08:37 AM,7.4,226,L
2014/01/28,Tue,01:38 PM,11.8,360,H
2014/01/28,Tue,08:52 PM,-1.9,-58,L
2014/01/29,Wed,04:12 AM,12.1,369,H
2014/01/29,Wed,09:33 AM,6.8,207,L
2014/01/29,Wed,02:36 PM,12.0,366,H
2014/01/29,Wed,09:40 PM,-2.3,-70,L
2014/01/30,Thu,04:49 AM,12.6,384,H
2014/01/30,Thu,10:24 AM,6.0,183,L
2014/01/30,Thu,03:32 PM,12.0,366,H
2014/01/30,Thu,10:27 PM,-2.3,-70,L
2014/01/31,Fri,05:26 AM,13.0,396,H
2014/01/31,Fri,11:13 AM,5.2,158,L
2014/01/31,Fri,04:28 PM,11.9,363,H
2014/01/31,Fri,11:14 PM,-1.8,-55,L
2014/02/01,Sat,06:03 AM,13.3,405,H
2014/02/01,Sat,12:01 PM,4.3,131,L
2014/02/01,Sat,05:24 PM,11.6,354,H
2014/02/01,Sat,11:59 PM,-1.0,-30,L
2014/02/02,Sun,06:40 AM,13.4,408,H
2014/02/02,Sun,12:50 PM,3.5,107,L
2014/02/02,Sun,06:23 PM,11.1,338,H
2014/02/03,Mon,12:45 AM,0.3,9,L
2014/02/03,Mon,07:18 AM,13.3,405,H
2014/02/03,Mon,01:41 PM,2.8,85,L
2014/02/03,Mon,07:24 PM,10.5,320,H
2014/02/04,Tue,01:32 AM,1.8,55,L
2014/02/04,Tue,07:58 AM,13.0,396,H
2014/02/04,Tue,02:33 PM,2.2,67,L
2014/02/04,Tue,08:30 PM,9.8,299,H
2014/02/05,Wed,02:21 AM,3.4,104,L
2014/02/05,Wed,08:40 AM,12.6,384,H
2014/02/05,Wed,03:29 PM,1.9,58,L
2014/02/05,Wed,09:48 PM,9.3,283,H
2014/02/06,Thu,03:16 AM,5.0,152,L
2014/02/06,Thu,09:25 AM,12.0,366,H
2014/02/06,Thu,04:28 PM,1.6,49,L
2014/02/06,Thu,11:25 PM,9.2,280,H
2014/02/07,Fri,04:26 AM,6.3,192,L
2014/02/07,Fri,10:15 AM,11.3,344,H
2014/02/07,Fri,05:31 PM,1.5,46,L
2014/02/08,Sat,01:11 AM,9.6,293,H
2014/02/08,Sat,05:59 AM,7.1,216,L
2014/02/08,Sat,11:12 AM,10.7,326,H
2014/02/08,Sat,06:33 PM,1.2,37,L
2014/02/09,Sun,02:29 AM,10.2,311,H
2014/02/09,Sun,07:35 AM,7.3,223,L
2014/02/09,Sun,12:13 PM,10.3,314,H
2014/02/09,Sun,07:29 PM,0.9,27,L
2014/02/10,Mon,03:23 AM,10.8,329,H
2014/02/10,Mon,08:43 AM,7.0,213,L
2014/02/10,Mon,01:12 PM,10.2,311,H
2014/02/10,Mon,08:17 PM,0.7,21,L
2014/02/11,Tue,04:02 AM,11.2,341,H
2014/02/11,Tue,09:31 AM,6.7,204,L
2014/02/11,Tue,02:04 PM,10.1,308,H
2014/02/11,Tue,08:59 PM,0.5,15,L
2014/02/12,Wed,04:31 AM,11.4,347,H
2014/02/12,Wed,10:07 AM,6.3,192,L
2014/02/12,Wed,02:50 PM,10.2,311,H
2014/02/12,Wed,09:36 PM,0.3,9,L
2014/02/13,Thu,04:54 AM,11.6,354,H
2014/02/13,Thu,10:37 AM,5.8,177,L
2014/02/13,Thu,03:31 PM,10.3,314,H
2014/02/13,Thu,10:10 PM,0.3,9,L
2014/02/14,Fri,05:13 AM,11.7,357,H
2014/02/14,Fri,11:03 AM,5.3,162,L
2014/02/14,Fri,04:11 PM,10.4,317,H
2014/02/14,Fri,10:43 PM,0.5,15,L
2014/02/15,Sat,05:32 AM,11.8,360,H
2014/02/15,Sat,11:31 AM,4.8,146,L
2014/02/15,Sat,04:50 PM,10.4,317,H
2014/02/15,Sat,11:16 PM,0.8,24,L
2014/02/16,Sun,05:54 AM,12.0,366,H
2014/02/16,Sun,12:00 PM,4.1,125,L
2014/02/16,Sun,05:30 PM,10.4,317,H
2014/02/16,Sun,11:50 PM,1.3,40,L
2014/02/17,Mon,06:20 AM,12.1,369,H
2014/02/17,Mon,12:34 PM,3.4,104,L
2014/02/17,Mon,06:13 PM,10.3,314,H
2014/02/18,Tue,12:25 AM,2.1,64,L
2014/02/18,Tue,06:48 AM,12.1,369,H
2014/02/18,Tue,01:11 PM,2.8,85,L
2014/02/18,Tue,06:59 PM,10.1,308,H
2014/02/19,Wed,01:01 AM,3.0,91,L
2014/02/19,Wed,07:18 AM,12.0,366,H
2014/02/19,Wed,01:52 PM,2.2,67,L
2014/02/19,Wed,07:51 PM,9.9,302,H
2014/02/20,Thu,01:40 AM,4.0,122,L
2014/02/20,Thu,07:51 AM,11.8,360,H
2014/02/20,Thu,02:37 PM,1.7,52,L
2014/02/20,Thu,08:50 PM,9.6,293,H
2014/02/21,Fri,02:24 AM,5.1,155,L
2014/02/21,Fri,08:29 AM,11.6,354,H
2014/02/21,Fri,03:29 PM,1.2,37,L
2014/02/21,Fri,10:00 PM,9.4,287,H
2014/02/22,Sat,03:18 AM,6.2,189,L
2014/02/22,Sat,09:13 AM,11.2,341,H
2014/02/22,Sat,04:27 PM,0.8,24,L
2014/02/22,Sat,11:25 PM,9.5,290,H
2014/02/23,Sun,04:30 AM,7.1,216,L
2014/02/23,Sun,10:09 AM,10.9,332,H
2014/02/23,Sun,05:31 PM,0.4,12,L
2014/02/24,Mon,12:57 AM,9.9,302,H
2014/02/24,Mon,06:01 AM,7.4,226,L
2014/02/24,Mon,11:17 AM,10.7,326,H
2014/02/24,Mon,06:36 PM,-0.1,-3,L
2014/02/25,Tue,02:09 AM,10.6,323,H
2014/02/25,Tue,07:26 AM,7.1,216,L
2014/02/25,Tue,12:28 PM,10.8,329,H
2014/02/25,Tue,07:37 PM,-0.6,-18,L
2014/02/26,Wed,02:58 AM,11.3,344,H
2014/02/26,Wed,08:30 AM,6.3,192,L
2014/02/26,Wed,01:35 PM,11.0,335,H
2014/02/26,Wed,08:32 PM,-1.0,-30,L
2014/02/27,Thu,03:38 AM,11.9,363,H
