time,feet,centimeters,tide
2015-01-01 02:34:00 UTC,-0.3,-9,L
2015-01-01 09:11:00 UTC,3.5,107,H
2015-01-01 15:38:00 UTC,0.0,0,L
2015-01-01 21:27:00 UTC,2.6,79,H
2015-01-02 03:27:00 UTC,-0.3,-9,L
2015-01-02 10:03:00 UTC,3.5,107,H
2015-01-02 16:31:00 UTC,-0.1,-3,L
2015-01-02 22:20:00 UTC,2.6,79,H
2015-01-03 04:17:00 UTC,-0.3,-9,L
2015-01-03 10:50:00 UTC,3.6,110,H
2015-01-03 17:18:00 UTC,-0.2,-6,L
2015-01-03 23:07:00 UTC,2.6,79,H
2015-01-04 05:03:00 UTC,-0.3,-9,L
2015-01-04 11:34:00 UTC,3.6,110,H
2015-01-04 18:01:00 UTC,-0.2,-6,L
2015-01-04 23:52:00 UTC,2.6,79,H
2015-01-05 05:46:00 UTC,-0.3,-9,L
2015-01-05 12:15:00 UTC,3.5,107,H
2015-01-05 18:42:00 UTC,-0.2,-6,L
2015-01-06 00:33:00 UTC,2.6,79,H
2015-01-06 06:27:00 UTC,-0.2,-6,L
2015-01-06 12:54:00 UTC,3.4,104,H
2015-01-06 19:20:00 UTC,-0.2,-6,L
2015-01-07 01:13:00 UTC,2.6,79,H
2015-01-07 07:07:00 UTC,-0.2,-6,L
2015-01-07 13:32:00 UTC,3.3,101,H
2015-01-07 19:57:00 UTC,-0.1,-3,L
2015-01-08 01:52:00 UTC,2.6,79,H
2015-01-08 07:46:00 UTC,-0.1,-3,L
2015-01-08 14:09:00 UTC,3.2,98,H
2015-01-08 20:33:00 UTC,-0.1,-3,L
2015-01-09 02:32:00 UTC,2.5,76,H
2015-01-09 08:27:00 UTC,0.1,3,L
2015-01-09 14:46:00 UTC,3.0,91,H
2015-01-09 21:09:00 UTC,0.0,0,L
2015-01-10 03:12:00 UTC,2.5,76,H
2015-01-10 09:10:00 UTC,0.2,6,L
2015-01-10 15:24:00 UTC,2.8,85,H
2015-01-10 21:45:00 UTC,0.1,3,L
2015-01-11 03:56:00 UTC,2.5,76,H
2015-01-11 09:56:00 UTC,0.3,9,L
2015-01-11 16:04:00 UTC,2.6,79,H
2015-01-11 22:24:00 UTC,0.1,3,L
2015-01-12 04:42:00 UTC,2.5,76,H
2015-01-12 10:47:00 UTC,0.4,12,L
2015-01-12 16:49:00 UTC,2.4,73,H
2015-01-12 23:07:00 UTC,0.2,6,L
2015-01-13 05:34:00 UTC,2.5,76,H
2015-01-13 11:45:00 UTC,0.5,15,L
2015-01-13 17:39:00 UTC,2.3,70,H
2015-01-13 23:54:00 UTC,0.2,6,L
2015-01-14 06:29:00 UTC,2.7,82,H
2015-01-14 12:48:00 UTC,0.5,15,L
2015-01-14 18:35:00 UTC,2.2,67,H
2015-01-15 00:45:00 UTC,0.1,3,L
2015-01-15 07:26:00 UTC,2.8,85,H
2015-01-15 13:50:00 UTC,0.4,12,L
2015-01-15 19:34:00 UTC,2.2,67,H
2015-01-16 01:40:00 UTC,0.0,0,L
2015-01-16 08:21:00 UTC,3.1,94,H
2015-01-16 14:50:00 UTC,0.2,6,L
2015-01-16 20:33:00 UTC,2.3,70,H
2015-01-17 02:35:00 UTC,-0.2,-6,L
2015-01-17 09:15:00 UTC,3.3,101,H
2015-01-17 15:44:00 UTC,0.0,0,L
2015-01-17 21:29:00 UTC,2.4,73,H
2015-01-18 03:29:00 UTC,-0.4,-12,L
2015-01-18 10:06:00 UTC,3.6,110,H
2015-01-18 16:34:00 UTC,-0.3,-9,L
2015-01-18 22:22:00 UTC,2.6,79,H
2015-01-19 04:22:00 UTC,-0.6,-18,L
2015-01-19 10:56:00 UTC,3.8,116,H
2015-01-19 17:23:00 UTC,-0.5,-15,L
2015-01-19 23:14:00 UTC,2.8,85,H
2015-01-20 05:15:00 UTC,-0.8,-24,L
2015-01-20 11:46:00 UTC,3.9,119,H
2015-01-20 18:10:00 UTC,-0.7,-21,L
2015-01-21 00:05:00 UTC,3.0,91,H
2015-01-21 06:07:00 UTC,-0.9,-27,L
2015-01-21 12:35:00 UTC,4.0,122,H
2015-01-21 18:58:00 UTC,-0.8,-24,L
2015-01-22 00:56:00 UTC,3.2,98,H
2015-01-22 07:00:00 UTC,-0.9,-27,L
2015-01-22 13:24:00 UTC,3.9,119,H
2015-01-22 19:45:00 UTC,-0.8,-24,L
2015-01-23 01:49:00 UTC,3.3,101,H
2015-01-23 07:54:00 UTC,-0.8,-24,L
2015-01-23 14:14:00 UTC,3.7,113,H
2015-01-23 20:33:00 UTC,-0.8,-24,L
2015-01-24 02:43:00 UTC,3.3,101,H
2015-01-24 08:50:00 UTC,-0.7,-21,L
2015-01-24 15:05:00 UTC,3.5,107,H
2015-01-24 21:23:00 UTC,-0.7,-21,L
2015-01-25 03:39:00 UTC,3.3,101,H
2015-01-25 09:50:00 UTC,-0.4,-12,L
2015-01-25 15:59:00 UTC,3.2,98,H
2015-01-25 22:16:00 UTC,-0.6,-18,L
2015-01-26 04:39:00 UTC,3.2,98,H
2015-01-26 10:54:00 UTC,-0.2,-6,L
2015-01-26 16:57:00 UTC,2.8,85,H
2015-01-26 23:12:00 UTC,-0.4,-12,L
2015-01-27 05:43:00 UTC,3.2,98,H
2015-01-27 12:03:00 UTC,0.0,0,L
2015-01-27 18:00:00 UTC,2.6,79,H
2015-01-28 00:11:00 UTC,-0.3,-9,L
2015-01-28 06:49:00 UTC,3.1,94,H
2015-01-28 13:14:00 UTC,0.1,3,L
2015-01-28 19:06:00 UTC,2.4,73,H
2015-01-29 01:13:00 UTC,-0.2,-6,L
2015-01-29 07:54:00 UTC,3.1,94,H
2015-01-29 14:22:00 UTC,0.1,3,L
2015-01-29 20:12:00 UTC,2.3,70,H
2015-01-30 02:15:00 UTC,-0.2,-6,L
2015-01-30 08:54:00 UTC,3.2,98,H
2015-01-30 15:23:00 UTC,0.0,0,L
2015-01-30 21:12:00 UTC,2.3,70,H
2015-01-31 03:11:00 UTC,-0.2,-6,L
2015-01-31 09:47:00 UTC,3.2,98,H
2015-01-31 16:15:00 UTC,0.0,0,L
2015-01-31 22:05:00 UTC,2.4,73,H
2015-02-01 04:03:00 UTC,-0.2,-6,L
2015-02-01 10:34:00 UTC,3.2,98,H
2015-02-01 17:00:00 UTC,-0.1,-3,L
2015-02-01 22:52:00 UTC,2.4,73,H
