date,day,time,inches,centimeters,tide
2013/12/31,Tue,11:54 AM,-0.4,-12,L
2013/12/31,Tue,04:00 PM,9.6,293,H
2014/01/01,Wed,12:40 AM,1.4,43,L
2014/01/01,Wed,01:54 AM,9.1,277,H
2014/01/01,Wed,12:48 PM,-0.5,-15,L
2014/01/01,Wed,04:51 PM,10.1,308,H
2014/01/02,Thu,01:44 AM,1.3,40,L
2014/01/02,Thu,03:03 AM,8.9,271,H
2014/01/02,Thu,01:44 PM,-0.5,-15,L
2014/01/02,Thu,05:42 PM,10.5,320,H
2014/01/03,Fri,02:45 AM,1.1,34,L
2014/01/03,Fri,04:18 AM,8.7,265,H
2014/01/03,Fri,02:41 PM,-0.4,-12,L
2014/01/03,Fri,06:31 PM,10.9,332,H
2014/01/04,Sat,03:47 AM,0.9,27,L
2014/01/04,Sat,05:36 AM,8.5,259,H
2014/01/04,Sat,03:39 PM,-0.3,-9,L
2014/01/04,Sat,07:20 PM,11.1,338,H
2014/01/05,Sun,04:48 AM,0.7,21,L
2014/01/05,Sun,06:55 AM,8.4,256,H
2014/01/05,Sun,04:39 PM,-0.2,-6,L
2014/01/05,Sun,08:09 PM,11.3,344,H
2014/01/06,Mon,05:47 AM,0.4,12,L
2014/01/06,Mon,08:12 AM,8.4,256,H
2014/01/06,Mon,05:39 PM,0.0,0,L
2014/01/06,Mon,08:57 PM,11.2,341,H
2014/01/07,Tue,06:45 AM,0.2,6,L
2014/01/07,Tue,09:26 AM,8.6,262,H
2014/01/07,Tue,06:39 PM,0.3,9,L
2014/01/07,Tue,09:45 PM,11.0,335,H
2014/01/08,Wed,07:41 AM,0.0,0,L
2014/01/08,Wed,10:38 AM,8.7,265,H
2014/01/08,Wed,07:39 PM,0.5,15,L
2014/01/08,Wed,10:32 PM,10.6,323,H
2014/01/09,Thu,08:36 AM,-0.1,-3,L
2014/01/09,Thu,11:47 AM,9.0,274,H
2014/01/09,Thu,08:41 PM,0.7,21,L
2014/01/09,Thu,11:19 PM,10.1,308,H
2014/01/10,Fri,09:29 AM,-0.2,-6,L
2014/01/10,Fri,12:52 PM,9.2,280,H
2014/01/10,Fri,09:42 PM,0.9,27,L
2014/01/11,Sat,12:05 AM,9.5,290,H
2014/01/11,Sat,10:20 AM,-0.2,-6,L
2014/01/11,Sat,01:54 PM,9.3,283,H
2014/01/11,Sat,10:42 PM,1.1,34,L
2014/01/12,Sun,12:49 AM,8.9,271,H
2014/01/12,Sun,11:08 AM,-0.2,-6,L
2014/01/12,Sun,02:52 PM,9.4,287,H
2014/01/12,Sun,11:40 PM,1.2,37,L
2014/01/13,Mon,01:30 AM,8.3,253,H
2014/01/13,Mon,11:53 AM,-0.1,-3,L
2014/01/13,Mon,03:47 PM,9.4,287,H
2014/01/14,Tue,12:35 AM,1.3,40,L
2014/01/14,Tue,02:09 AM,7.8,238,H
2014/01/14,Tue,12:36 PM,-0.1,-3,L
2014/01/14,Tue,04:36 PM,9.4,287,H
2014/01/15,Wed,01:29 AM,1.3,40,L
2014/01/15,Wed,02:48 AM,7.3,223,H
2014/01/15,Wed,01:16 PM,0.0,0,L
2014/01/15,Wed,05:20 PM,9.3,283,H
2014/01/16,Thu,02:19 AM,1.3,40,L
2014/01/16,Thu,03:30 AM,6.9,210,H
2014/01/16,Thu,01:55 PM,0.1,3,L
2014/01/16,Thu,05:57 PM,9.3,283,H
2014/01/17,Fri,03:07 AM,1.3,40,L
2014/01/17,Fri,04:18 AM,6.7,204,H
2014/01/17,Fri,02:33 PM,0.2,6,L
2014/01/17,Fri,06:31 PM,9.3,283,H
2014/01/18,Sat,03:52 AM,1.2,37,L
2014/01/18,Sat,05:12 AM,6.5,198,H
2014/01/18,Sat,03:10 PM,0.3,9,L
2014/01/18,Sat,07:02 PM,9.2,280,H
2014/01/19,Sun,04:36 AM,1.1,34,L
2014/01/19,Sun,06:09 AM,6.4,195,H
2014/01/19,Sun,03:49 PM,0.4,12,L
2014/01/19,Sun,07:32 PM,9.2,280,H
2014/01/20,Mon,05:17 AM,1.0,30,L
2014/01/20,Mon,07:09 AM,6.4,195,H
2014/01/20,Mon,04:30 PM,0.5,15,L
2014/01/20,Mon,08:01 PM,9.1,277,H
2014/01/21,Tue,05:55 AM,0.8,24,L
2014/01/21,Tue,08:11 AM,6.5,198,H
2014/01/21,Tue,05:13 PM,0.6,18,L
2014/01/21,Tue,08:29 PM,9.0,274,H
2014/01/22,Wed,06:32 AM,0.7,21,L
2014/01/22,Wed,09:11 AM,6.8,207,H
2014/01/22,Wed,05:58 PM,0.8,24,L
2014/01/22,Wed,08:56 PM,9.0,274,H
2014/01/23,Thu,07:08 AM,0.5,15,L
2014/01/23,Thu,10:10 AM,7.1,216,H
2014/01/23,Thu,06:45 PM,1.0,30,L
2014/01/23,Thu,09:22 PM,8.9,271,H
2014/01/24,Fri,07:45 AM,0.3,9,L
2014/01/24,Fri,11:07 AM,7.5,229,H
2014/01/24,Fri,07:35 PM,1.1,34,L
2014/01/24,Fri,09:51 PM,8.9,271,H
2014/01/25,Sat,08:24 AM,0.1,3,L
2014/01/25,Sat,12:03 PM,7.9,241,H
2014/01/25,Sat,08:28 PM,1.2,37,L
2014/01/25,Sat,10:25 PM,9.0,274,H
2014/01/26,Sun,09:07 AM,-0.1,-3,L
2014/01/26,Sun,12:56 PM,8.4,256,H
2014/01/26,Sun,09:24 PM,1.3,40,L
2014/01/26,Sun,11:07 PM,9.1,277,H
2014/01/27,Mon,09:54 AM,-0.2,-6,L
2014/01/27,Mon,01:47 PM,8.8,268,H
2014/01/27,Mon,10:22 PM,1.3,40,L
2014/01/27,Mon,11:56 PM,9.2,280,H
2014/01/28,Tue,10:44 AM,-0.3,-9,L
2014/01/28,Tue,02:37 PM,9.2,280,H
2014/01/28,Tue,11:20 PM,1.3,40,L
2014/01/29,Wed,12:52 AM,9.3,283,H
2014/01/29,Wed,11:37 AM,-0.4,-12,L
2014/01/29,Wed,03:28 PM,9.5,290,H
2014/01/30,Thu,12:20 AM,1.2,37,L
2014/01/30,Thu,01:54 AM,9.2,280,H
2014/01/30,Thu,12:31 PM,-0.4,-12,L
2014/01/30,Thu,04:19 PM,9.9,302,H
2014/01/31,Fri,01:20 AM,1.1,34,L
2014/01/31,Fri,03:03 AM,9.0,274,H
2014/01/31,Fri,01:28 PM,-0.4,-12,L
2014/01/31,Fri,05:08 PM,10.2,311,H
2014/02/01,Sat,02:21 AM,0.9,27,L
2014/02/01,Sat,04:19 AM,8.9,271,H
2014/02/01,Sat,02:25 PM,-0.3,-9,L
2014/02/01,Sat,05:57 PM,10.4,317,H
2014/02/02,Sun,03:21 AM,0.6,18,L
2014/02/02,Sun,05:36 AM,8.8,268,H
2014/02/02,Sun,03:24 PM,-0.1,-3,L
2014/02/02,Sun,06:46 PM,10.6,323,H
2014/02/03,Mon,04:20 AM,0.4,12,L
2014/02/03,Mon,06:51 AM,8.8,268,H
2014/02/03,Mon,04:23 PM,0.1,3,L
2014/02/03,Mon,07:35 PM,10.6,323,H
2014/02/04,Tue,05:19 AM,0.2,6,L
2014/02/04,Tue,08:04 AM,8.9,271,H
2014/02/04,Tue,05:23 PM,0.3,9,L
2014/02/04,Tue,08:24 PM,10.5,320,H
2014/02/05,Wed,06:16 AM,0.0,0,L
2014/02/05,Wed,09:14 AM,9.0,274,H
2014/02/05,Wed,06:23 PM,0.5,15,L
2014/02/05,Wed,09:13 PM,10.2,311,H
2014/02/06,Thu,07:12 AM,-0.1,-3,L
2014/02/06,Thu,10:21 AM,9.1,277,H
2014/02/06,Thu,07:23 PM,0.6,18,L
2014/02/06,Thu,10:02 PM,9.9,302,H
2014/02/07,Fri,08:06 AM,-0.2,-6,L
2014/02/07,Fri,11:26 AM,9.2,280,H
2014/02/07,Fri,08:23 PM,0.8,24,L
2014/02/07,Fri,10:51 PM,9.4,287,H
2014/02/08,Sat,08:59 AM,-0.2,-6,L
2014/02/08,Sat,12:28 PM,9.3,283,H
2014/02/08,Sat,09:23 PM,0.9,27,L
2014/02/08,Sat,11:39 PM,8.9,271,H
2014/02/09,Sun,09:51 AM,-0.1,-3,L
2014/02/09,Sun,01:26 PM,9.2,280,H
2014/02/09,Sun,10:21 PM,1.1,34,L
2014/02/10,Mon,12:25 AM,8.4,256,H
2014/02/10,Mon,10:39 AM,-0.1,-3,L
2014/02/10,Mon,02:20 PM,9.1,277,H
2014/02/10,Mon,11:16 PM,1.1,34,L
2014/02/11,Tue,01:09 AM,7.9,241,H
2014/02/11,Tue,11:25 AM,0.0,0,L
2014/02/11,Tue,03:11 PM,9.0,274,H
2014/02/12,Wed,12:08 AM,1.2,37,L
