date,day,time,feet,centimeters,tide
2013/12/31,Tue,05:05 AM,3.5,107,L
2013/12/31,Tue,11:08 AM,14.8,451,H
2013/12/31,Tue,06:03 PM,-1.9,-58,L
2014/01/01,Wed,12:33 AM,12.6,384,H
2014/01/01,Wed,05:59 AM,2.9,88,L
2014/01/01,Wed,11:59 AM,15.1,460,H
2014/01/01,Wed,06:48 PM,-2.4,-73,L
2014/01/02,Thu,01:17 AM,13.1,399,H
2014/01/02,Thu,06:50 AM,2.5,76,L
2014/01/02,Thu,12:48 PM,15.1,460,H
2014/01/02,Thu,07:32 PM,-2.4,-73,L
2014/01/03,Fri,02:02 AM,13.4,408,H
2014/01/03,Fri,07:41 AM,2.3,70,L
2014/01/03,Fri,01:37 PM,14.7,448,H
2014/01/03,Fri,08:17 PM,-2.0,-61,L
2014/01/04,Sat,02:46 AM,13.5,411,H
2014/01/04,Sat,08:33 AM,2.1,64,L
2014/01/04,Sat,02:28 PM,14.0,427,H
2014/01/04,Sat,09:01 PM,-1.3,-40,L
2014/01/05,Sun,03:32 AM,13.5,411,H
2014/01/05,Sun,09:28 AM,2.1,64,L
2014/01/05,Sun,03:21 PM,13.0,396,H
2014/01/05,Sun,09:46 PM,-0.3,-9,L
2014/01/06,Mon,04:19 AM,13.3,405,H
2014/01/06,Mon,10:27 AM,2.2,67,L
2014/01/06,Mon,04:18 PM,11.8,360,H
2014/01/06,Mon,10:34 PM,0.8,24,L
2014/01/07,Tue,05:10 AM,13.1,399,H
2014/01/07,Tue,11:33 AM,2.3,70,L
2014/01/07,Tue,05:25 PM,10.8,329,H
2014/01/07,Tue,11:25 PM,2.1,64,L
2014/01/08,Wed,06:04 AM,12.8,390,H
2014/01/08,Wed,12:46 PM,2.3,70,L
2014/01/08,Wed,06:44 PM,10.0,305,H
2014/01/09,Thu,12:24 AM,3.1,94,L
2014/01/09,Thu,07:02 AM,12.6,384,H
2014/01/09,Thu,02:02 PM,2.0,61,L
2014/01/09,Thu,08:14 PM,9.7,296,H
2014/01/10,Fri,01:32 AM,3.9,119,L
2014/01/10,Fri,08:02 AM,12.5,381,H
2014/01/10,Fri,03:10 PM,1.6,49,L
2014/01/10,Fri,09:36 PM,9.9,302,H
2014/01/11,Sat,02:43 AM,4.4,134,L
2014/01/11,Sat,09:00 AM,12.6,384,H
2014/01/11,Sat,04:07 PM,1.0,30,L
2014/01/11,Sat,10:39 PM,10.3,314,H
2014/01/12,Sun,03:46 AM,4.5,137,L
2014/01/12,Sun,09:52 AM,12.7,387,H
2014/01/12,Sun,04:54 PM,0.6,18,L
2014/01/12,Sun,11:26 PM,10.8,329,H
2014/01/13,Mon,04:39 AM,4.3,131,L
2014/01/13,Mon,10:37 AM,12.9,393,H
2014/01/13,Mon,05:33 PM,0.2,6,L
2014/01/14,Tue,12:05 AM,11.2,341,H
2014/01/14,Tue,05:23 AM,4.1,125,L
2014/01/14,Tue,11:18 AM,13.1,399,H
2014/01/14,Tue,06:08 PM,-0.1,-3,L
2014/01/15,Wed,12:38 AM,11.6,354,H
2014/01/15,Wed,06:02 AM,3.8,116,L
2014/01/15,Wed,11:55 AM,13.2,402,H
2014/01/15,Wed,06:41 PM,-0.3,-9,L
2014/01/16,Thu,01:09 AM,11.8,360,H
2014/01/16,Thu,06:38 AM,3.5,107,L
2014/01/16,Thu,12:30 PM,13.2,402,H
2014/01/16,Thu,07:12 PM,-0.4,-12,L
2014/01/17,Fri,01:39 AM,12.0,366,H
2014/01/17,Fri,07:13 AM,3.3,101,L
2014/01/17,Fri,01:04 PM,13.1,399,H
2014/01/17,Fri,07:42 PM,-0.3,-9,L
2014/01/18,Sat,02:09 AM,12.2,372,H
2014/01/18,Sat,07:48 AM,3.1,94,L
2014/01/18,Sat,01:38 PM,12.8,390,H
2014/01/18,Sat,08:11 PM,0.0,0,L
2014/01/19,Sun,02:38 AM,12.2,372,H
2014/01/19,Sun,08:24 AM,3.0,91,L
2014/01/19,Sun,02:13 PM,12.4,378,H
2014/01/19,Sun,08:41 PM,0.4,12,L
2014/01/20,Mon,03:08 AM,12.3,375,H
2014/01/20,Mon,09:02 AM,2.9,88,L
2014/01/20,Mon,02:50 PM,11.8,360,H
2014/01/20,Mon,09:11 PM,0.9,27,L
2014/01/21,Tue,03:40 AM,12.3,375,H
2014/01/21,Tue,09:44 AM,2.9,88,L
2014/01/21,Tue,03:31 PM,11.2,341,H
2014/01/21,Tue,09:43 PM,1.6,49,L
2014/01/22,Wed,04:15 AM,12.3,375,H
2014/01/22,Wed,10:33 AM,2.9,88,L
2014/01/22,Wed,04:20 PM,10.5,320,H
2014/01/22,Wed,10:20 PM,2.4,73,L
2014/01/23,Thu,04:56 AM,12.3,375,H
2014/01/23,Thu,11:33 AM,2.8,85,L
2014/01/23,Thu,05:24 PM,9.8,299,H
2014/01/23,Thu,11:06 PM,3.2,98,L
2014/01/24,Fri,05:46 AM,12.3,375,H
2014/01/24,Fri,12:43 PM,2.4,73,L
2014/01/24,Fri,06:47 PM,9.4,287,H
2014/01/25,Sat,12:07 AM,3.9,119,L
2014/01/25,Sat,06:46 AM,12.5,381,H
2014/01/25,Sat,02:00 PM,1.8,55,L
