date,day,time,feet,centimeters,tide
2013/12/31,Tue,01:56 AM,6.3,192,H
2013/12/31,Tue,06:48 AM,2.9,88,L
2013/12/31,Tue,12:52 PM,9.0,274,H
2013/12/31,Tue,08:01 PM,-1.5,-46,L
2014/01/01,Wed,02:39 AM,6.8,207,H
2014/01/01,Wed,07:44 AM,2.6,79,L
2014/01/01,Wed,01:43 PM,9.1,277,H
2014/01/01,Wed,08:45 PM,-1.7,-52,L
2014/01/02,Thu,03:22 AM,7.2,219,H
2014/01/02,Thu,08:36 AM,2.3,70,L
2014/01/02,Thu,02:32 PM,9.1,277,H
2014/01/02,Thu,09:28 PM,-1.6,-49,L
2014/01/03,Fri,04:05 AM,7.4,226,H
2014/01/03,Fri,09:28 AM,2.2,67,L
2014/01/03,Fri,03:22 PM,8.7,265,H
2014/01/03,Fri,10:11 PM,-1.3,-40,L
2014/01/04,Sat,04:48 AM,7.5,229,H
2014/01/04,Sat,10:23 AM,2.0,61,L
2014/01/04,Sat,04:13 PM,8.1,247,H
2014/01/04,Sat,10:54 PM,-0.7,-21,L
2014/01/05,Sun,05:33 AM,7.6,232,H
2014/01/05,Sun,11:22 AM,2.0,61,L
2014/01/05,Sun,05:07 PM,7.2,219,H
2014/01/05,Sun,11:38 PM,0.1,3,L
2014/01/06,Mon,06:20 AM,7.6,232,H
2014/01/06,Mon,12:27 PM,2.0,61,L
2014/01/06,Mon,06:09 PM,6.3,192,H
2014/01/07,Tue,12:24 AM,0.9,27,L
2014/01/07,Tue,07:10 AM,7.5,229,H
2014/01/07,Tue,01:40 PM,1.9,58,L
2014/01/07,Tue,07:24 PM,5.5,168,H
2014/01/08,Wed,01:13 AM,1.7,52,L
2014/01/08,Wed,08:04 AM,7.4,226,H
2014/01/08,Wed,02:58 PM,1.6,49,L
2014/01/08,Wed,08:56 PM,4.9,149,H
2014/01/09,Thu,02:11 AM,2.5,76,L
2014/01/09,Thu,09:01 AM,7.3,223,H
2014/01/09,Thu,04:12 PM,1.3,40,L
2014/01/09,Thu,10:30 PM,4.8,146,H
2014/01/10,Fri,03:22 AM,3.0,91,L
2014/01/10,Fri,09:59 AM,7.3,223,H
2014/01/10,Fri,05:16 PM,0.9,27,L
2014/01/10,Fri,11:49 PM,5.1,155,H
2014/01/11,Sat,04:35 AM,3.3,101,L
2014/01/11,Sat,10:53 AM,7.3,223,H
2014/01/11,Sat,06:09 PM,0.5,15,L
