date,day,time,feet,centimeters,tide
2014/01/01,Wed,05:16 AM,0.0,0,L
2014/01/01,Wed,11:18 AM,7.5,229,H
2014/01/01,Wed,06:05 PM,-0.8,-24,L
2014/01/01,Wed,11:56 PM,6.1,186,H
2014/01/02,Thu,06:09 AM,-0.2,-6,L
2014/01/02,Thu,12:10 PM,7.6,232,H
2014/01/02,Thu,06:55 PM,-1.0,-30,L
2014/01/03,Fri,12:48 AM,6.4,195,H
2014/01/03,Fri,07:03 AM,-0.3,-9,L
2014/01/03,Fri,01:03 PM,7.6,232,H
2014/01/03,Fri,07:46 PM,-1.1,-34,L
2014/01/04,Sat,01:41 AM,6.5,198,H
2014/01/04,Sat,07:58 AM,-0.4,-12,L
2014/01/04,Sat,01:57 PM,7.5,229,H
2014/01/04,Sat,08:37 PM,-1.0,-30,L
2014/01/05,Sun,02:35 AM,6.6,201,H
2014/01/05,Sun,08:55 AM,-0.4,-12,L
2014/01/05,Sun,02:53 PM,7.2,219,H
2014/01/05,Sun,09:29 PM,-0.9,-27,L
2014/01/06,Mon,03:31 AM,6.7,204,H
2014/01/06,Mon,09:53 AM,-0.3,-9,L
2014/01/06,Mon,03:50 PM,6.8,207,H
2014/01/06,Mon,10:23 PM,-0.6,-18,L
2014/01/07,Tue,04:28 AM,6.7,204,H
2014/01/07,Tue,10:54 AM,-0.1,-3,L
2014/01/07,Tue,04:50 PM,6.4,195,H
2014/01/07,Tue,11:19 PM,-0.3,-9,L
2014/01/08,Wed,05:27 AM,6.6,201,H
2014/01/08,Wed,11:55 AM,0.0,0,L
2014/01/08,Wed,05:51 PM,6.0,183,H
2014/01/09,Thu,12:16 AM,-0.1,-3,L
2014/01/09,Thu,06:26 AM,6.5,198,H
2014/01/09,Thu,12:57 PM,0.1,3,L
2014/01/09,Thu,06:55 PM,5.7,174,H
2014/01/10,Fri,01:13 AM,0.2,6,L
2014/01/10,Fri,07:25 AM,6.5,198,H
2014/01/10,Fri,01:56 PM,0.1,3,L
2014/01/10,Fri,07:57 PM,5.4,165,H
2014/01/11,Sat,02:09 AM,0.4,12,L
2014/01/11,Sat,08:23 AM,6.4,195,H
2014/01/11,Sat,02:53 PM,0.2,6,L
2014/01/11,Sat,08:57 PM,5.3,162,H
2014/01/12,Sun,03:03 AM,0.5,15,L
2014/01/12,Sun,09:17 AM,6.4,195,H
2014/01/12,Sun,03:46 PM,0.2,6,L
2014/01/12,Sun,09:52 PM,5.2,158,H
2014/01/13,Mon,03:54 AM,0.6,18,L
2014/01/13,Mon,10:07 AM,6.3,192,H
2014/01/13,Mon,04:36 PM,0.2,6,L
