date,day,time,feet,centimeters,tide
2013/12/31,Tue,04:54 AM,10.6,323,H
2013/12/31,Tue,10:11 AM,7.2,219,L
2013/12/31,Tue,03:01 PM,10.6,323,H
2013/12/31,Tue,10:22 PM,-2.8,-85,L
2014/01/01,Wed,05:34 AM,11.1,338,H
2014/01/01,Wed,11:05 AM,6.7,204,L
2014/01/01,Wed,03:56 PM,10.6,323,H
2014/01/01,Wed,11:10 PM,-3.0,-91,L
2014/01/02,Thu,06:15 AM,11.5,351,H
2014/01/02,Thu,11:56 AM,6.2,189,L
2014/01/02,Thu,04:50 PM,10.4,317,H
2014/01/02,Thu,11:56 PM,-2.8,-85,L
2014/01/03,Fri,06:56 AM,11.7,357,H
2014/01/03,Fri,12:49 PM,5.6,171,L
2014/01/03,Fri,05:46 PM,10.0,305,H
2014/01/04,Sat,12:43 AM,-2.1,-64,L
2014/01/04,Sat,07:37 AM,11.8,360,H
2014/01/04,Sat,01:44 PM,4.9,149,L
2014/01/04,Sat,06:45 PM,9.4,287,H
2014/01/05,Sun,01:31 AM,-1.0,-30,L
2014/01/05,Sun,08:19 AM,11.8,360,H
2014/01/05,Sun,02:41 PM,4.2,128,L
2014/01/05,Sun,07:50 PM,8.7,265,H
2014/01/06,Mon,02:19 AM,0.5,15,L
2014/01/06,Mon,09:02 AM,11.7,357,H
2014/01/06,Mon,03:41 PM,3.5,107,L
2014/01/06,Mon,09:03 PM,8.1,247,H
2014/01/07,Tue,03:11 AM,2.1,64,L
2014/01/07,Tue,09:46 AM,11.4,347,H
2014/01/07,Tue,04:44 PM,2.7,82,L
2014/01/07,Tue,10:28 PM,7.6,232,H
2014/01/08,Wed,04:08 AM,3.8,116,L
2014/01/08,Wed,10:32 AM,11.0,335,H
2014/01/08,Wed,05:48 PM,2.0,61,L
2014/01/09,Thu,12:12 AM,7.6,232,H
2014/01/09,Thu,05:16 AM,5.3,162,L
2014/01/09,Thu,11:21 AM,10.6,323,H
2014/01/09,Thu,06:49 PM,1.3,40,L
2014/01/10,Fri,01:56 AM,8.2,250,H
2014/01/10,Fri,06:40 AM,6.4,195,L
2014/01/10,Fri,12:12 PM,10.2,311,H
2014/01/10,Fri,07:44 PM,0.7,21,L
2014/01/11,Sat,03:13 AM,8.9,271,H
2014/01/11,Sat,08:07 AM,6.9,210,L
2014/01/11,Sat,01:03 PM,9.9,302,H
2014/01/11,Sat,08:31 PM,0.2,6,L
2014/01/12,Sun,04:08 AM,9.6,293,H
2014/01/12,Sun,09:17 AM,7.0,213,L
2014/01/12,Sun,01:51 PM,9.6,293,H
2014/01/12,Sun,09:12 PM,-0.2,-6,L
2014/01/13,Mon,04:51 AM,10.1,308,H
2014/01/13,Mon,10:11 AM,6.9,210,L
2014/01/13,Mon,02:37 PM,9.4,287,H
2014/01/13,Mon,09:49 PM,-0.4,-12,L
2014/01/14,Tue,05:25 AM,10.4,317,H
2014/01/14,Tue,10:53 AM,6.8,207,L
2014/01/14,Tue,03:18 PM,9.3,283,H
2014/01/14,Tue,10:24 PM,-0.5,-15,L
2014/01/15,Wed,05:52 AM,10.5,320,H
2014/01/15,Wed,11:29 AM,6.6,201,L
2014/01/15,Wed,03:58 PM,9.2,280,H
2014/01/15,Wed,10:57 PM,-0.5,-15,L
2014/01/16,Thu,06:14 AM,10.5,320,H
2014/01/16,Thu,12:00 PM,6.3,192,L
2014/01/16,Thu,04:37 PM,9.1,277,H
2014/01/16,Thu,11:30 PM,-0.4,-12,L
2014/01/17,Fri,06:36 AM,10.6,323,H
2014/01/17,Fri,12:31 PM,5.9,180,L
2014/01/17,Fri,05:17 PM,8.9,271,H
2014/01/18,Sat,12:04 AM,-0.2,-6,L
2014/01/18,Sat,06:59 AM,10.7,326,H
2014/01/18,Sat,01:04 PM,5.5,168,L
2014/01/18,Sat,05:58 PM,8.7,265,H
2014/01/19,Sun,12:39 AM,0.3,9,L
2014/01/19,Sun,07:26 AM,10.8,329,H
2014/01/19,Sun,01:40 PM,4.9,149,L
2014/01/19,Sun,06:42 PM,8.5,259,H
2014/01/20,Mon,01:14 AM,1.0,30,L
2014/01/20,Mon,07:55 AM,10.9,332,H
2014/01/20,Mon,02:19 PM,4.4,134,L
2014/01/20,Mon,07:30 PM,8.2,250,H
2014/01/21,Tue,01:50 AM,1.9,58,L
2014/01/21,Tue,08:26 AM,10.8,329,H
2014/01/21,Tue,03:01 PM,3.8,116,L
2014/01/21,Tue,08:25 PM,7.8,238,H
2014/01/22,Wed,02:29 AM,3.0,91,L
2014/01/22,Wed,09:00 AM,10.7,326,H
2014/01/22,Wed,03:49 PM,3.1,94,L
2014/01/22,Wed,09:29 PM,7.6,232,H
2014/01/23,Thu,03:11 AM,4.2,128,L
2014/01/23,Thu,09:37 AM,10.5,320,H
2014/01/23,Thu,04:41 PM,2.4,73,L
2014/01/23,Thu,10:45 PM,7.5,229,H
2014/01/24,Fri,04:02 AM,5.4,165,L
2014/01/24,Fri,10:19 AM,10.3,314,H
2014/01/24,Fri,05:38 PM,1.6,49,L
2014/01/25,Sat,12:15 AM,7.7,235,H
2014/01/25,Sat,05:10 AM,6.5,198,L
2014/01/25,Sat,11:07 AM,10.1,308,H
2014/01/25,Sat,06:37 PM,0.7,21,L
2014/01/26,Sun,01:50 AM,8.3,253,H
2014/01/26,Sun,06:35 AM,7.2,219,L
2014/01/26,Sun,12:02 PM,10.1,308,H
2014/01/26,Sun,07:34 PM,-0.3,-9,L
2014/01/27,Mon,03:02 AM,9.1,277,H
2014/01/27,Mon,07:57 AM,7.4,226,L
2014/01/27,Mon,01:00 PM,10.1,308,H
2014/01/27,Mon,08:28 PM,-1.1,-34,L
2014/01/28,Tue,03:52 AM,9.9,302,H
2014/01/28,Tue,09:04 AM,7.1,216,L
2014/01/28,Tue,01:59 PM,10.3,314,H
2014/01/28,Tue,09:19 PM,-1.8,-55,L
2014/01/29,Wed,04:33 AM,10.5,320,H
2014/01/29,Wed,10:00 AM,6.5,198,L
2014/01/29,Wed,02:57 PM,10.4,317,H
2014/01/29,Wed,10:07 PM,-2.2,-67,L
2014/01/30,Thu,05:10 AM,11.0,335,H
2014/01/30,Thu,10:51 AM,5.8,177,L
2014/01/30,Thu,03:53 PM,10.5,320,H
2014/01/30,Thu,10:54 PM,-2.2,-67,L
2014/01/31,Fri,05:47 AM,11.4,347,H
2014/01/31,Fri,11:40 AM,5.0,152,L
2014/01/31,Fri,04:49 PM,10.4,317,H
2014/01/31,Fri,11:41 PM,-1.8,-55,L
2014/02/01,Sat,06:24 AM,11.6,354,H
2014/02/01,Sat,12:28 PM,4.1,125,L
2014/02/01,Sat,05:45 PM,10.1,308,H
2014/02/02,Sun,12:26 AM,-0.9,-27,L
2014/02/02,Sun,07:01 AM,11.7,357,H
2014/02/02,Sun,01:17 PM,3.3,101,L
2014/02/02,Sun,06:44 PM,9.7,296,H
2014/02/03,Mon,01:12 AM,0.3,9,L
2014/02/03,Mon,07:39 AM,11.6,354,H
2014/02/03,Mon,02:08 PM,2.6,79,L
2014/02/03,Mon,07:45 PM,9.1,277,H
2014/02/04,Tue,01:59 AM,1.7,52,L
2014/02/04,Tue,08:19 AM,11.4,347,H
2014/02/04,Tue,03:00 PM,2.1,64,L
2014/02/04,Tue,08:51 PM,8.6,262,H
2014/02/05,Wed,02:48 AM,3.3,101,L
2014/02/05,Wed,09:01 AM,11.0,335,H
2014/02/05,Wed,03:56 PM,1.8,55,L
2014/02/05,Wed,10:09 PM,8.1,247,H
2014/02/06,Thu,03:43 AM,4.8,146,L
2014/02/06,Thu,09:46 AM,10.4,317,H
2014/02/06,Thu,04:55 PM,1.6,49,L
2014/02/06,Thu,11:46 PM,8.0,244,H
2014/02/07,Fri,04:53 AM,6.1,186,L
2014/02/07,Fri,10:36 AM,9.9,302,H
2014/02/07,Fri,05:58 PM,1.4,43,L
2014/02/08,Sat,01:32 AM,8.3,253,H
2014/02/08,Sat,06:26 AM,6.9,210,L
2014/02/08,Sat,11:33 AM,9.4,287,H
2014/02/08,Sat,07:00 PM,1.2,37,L
2014/02/09,Sun,02:50 AM,8.9,271,H
2014/02/09,Sun,08:02 AM,7.0,213,L
2014/02/09,Sun,12:34 PM,9.0,274,H
2014/02/09,Sun,07:56 PM,0.9,27,L
2014/02/10,Mon,03:44 AM,9.5,290,H
2014/02/10,Mon,09:10 AM,6.7,204,L
2014/02/10,Mon,01:33 PM,8.9,271,H
2014/02/10,Mon,08:44 PM,0.6,18,L
2014/02/11,Tue,04:23 AM,9.8,299,H
2014/02/11,Tue,09:58 AM,6.4,195,L
2014/02/11,Tue,02:25 PM,8.9,271,H
2014/02/11,Tue,09:26 PM,0.4,12,L
2014/02/12,Wed,04:52 AM,10.0,305,H
2014/02/12,Wed,10:34 AM,6.0,183,L
2014/02/12,Wed,03:11 PM,8.9,271,H
2014/02/12,Wed,10:03 PM,0.3,9,L
2014/02/13,Thu,05:15 AM,10.1,308,H
2014/02/13,Thu,11:04 AM,5.6,171,L
2014/02/13,Thu,03:52 PM,9.0,274,H
2014/02/13,Thu,10:37 PM,0.3,9,L
2014/02/14,Fri,05:34 AM,10.2,311,H
2014/02/14,Fri,11:30 AM,5.1,155,L
2014/02/14,Fri,04:32 PM,9.1,277,H
2014/02/14,Fri,11:10 PM,0.5,15,L
2014/02/15,Sat,05:53 AM,10.3,314,H
2014/02/15,Sat,11:58 AM,4.6,140,L
2014/02/15,Sat,05:11 PM,9.1,277,H
2014/02/15,Sat,11:43 PM,0.8,24,L
2014/02/16,Sun,06:15 AM,10.4,317,H
2014/02/16,Sun,12:27 PM,4.0,122,L
2014/02/16,Sun,05:51 PM,9.0,274,H
2014/02/17,Mon,12:17 AM,1.3,40,L
2014/02/17,Mon,06:41 AM,10.5,320,H
2014/02/17,Mon,01:01 PM,3.3,101,L
2014/02/17,Mon,06:34 PM,9.0,274,H
2014/02/18,Tue,12:52 AM,2.0,61,L
2014/02/18,Tue,07:09 AM,10.6,323,H
2014/02/18,Tue,01:38 PM,2.7,82,L
2014/02/18,Tue,07:20 PM,8.8,268,H
2014/02/19,Wed,01:28 AM,2.8,85,L
2014/02/19,Wed,07:39 AM,10.5,320,H
2014/02/19,Wed,02:19 PM,2.1,64,L
2014/02/19,Wed,08:12 PM,8.6,262,H
2014/02/20,Thu,02:07 AM,3.9,119,L
2014/02/20,Thu,08:12 AM,10.3,314,H
2014/02/20,Thu,03:04 PM,1.6,49,L
2014/02/20,Thu,09:11 PM,8.4,256,H
2014/02/21,Fri,02:51 AM,4.9,149,L
2014/02/21,Fri,08:50 AM,10.1,308,H
2014/02/21,Fri,03:56 PM,1.2,37,L
2014/02/21,Fri,10:21 PM,8.2,250,H
2014/02/22,Sat,03:45 AM,6.0,183,L
2014/02/22,Sat,09:34 AM,9.8,299,H
2014/02/22,Sat,04:54 PM,0.8,24,L
2014/02/22,Sat,11:46 PM,8.3,253,H
2014/02/23,Sun,04:57 AM,6.8,207,L
2014/02/23,Sun,10:30 AM,9.5,290,H
2014/02/23,Sun,05:58 PM,0.4,12,L
2014/02/24,Mon,01:18 AM,8.6,262,H
2014/02/24,Mon,06:28 AM,7.1,216,L
2014/02/24,Mon,11:38 AM,9.4,287,H
2014/02/24,Mon,07:03 PM,-0.1,-3,L
2014/02/25,Tue,02:30 AM,9.2,280,H
2014/02/25,Tue,07:53 AM,6.8,207,L
2014/02/25,Tue,12:49 PM,9.4,287,H
2014/02/25,Tue,08:04 PM,-0.6,-18,L
2014/02/26,Wed,03:19 AM,9.8,299,H
2014/02/26,Wed,08:57 AM,6.1,186,L
2014/02/26,Wed,01:56 PM,9.6,293,H
2014/02/26,Wed,08:59 PM,-0.9,-27,L
2014/02/27,Thu,03:59 AM,10.3,314,H
2014/02/27,Thu,09:48 AM,5.1,155,L
2014/02/27,Thu,02:58 PM,9.9,302,H
2014/02/27,Thu,09:50 PM,-1.0,-30,L
2014/02/28,Fri,04:34 AM,10.7,326,H
2014/02/28,Fri,10:35 AM,4.1,125,L
2014/02/28,Fri,03:57 PM,10.1,308,H
2014/02/28,Fri,10:38 PM,-0.7,-21,L
2014/03/01,Sat,05:09 AM,11.0,335,H
2014/03/01,Sat,11:19 AM,3.0,91,L
2014/03/01,Sat,04:52 PM,10.2,311,H
2014/03/01,Sat,11:24 PM,-0.1,-3,L
2014/03/02,Sun,05:43 AM,11.2,341,H
2014/03/02,Sun,12:03 PM,2.1,64,L
2014/03/02,Sun,05:47 PM,10.1,308,H
2014/03/03,Mon,12:09 AM,0.8,24,L
2014/03/03,Mon,06:19 AM,11.2,341,H
2014/03/03,Mon,12:48 PM,1.4,43,L
2014/03/03,Mon,06:42 PM,9.9,302,H
2014/03/04,Tue,12:55 AM,2.0,61,L
2014/03/04,Tue,06:55 AM,11.0,335,H
2014/03/04,Tue,01:33 PM,1.0,30,L
2014/03/04,Tue,07:39 PM,9.5,290,H
2014/03/05,Wed,01:41 AM,3.2,98,L
2014/03/05,Wed,07:34 AM,10.6,323,H
2014/03/05,Wed,02:19 PM,0.8,24,L
2014/03/05,Wed,08:38 PM,9.1,277,H
2014/03/06,Thu,02:30 AM,4.4,134,L
2014/03/06,Thu,08:15 AM,10.1,308,H
2014/03/06,Thu,03:08 PM,0.9,27,L
2014/03/06,Thu,09:45 PM,8.8,268,H
2014/03/07,Fri,03:27 AM,5.5,168,L
2014/03/07,Fri,09:00 AM,9.5,290,H
2014/03/07,Fri,04:01 PM,1.1,34,L
2014/03/07,Fri,11:06 PM,8.5,259,H
2014/03/08,Sat,04:39 AM,6.3,192,L
2014/03/08,Sat,09:53 AM,8.8,268,H
2014/03/08,Sat,05:00 PM,1.4,43,L
2014/03/09,Sun,12:41 AM,8.5,259,H
2014/03/09,Sun,07:18 AM,6.7,204,L
