date,day,time,feet,centimeters,tide
2014/01/01,Wed,01:20 AM,5.2,158,H
2014/01/01,Wed,06:24 AM,2.2,67,L
2014/01/01,Wed,11:59 AM,6.8,207,H
2014/01/01,Wed,07:27 PM,-1.0,-30,L
2014/01/02,Thu,02:08 AM,5.4,165,H
2014/01/02,Thu,07:18 AM,2.1,64,L
2014/01/02,Thu,12:53 PM,6.8,207,H
2014/01/02,Thu,08:12 PM,-0.9,-27,L
2014/01/03,Fri,02:54 AM,5.6,171,H
2014/01/03,Fri,08:13 AM,1.9,58,L
2014/01/03,Fri,01:48 PM,6.5,198,H
2014/01/03,Fri,08:58 PM,-0.7,-21,L
2014/01/04,Sat,03:39 AM,5.7,174,H
2014/01/04,Sat,09:10 AM,1.8,55,L
2014/01/04,Sat,02:46 PM,6.2,189,H
2014/01/04,Sat,09:43 PM,-0.4,-12,L
2014/01/05,Sun,04:25 AM,5.8,177,H
2014/01/05,Sun,10:10 AM,1.7,52,L
2014/01/05,Sun,03:49 PM,5.7,174,H
2014/01/05,Sun,10:31 PM,0.1,3,L
2014/01/06,Mon,05:12 AM,5.9,180,H
2014/01/06,Mon,11:14 AM,1.6,49,L
2014/01/06,Mon,05:00 PM,5.2,158,H
2014/01/06,Mon,11:21 PM,0.6,18,L
2014/01/07,Tue,06:01 AM,6.0,183,H
2014/01/07,Tue,12:22 PM,1.4,43,L
2014/01/07,Tue,06:18 PM,4.7,143,H
2014/01/08,Wed,12:15 AM,1.2,37,L
2014/01/08,Wed,06:53 AM,6.0,183,H
2014/01/08,Wed,01:33 PM,1.2,37,L
2014/01/08,Wed,07:37 PM,4.5,137,H
2014/01/09,Thu,01:14 AM,1.6,49,L
2014/01/09,Thu,07:44 AM,6.0,183,H
2014/01/09,Thu,02:41 PM,0.8,24,L
2014/01/09,Thu,08:53 PM,4.5,137,H
2014/01/10,Fri,02:15 AM,2.0,61,L
2014/01/10,Fri,08:34 AM,6.1,186,H
2014/01/10,Fri,03:42 PM,0.4,12,L
2014/01/10,Fri,10:01 PM,4.6,140,H
2014/01/11,Sat,03:13 AM,2.2,67,L
2014/01/11,Sat,09:22 AM,6.1,186,H
2014/01/11,Sat,04:35 PM,0.1,3,L
2014/01/11,Sat,11:00 PM,4.8,146,H
2014/01/12,Sun,04:08 AM,2.3,70,L
