date,day,time,feet,centimeters,tide
2013/12/31,Tue,04:10 AM,-0.3,-9,L
2013/12/31,Tue,10:06 AM,3.6,110,H
2013/12/31,Tue,04:59 PM,-0.7,-21,L
2013/12/31,Tue,10:30 PM,2.7,82,H
2014/01/01,Wed,05:05 AM,-0.5,-15,L
2014/01/01,Wed,10:57 AM,3.7,113,H
2014/01/01,Wed,05:50 PM,-0.8,-24,L
2014/01/01,Wed,11:24 PM,2.8,85,H
2014/01/02,Thu,05:57 AM,-0.5,-15,L
2014/01/02,Thu,11:49 AM,3.7,113,H
2014/01/02,Thu,06:39 PM,-0.8,-24,L
2014/01/03,Fri,12:17 AM,2.9,88,H
2014/01/03,Fri,06:51 AM,-0.6,-18,L
2014/01/03,Fri,12:42 PM,3.5,107,H
2014/01/03,Fri,07:29 PM,-0.8,-24,L
2014/01/04,Sat,01:13 AM,3.0,91,H
2014/01/04,Sat,07:47 AM,-0.5,-15,L
2014/01/04,Sat,01:36 PM,3.3,101,H
2014/01/04,Sat,08:21 PM,-0.7,-21,L
2014/01/05,Sun,02:09 AM,3.0,91,H
2014/01/05,Sun,08:46 AM,-0.3,-9,L
2014/01/05,Sun,02:31 PM,3.1,94,H
2014/01/05,Sun,09:16 PM,-0.5,-15,L
2014/01/06,Mon,03:06 AM,3.0,91,H
2014/01/06,Mon,09:49 AM,-0.2,-6,L
2014/01/06,Mon,03:27 PM,2.8,85,H
2014/01/06,Mon,10:12 PM,-0.3,-9,L
2014/01/07,Tue,04:06 AM,2.9,88,H
2014/01/07,Tue,10:52 AM,-0.1,-3,L
2014/01/07,Tue,04:26 PM,2.5,76,H
2014/01/07,Tue,11:09 PM,-0.1,-3,L
2014/01/08,Wed,05:09 AM,2.9,88,H
2014/01/08,Wed,11:55 AM,0.0,0,L
2014/01/08,Wed,05:30 PM,2.3,70,H
2014/01/09,Thu,12:06 AM,0.0,0,L
2014/01/09,Thu,06:14 AM,2.8,85,H
2014/01/09,Thu,12:57 PM,0.0,0,L
2014/01/09,Thu,06:35 PM,2.2,67,H
2014/01/10,Fri,01:03 AM,0.1,3,L
2014/01/10,Fri,07:15 AM,2.8,85,H
2014/01/10,Fri,01:56 PM,0.0,0,L
2014/01/10,Fri,07:35 PM,2.1,64,H
2014/01/11,Sat,01:59 AM,0.2,6,L
2014/01/11,Sat,08:09 AM,2.8,85,H
2014/01/11,Sat,02:51 PM,0.0,0,L
2014/01/11,Sat,08:27 PM,2.1,64,H
2014/01/12,Sun,02:52 AM,0.2,6,L
2014/01/12,Sun,08:56 AM,2.9,88,H
2014/01/12,Sun,03:40 PM,0.0,0,L
2014/01/12,Sun,09:13 PM,2.2,67,H
2014/01/13,Mon,03:40 AM,0.2,6,L
2014/01/13,Mon,09:38 AM,2.9,88,H
2014/01/13,Mon,04:24 PM,-0.1,-3,L
2014/01/13,Mon,09:56 PM,2.3,70,H
2014/01/14,Tue,04:24 AM,0.2,6,L
2014/01/14,Tue,10:19 AM,2.9,88,H
2014/01/14,Tue,05:03 PM,-0.1,-3,L
2014/01/14,Tue,10:37 PM,2.4,73,H
2014/01/15,Wed,05:04 AM,0.1,3,L
2014/01/15,Wed,11:00 AM,2.9,88,H
2014/01/15,Wed,05:40 PM,-0.2,-6,L
2014/01/15,Wed,11:19 PM,2.5,76,H
2014/01/16,Thu,05:43 AM,0.1,3,L
2014/01/16,Thu,11:40 AM,2.9,88,H
2014/01/16,Thu,06:16 PM,-0.2,-6,L
2014/01/17,Fri,12:02 AM,2.5,76,H
2014/01/17,Fri,06:21 AM,0.1,3,L
2014/01/17,Fri,12:21 PM,2.8,85,H
2014/01/17,Fri,06:53 PM,-0.2,-6,L
2014/01/18,Sat,12:45 AM,2.6,79,H
2014/01/18,Sat,07:00 AM,0.1,3,L
2014/01/18,Sat,01:01 PM,2.7,82,H
2014/01/18,Sat,07:30 PM,-0.1,-3,L
2014/01/19,Sun,01:27 AM,2.6,79,H
2014/01/19,Sun,07:41 AM,0.2,6,L
2014/01/19,Sun,01:40 PM,2.6,79,H
2014/01/19,Sun,08:09 PM,-0.1,-3,L
2014/01/20,Mon,02:09 AM,2.6,79,H
2014/01/20,Mon,08:27 AM,0.2,6,L
2014/01/20,Mon,02:18 PM,2.5,76,H
2014/01/20,Mon,08:51 PM,0.0,0,L
2014/01/21,Tue,02:50 AM,2.6,79,H
2014/01/21,Tue,09:16 AM,0.3,9,L
2014/01/21,Tue,02:57 PM,2.4,73,H
2014/01/21,Tue,09:35 PM,0.1,3,L
2014/01/22,Wed,03:32 AM,2.6,79,H
2014/01/22,Wed,10:10 AM,0.3,9,L
2014/01/22,Wed,03:40 PM,2.2,67,H
2014/01/22,Wed,10:23 PM,0.2,6,L
2014/01/23,Thu,04:19 AM,2.6,79,H
2014/01/23,Thu,11:06 AM,0.2,6,L
2014/01/23,Thu,04:30 PM,2.1,64,H
2014/01/23,Thu,11:14 PM,0.2,6,L
2014/01/24,Fri,05:13 AM,2.7,82,H
2014/01/24,Fri,12:04 PM,0.2,6,L
2014/01/24,Fri,05:32 PM,2.1,64,H
2014/01/25,Sat,12:08 AM,0.2,6,L
2014/01/25,Sat,06:13 AM,2.8,85,H
2014/01/25,Sat,01:02 PM,0.0,0,L
2014/01/25,Sat,06:37 PM,2.1,64,H
2014/01/26,Sun,01:04 AM,0.1,3,L
2014/01/26,Sun,07:12 AM,3.0,91,H
2014/01/26,Sun,01:59 PM,-0.1,-3,L
2014/01/26,Sun,07:37 PM,2.2,67,H
2014/01/27,Mon,02:02 AM,0.0,0,L
2014/01/27,Mon,08:07 AM,3.2,98,H
2014/01/27,Mon,02:55 PM,-0.3,-9,L
2014/01/27,Mon,08:32 PM,2.4,73,H
2014/01/28,Tue,02:59 AM,-0.2,-6,L
2014/01/28,Tue,09:00 AM,3.3,101,H
2014/01/28,Tue,03:49 PM,-0.5,-15,L
2014/01/28,Tue,09:23 PM,2.6,79,H
2014/01/29,Wed,03:56 AM,-0.4,-12,L
2014/01/29,Wed,09:51 AM,3.5,107,H
2014/01/29,Wed,04:40 PM,-0.7,-21,L
2014/01/29,Wed,10:14 PM,2.8,85,H
2014/01/30,Thu,04:50 AM,-0.6,-18,L
2014/01/30,Thu,10:41 AM,3.5,107,H
2014/01/30,Thu,05:29 PM,-0.8,-24,L
2014/01/30,Thu,11:06 PM,3.0,91,H
2014/01/31,Fri,05:43 AM,-0.7,-21,L
2014/01/31,Fri,11:32 AM,3.5,107,H
2014/01/31,Fri,06:17 PM,-0.9,-27,L
2014/01/31,Fri,11:58 PM,3.1,94,H
2014/02/01,Sat,06:36 AM,-0.7,-21,L
2014/02/01,Sat,12:24 PM,3.4,104,H
2014/02/01,Sat,07:05 PM,-0.8,-24,L
2014/02/02,Sun,12:52 AM,3.2,98,H
2014/02/02,Sun,07:30 AM,-0.6,-18,L
2014/02/02,Sun,01:15 PM,3.2,98,H
2014/02/02,Sun,07:55 PM,-0.7,-21,L
2014/02/03,Mon,01:45 AM,3.2,98,H
2014/02/03,Mon,08:26 AM,-0.5,-15,L
2014/02/03,Mon,02:07 PM,3.0,91,H
2014/02/03,Mon,08:46 PM,-0.5,-15,L
2014/02/04,Tue,02:39 AM,3.1,94,H
2014/02/04,Tue,09:24 AM,-0.3,-9,L
2014/02/04,Tue,03:00 PM,2.7,82,H
2014/02/04,Tue,09:41 PM,-0.2,-6,L
2014/02/05,Wed,03:35 AM,3.0,91,H
2014/02/05,Wed,10:25 AM,-0.1,-3,L
2014/02/05,Wed,03:56 PM,2.4,73,H
2014/02/05,Wed,10:37 PM,0.0,0,L
2014/02/06,Thu,04:34 AM,2.8,85,H
2014/02/06,Thu,11:26 AM,0.0,0,L
2014/02/06,Thu,04:56 PM,2.2,67,H
2014/02/06,Thu,11:36 PM,0.2,6,L
2014/02/07,Fri,05:37 AM,2.7,82,H
2014/02/07,Fri,12:27 PM,0.1,3,L
2014/02/07,Fri,06:01 PM,2.1,64,H
2014/02/08,Sat,12:34 AM,0.3,9,L
2014/02/08,Sat,06:43 AM,2.6,79,H
2014/02/08,Sat,01:26 PM,0.2,6,L
2014/02/08,Sat,07:05 PM,2.0,61,H
2014/02/09,Sun,01:32 AM,0.4,12,L
2014/02/09,Sun,07:42 AM,2.6,79,H
2014/02/09,Sun,02:21 PM,0.2,6,L
2014/02/09,Sun,08:02 PM,2.1,64,H
2014/02/10,Mon,02:27 AM,0.4,12,L
2014/02/10,Mon,08:34 AM,2.6,79,H
2014/02/10,Mon,03:11 PM,0.1,3,L
2014/02/10,Mon,08:50 PM,2.2,67,H
2014/02/11,Tue,03:18 AM,0.3,9,L
2014/02/11,Tue,09:18 AM,2.7,82,H
2014/02/11,Tue,03:55 PM,0.1,3,L
2014/02/11,Tue,09:34 PM,2.3,70,H
2014/02/12,Wed,04:02 AM,0.2,6,L
2014/02/12,Wed,10:00 AM,2.7,82,H
2014/02/12,Wed,04:35 PM,0.0,0,L
2014/02/12,Wed,10:15 PM,2.5,76,H
2014/02/13,Thu,04:43 AM,0.1,3,L
2014/02/13,Thu,10:39 AM,2.8,85,H
2014/02/13,Thu,05:11 PM,-0.1,-3,L
2014/02/13,Thu,10:56 PM,2.6,79,H
2014/02/14,Fri,05:21 AM,0.0,0,L
2014/02/14,Fri,11:18 AM,2.8,85,H
2014/02/14,Fri,05:46 PM,-0.1,-3,L
2014/02/14,Fri,11:37 PM,2.7,82,H
2014/02/15,Sat,05:58 AM,0.0,0,L
2014/02/15,Sat,11:57 AM,2.8,85,H
2014/02/15,Sat,06:22 PM,-0.2,-6,L
2014/02/16,Sun,12:17 AM,2.7,82,H
2014/02/16,Sun,06:37 AM,0.0,0,L
2014/02/16,Sun,12:34 PM,2.7,82,H
2014/02/16,Sun,06:58 PM,-0.1,-3,L
2014/02/17,Mon,12:56 AM,2.8,85,H
2014/02/17,Mon,07:17 AM,0.0,0,L
2014/02/17,Mon,01:12 PM,2.6,79,H
2014/02/17,Mon,07:35 PM,-0.1,-3,L
2014/02/18,Tue,01:34 AM,2.8,85,H
2014/02/18,Tue,08:00 AM,0.0,0,L
2014/02/18,Tue,01:48 PM,2.5,76,H
2014/02/18,Tue,08:15 PM,0.0,0,L
2014/02/19,Wed,02:11 AM,2.8,85,H
2014/02/19,Wed,08:48 AM,0.0,0,L
2014/02/19,Wed,02:26 PM,2.4,73,H
2014/02/19,Wed,08:59 PM,0.1,3,L
2014/02/20,Thu,02:51 AM,2.8,85,H
2014/02/20,Thu,09:41 AM,0.1,3,L
2014/02/20,Thu,03:07 PM,2.3,70,H
2014/02/20,Thu,09:49 PM,0.2,6,L
2014/02/21,Fri,03:36 AM,2.8,85,H
2014/02/21,Fri,10:38 AM,0.1,3,L
2014/02/21,Fri,03:57 PM,2.2,67,H
2014/02/21,Fri,10:44 PM,0.2,6,L
2014/02/22,Sat,04:32 AM,2.8,85,H
2014/02/22,Sat,11:37 AM,0.1,3,L
2014/02/22,Sat,04:59 PM,2.1,64,H
2014/02/22,Sat,11:42 PM,0.2,6,L
2014/02/23,Sun,05:38 AM,2.8,85,H
2014/02/23,Sun,12:36 PM,0.0,0,L
2014/02/23,Sun,06:09 PM,2.2,67,H
2014/02/24,Mon,12:43 AM,0.1,3,L
2014/02/24,Mon,06:46 AM,2.9,88,H
2014/02/24,Mon,01:35 PM,-0.1,-3,L
2014/02/24,Mon,07:15 PM,2.3,70,H
2014/02/25,Tue,01:44 AM,0.0,0,L
2014/02/25,Tue,07:47 AM,3.1,94,H
2014/02/25,Tue,02:32 PM,-0.3,-9,L
2014/02/25,Tue,08:13 PM,2.5,76,H
2014/02/26,Wed,02:45 AM,-0.2,-6,L
2014/02/26,Wed,08:43 AM,3.2,98,H
2014/02/26,Wed,03:26 PM,-0.4,-12,L
2014/02/26,Wed,09:06 PM,2.8,85,H
2014/02/27,Thu,03:42 AM,-0.4,-12,L
2014/02/27,Thu,09:35 AM,3.3,101,H
2014/02/27,Thu,04:17 PM,-0.6,-18,L
2014/02/27,Thu,09:57 PM,3.0,91,H
2014/02/28,Fri,04:37 AM,-0.6,-18,L
2014/02/28,Fri,10:25 AM,3.4,104,H
2014/02/28,Fri,05:06 PM,-0.7,-21,L
2014/02/28,Fri,10:47 PM,3.2,98,H
2014/03/01,Sat,05:30 AM,-0.7,-21,L
2014/03/01,Sat,11:14 AM,3.3,101,H
2014/03/01,Sat,05:53 PM,-0.7,-21,L
2014/03/01,Sat,11:38 PM,3.3,101,H
2014/03/02,Sun,06:21 AM,-0.7,-21,L
2014/03/02,Sun,12:04 PM,3.2,98,H
2014/03/02,Sun,06:40 PM,-0.6,-18,L
2014/03/03,Mon,12:28 AM,3.4,104,H
2014/03/03,Mon,07:12 AM,-0.7,-21,L
2014/03/03,Mon,12:53 PM,3.1,94,H
2014/03/03,Mon,07:27 PM,-0.5,-15,L
2014/03/04,Tue,01:19 AM,3.3,101,H
2014/03/04,Tue,08:04 AM,-0.5,-15,L
2014/03/04,Tue,01:43 PM,2.9,88,H
2014/03/04,Tue,08:17 PM,-0.3,-9,L
2014/03/05,Wed,02:10 AM,3.2,98,H
2014/03/05,Wed,08:58 AM,-0.3,-9,L
2014/03/05,Wed,02:34 PM,2.7,82,H
2014/03/05,Wed,09:09 PM,0.0,0,L
2014/03/06,Thu,03:02 AM,3.0,91,H
2014/03/06,Thu,09:55 AM,-0.1,-3,L
2014/03/06,Thu,03:27 PM,2.4,73,H
2014/03/06,Thu,10:05 PM,0.2,6,L
2014/03/07,Fri,03:58 AM,2.8,85,H
2014/03/07,Fri,10:53 AM,0.1,3,L
2014/03/07,Fri,04:24 PM,2.3,70,H
2014/03/07,Fri,11:03 PM,0.4,12,L
2014/03/08,Sat,04:59 AM,2.7,82,H
2014/03/08,Sat,11:52 AM,0.2,6,L
2014/03/08,Sat,05:26 PM,2.2,67,H
2014/03/09,Sun,12:03 AM,0.5,15,L
2014/03/09,Sun,07:04 AM,2.5,76,H
2014/03/09,Sun,01:49 PM,0.3,9,L
2014/03/09,Sun,07:31 PM,2.1,64,H
2014/03/10,Mon,02:02 AM,0.6,18,L
2014/03/10,Mon,08:08 AM,2.5,76,H
2014/03/10,Mon,02:43 PM,0.3,9,L
2014/03/10,Mon,08:31 PM,2.2,67,H
2014/03/11,Tue,02:58 AM,0.5,15,L
2014/03/11,Tue,09:04 AM,2.5,76,H
2014/03/11,Tue,03:33 PM,0.3,9,L
2014/03/11,Tue,09:22 PM,2.4,73,H
2014/03/12,Wed,03:49 AM,0.4,12,L
2014/03/12,Wed,09:51 AM,2.6,79,H
2014/03/12,Wed,04:18 PM,0.3,9,L
2014/03/12,Wed,10:07 PM,2.5,76,H
2014/03/13,Thu,04:35 AM,0.3,9,L
2014/03/13,Thu,10:34 AM,2.6,79,H
2014/03/13,Thu,04:59 PM,0.2,6,L
2014/03/13,Thu,10:49 PM,2.7,82,H
2014/03/14,Fri,05:17 AM,0.2,6,L
2014/03/14,Fri,11:13 AM,2.7,82,H
2014/03/14,Fri,05:36 PM,0.1,3,L
2014/03/14,Fri,11:29 PM,2.8,85,H
2014/03/15,Sat,05:56 AM,0.1,3,L
2014/03/15,Sat,11:51 AM,2.7,82,H
2014/03/15,Sat,06:13 PM,0.0,0,L
2014/03/16,Sun,12:07 AM,2.9,88,H
2014/03/16,Sun,06:34 AM,0.0,0,L
2014/03/16,Sun,12:29 PM,2.7,82,H
2014/03/16,Sun,06:49 PM,0.0,0,L
2014/03/17,Mon,12:45 AM,3.0,91,H
2014/03/17,Mon,07:13 AM,-0.1,-3,L
2014/03/17,Mon,01:07 PM,2.7,82,H
2014/03/17,Mon,07:26 PM,0.0,0,L
2014/03/18,Tue,01:22 AM,3.0,91,H
2014/03/18,Tue,07:54 AM,-0.2,-6,L
2014/03/18,Tue,01:44 PM,2.7,82,H
2014/03/18,Tue,08:04 PM,0.0,0,L
2014/03/19,Wed,01:59 AM,3.1,94,H
2014/03/19,Wed,08:38 AM,-0.2,-6,L
2014/03/19,Wed,02:22 PM,2.6,79,H
2014/03/19,Wed,08:45 PM,0.1,3,L
2014/03/20,Thu,02:37 AM,3.1,94,H
2014/03/20,Thu,09:25 AM,-0.1,-3,L
2014/03/20,Thu,03:03 PM,2.5,76,H
2014/03/20,Thu,09:31 PM,0.2,6,L
2014/03/21,Fri,03:19 AM,3.1,94,H
2014/03/21,Fri,10:18 AM,-0.1,-3,L
2014/03/21,Fri,03:47 PM,2.5,76,H
2014/03/21,Fri,10:23 PM,0.3,9,L
2014/03/22,Sat,04:08 AM,3.0,91,H
2014/03/22,Sat,11:15 AM,0.0,0,L
2014/03/22,Sat,04:39 PM,2.4,73,H
2014/03/22,Sat,11:22 PM,0.3,9,L
2014/03/23,Sun,05:06 AM,3.0,91,H
2014/03/23,Sun,12:14 PM,0.0,0,L
2014/03/23,Sun,05:41 PM,2.3,70,H
2014/03/24,Mon,12:25 AM,0.3,9,L
2014/03/24,Mon,06:14 AM,3.0,91,H
2014/03/24,Mon,01:13 PM,0.0,0,L
2014/03/24,Mon,06:51 PM,2.4,73,H
2014/03/25,Tue,01:28 AM,0.2,6,L
2014/03/25,Tue,07:24 AM,3.0,91,H
