time,feet,centimeters,tide
2013-12-31 04:01:00 UTC,-2.0,-61,L
2013-12-31 10:23:00 UTC,14.8,451,H
2013-12-31 16:06:00 UTC,2.4,73,L
2013-12-31 21:59:00 UTC,17.3,527,H
2014-01-01 04:47:00 UTC,-3.3,-101,L
2014-01-01 11:09:00 UTC,16.0,488,H
2014-01-01 16:56:00 UTC,1.3,40,L
2014-01-01 22:50:00 UTC,18.1,552,H
2014-01-02 05:31:00 UTC,-4.1,-125,L
2014-01-02 11:54:00 UTC,16.8,512,H
2014-01-02 17:44:00 UTC,0.5,15,L
2014-01-02 23:38:00 UTC,18.3,558,H
2014-01-03 06:15:00 UTC,-4.3,-131,L
2014-01-03 12:38:00 UTC,17.3,527,H
2014-01-03 18:31:00 UTC,0.2,6,L
2014-01-04 00:27:00 UTC,18.0,549,H
2014-01-04 06:59:00 UTC,-3.9,-119,L
2014-01-04 13:22:00 UTC,17.2,524,H
2014-01-04 19:20:00 UTC,0.2,6,L
2014-01-05 01:15:00 UTC,17.2,524,H
2014-01-05 07:44:00 UTC,-2.8,-85,L
2014-01-05 14:07:00 UTC,16.8,512,H
2014-01-05 20:10:00 UTC,0.6,18,L
2014-01-06 02:06:00 UTC,15.8,482,H
2014-01-06 08:30:00 UTC,-1.3,-40,L
2014-01-06 14:53:00 UTC,16.1,491,H
2014-01-06 21:05:00 UTC,1.3,40,L
2014-01-07 03:01:00 UTC,14.2,433,H
2014-01-07 09:19:00 UTC,0.5,15,L
2014-01-07 15:43:00 UTC,15.3,466,H
2014-01-07 22:05:00 UTC,2.1,64,L
2014-01-08 04:04:00 UTC,12.6,384,H
2014-01-08 10:13:00 UTC,2.3,70,L
2014-01-08 16:38:00 UTC,14.4,439,H
2014-01-08 23:15:00 UTC,2.6,79,L
2014-01-09 05:19:00 UTC,11.4,347,H
2014-01-09 11:15:00 UTC,3.9,119,L
2014-01-09 17:40:00 UTC,13.7,418,H
2014-01-10 00:34:00 UTC,2.7,82,L
2014-01-10 06:46:00 UTC,10.9,332,H
2014-01-10 12:27:00 UTC,4.9,149,L
2014-01-10 18:47:00 UTC,13.4,408,H
2014-01-11 01:51:00 UTC,2.3,70,L
2014-01-11 08:09:00 UTC,11.2,341,H
2014-01-11 13:42:00 UTC,5.3,162,L
2014-01-11 19:50:00 UTC,13.4,408,H
2014-01-12 02:52:00 UTC,1.6,49,L
2014-01-12 09:13:00 UTC,11.8,360,H
2014-01-12 14:46:00 UTC,5.0,152,L
2014-01-12 20:44:00 UTC,13.8,421,H
2014-01-13 03:39:00 UTC,0.8,24,L
2014-01-13 10:00:00 UTC,12.6,384,H
2014-01-13 15:36:00 UTC,4.5,137,L
2014-01-13 21:30:00 UTC,14.2,433,H
2014-01-14 04:18:00 UTC,0.1,3,L
2014-01-14 10:39:00 UTC,13.3,405,H
2014-01-14 16:17:00 UTC,3.9,119,L
2014-01-14 22:09:00 UTC,14.7,448,H
2014-01-15 04:51:00 UTC,-0.5,-15,L
2014-01-15 11:12:00 UTC,14.0,427,H
2014-01-15 16:54:00 UTC,3.2,98,L
2014-01-15 22:46:00 UTC,15.2,463,H
2014-01-16 05:23:00 UTC,-1.0,-30,L
2014-01-16 11:43:00 UTC,14.5,442,H
2014-01-16 17:29:00 UTC,2.6,79,L
2014-01-16 23:21:00 UTC,15.5,472,H
2014-01-17 05:54:00 UTC,-1.3,-40,L
2014-01-17 12:13:00 UTC,14.9,454,H
2014-01-17 18:04:00 UTC,2.2,67,L
2014-01-17 23:55:00 UTC,15.5,472,H
2014-01-18 06:24:00 UTC,-1.3,-40,L
2014-01-18 12:43:00 UTC,15.0,457,H
2014-01-18 18:38:00 UTC,2.0,61,L
2014-01-19 00:29:00 UTC,15.3,466,H
2014-01-19 06:55:00 UTC,-1.0,-30,L
2014-01-19 13:13:00 UTC,15.0,457,H
2014-01-19 19:13:00 UTC,2.1,64,L
2014-01-20 01:04:00 UTC,14.7,448,H
2014-01-20 07:27:00 UTC,-0.4,-12,L
2014-01-20 13:43:00 UTC,14.8,451,H
2014-01-20 19:49:00 UTC,2.3,70,L
2014-01-21 01:40:00 UTC,14.0,427,H
2014-01-21 08:00:00 UTC,0.5,15,L
2014-01-21 14:14:00 UTC,14.4,439,H
2014-01-21 20:28:00 UTC,2.6,79,L
2014-01-22 02:20:00 UTC,13.0,396,H
2014-01-22 08:35:00 UTC,1.6,49,L
2014-01-22 14:49:00 UTC,14.0,427,H
2014-01-22 21:13:00 UTC,3.0,91,L
2014-01-23 03:07:00 UTC,12.0,366,H
2014-01-23 09:16:00 UTC,2.8,85,L
2014-01-23 15:30:00 UTC,13.6,415,H
2014-01-23 22:07:00 UTC,3.3,101,L
2014-01-24 04:08:00 UTC,11.0,335,H
2014-01-24 10:07:00 UTC,3.9,119,L
2014-01-24 16:21:00 UTC,13.3,405,H
2014-01-24 23:16:00 UTC,3.3,101,L
2014-01-25 05:28:00 UTC,10.4,317,H
2014-01-25 11:14:00 UTC,4.9,149,L
2014-01-25 17:26:00 UTC,13.2,402,H
2014-01-26 00:35:00 UTC,2.7,82,L
2014-01-26 06:59:00 UTC,10.7,326,H
2014-01-26 12:35:00 UTC,5.2,158,L
2014-01-26 18:40:00 UTC,13.6,415,H
2014-01-27 01:50:00 UTC,1.5,46,L
2014-01-27 08:17:00 UTC,11.7,357,H
2014-01-27 13:52:00 UTC,4.7,143,L
2014-01-27 19:51:00 UTC,14.5,442,H
2014-01-28 02:53:00 UTC,-0.1,-3,L
2014-01-28 09:17:00 UTC,13.2,402,H
2014-01-28 14:58:00 UTC,3.5,107,L
2014-01-28 20:54:00 UTC,15.7,479,H
2014-01-29 03:45:00 UTC,-1.7,-52,L
2014-01-29 10:08:00 UTC,14.7,448,H
2014-01-29 15:54:00 UTC,2.1,64,L
2014-01-29 21:50:00 UTC,16.9,515,H
2014-01-30 04:32:00 UTC,-3.0,-91,L
2014-01-30 10:53:00 UTC,16.1,491,H
2014-01-30 16:44:00 UTC,0.7,21,L
2014-01-30 22:41:00 UTC,17.8,543,H
2014-01-31 05:16:00 UTC,-3.9,-119,L
2014-01-31 11:36:00 UTC,17.1,521,H
2014-01-31 17:31:00 UTC,-0.5,-15,L
2014-01-31 23:30:00 UTC,18.3,558,H
2014-02-01 05:59:00 UTC,-4.2,-128,L
2014-02-01 12:17:00 UTC,17.7,539,H
2014-02-01 18:17:00 UTC,-1.2,-37,L
2014-02-02 00:16:00 UTC,18.1,552,H
2014-02-02 06:41:00 UTC,-3.8,-116,L
2014-02-02 12:58:00 UTC,17.8,543,H
2014-02-02 19:03:00 UTC,-1.3,-40,L
2014-02-03 01:03:00 UTC,17.4,530,H
2014-02-03 07:22:00 UTC,-2.8,-85,L
2014-02-03 13:38:00 UTC,17.5,533,H
2014-02-03 19:49:00 UTC,-0.9,-27,L
2014-02-04 01:49:00 UTC,16.1,491,H
2014-02-04 08:04:00 UTC,-1.2,-37,L
2014-02-04 14:19:00 UTC,16.6,506,H
2014-02-04 20:37:00 UTC,0.0,0,L
2014-02-05 02:38:00 UTC,14.4,439,H
2014-02-05 08:47:00 UTC,0.6,18,L
2014-02-05 15:02:00 UTC,15.5,472,H
2014-02-05 21:30:00 UTC,1.2,37,L
2014-02-06 03:33:00 UTC,12.7,387,H
2014-02-06 09:35:00 UTC,2.6,79,L
2014-02-06 15:50:00 UTC,14.2,433,H
2014-02-06 22:31:00 UTC,2.3,70,L
2014-02-07 04:40:00 UTC,11.2,341,H
2014-02-07 10:31:00 UTC,4.3,131,L
2014-02-07 16:46:00 UTC,13.0,396,H
2014-02-07 23:46:00 UTC,3.1,94,L
2014-02-08 06:08:00 UTC,10.3,314,H
2014-02-08 11:42:00 UTC,5.6,171,L
2014-02-08 17:58:00 UTC,12.2,372,H
2014-02-09 01:16:00 UTC,3.1,94,L
2014-02-09 07:44:00 UTC,10.4,317,H
2014-02-09 13:10:00 UTC,6.0,183,L
2014-02-09 19:16:00 UTC,12.1,369,H
2014-02-10 02:31:00 UTC,2.6,79,L
2014-02-10 08:56:00 UTC,11.1,338,H
2014-02-10 14:28:00 UTC,5.6,171,L
2014-02-10 20:23:00 UTC,12.5,381,H
2014-02-11 03:22:00 UTC,1.7,52,L
2014-02-11 09:43:00 UTC,12.0,366,H
2014-02-11 15:22:00 UTC,4.8,146,L
2014-02-11 21:14:00 UTC,13.2,402,H
2014-02-12 04:00:00 UTC,0.9,27,L
2014-02-12 10:18:00 UTC,12.9,393,H
2014-02-12 16:03:00 UTC,3.8,116,L
2014-02-12 21:55:00 UTC,14.0,427,H
2014-02-13 04:32:00 UTC,0.1,3,L
2014-02-13 10:49:00 UTC,13.7,418,H
2014-02-13 16:38:00 UTC,2.8,85,L
2014-02-13 22:31:00 UTC,14.7,448,H
2014-02-14 05:02:00 UTC,-0.6,-18,L
2014-02-14 11:17:00 UTC,14.5,442,H
2014-02-14 17:11:00 UTC,1.9,58,L
2014-02-14 23:05:00 UTC,15.3,466,H
2014-02-15 05:31:00 UTC,-1.1,-34,L
2014-02-15 11:45:00 UTC,15.1,460,H
2014-02-15 17:43:00 UTC,1.1,34,L
2014-02-15 23:39:00 UTC,15.6,475,H
2014-02-16 06:00:00 UTC,-1.2,-37,L
2014-02-16 12:12:00 UTC,15.5,472,H
2014-02-16 18:16:00 UTC,0.6,18,L
2014-02-17 00:13:00 UTC,15.6,475,H
2014-02-17 06:30:00 UTC,-1.1,-34,L
2014-02-17 12:40:00 UTC,15.6,475,H
2014-02-17 18:49:00 UTC,0.4,12,L
2014-02-18 00:47:00 UTC,15.2,463,H
2014-02-18 07:01:00 UTC,-0.6,-18,L
2014-02-18 13:08:00 UTC,15.5,472,H
2014-02-18 19:23:00 UTC,0.5,15,L
2014-02-19 01:22:00 UTC,14.6,445,H
2014-02-19 07:33:00 UTC,0.2,6,L
2014-02-19 13:38:00 UTC,15.3,466,H
2014-02-19 20:00:00 UTC,0.8,24,L
2014-02-20 02:01:00 UTC,13.6,415,H
2014-02-20 08:08:00 UTC,1.3,40,L
2014-02-20 14:11:00 UTC,14.8,451,H
2014-02-20 20:41:00 UTC,1.3,40,L
2014-02-21 02:45:00 UTC,12.5,381,H
2014-02-21 08:47:00 UTC,2.6,79,L
2014-02-21 14:50:00 UTC,14.2,433,H
2014-02-21 21:32:00 UTC,1.9,58,L
2014-02-22 03:42:00 UTC,11.4,347,H
2014-02-22 09:36:00 UTC,3.8,116,L
2014-02-22 15:40:00 UTC,13.5,411,H
2014-02-22 22:37:00 UTC,2.4,73,L
2014-02-23 04:59:00 UTC,10.6,323,H
2014-02-23 10:44:00 UTC,4.9,149,L
2014-02-23 16:48:00 UTC,13.0,396,H
2014-02-23 23:59:00 UTC,2.4,73,L
2014-02-24 06:34:00 UTC,10.7,326,H
2014-02-24 12:10:00 UTC,5.3,162,L
2014-02-24 18:12:00 UTC,13.0,396,H
2014-02-25 01:24:00 UTC,1.7,52,L
2014-02-25 07:57:00 UTC,11.6,354,H
2014-02-25 13:36:00 UTC,4.6,140,L
2014-02-25 19:35:00 UTC,13.7,418,H
2014-02-26 02:33:00 UTC,0.3,9,L
2014-02-26 08:58:00 UTC,13.1,399,H
2014-02-26 14:46:00 UTC,3.2,98,L
2014-02-26 20:43:00 UTC,14.9,454,H
2014-02-27 03:28:00 UTC,-1.1,-34,L
2014-02-27 09:48:00 UTC,14.7,448,H
2014-02-27 15:42:00 UTC,1.4,43,L
2014-02-27 21:41:00 UTC,16.2,494,H
2014-02-28 04:15:00 UTC,-2.4,-73,L
2014-02-28 10:31:00 UTC,16.1,491,H
2014-02-28 16:31:00 UTC,-0.3,-9,L
2014-02-28 22:32:00 UTC,17.2,524,H
2014-03-01 04:58:00 UTC,-3.1,-94,L
2014-03-01 11:12:00 UTC,17.2,524,H
2014-03-01 17:16:00 UTC,-1.6,-49,L
2014-03-01 23:19:00 UTC,17.7,539,H
