time,feet,centimeters,tide
2013-12-31 02:53:00 UTC,2.9,88,H
2013-12-31 09:25:00 UTC,-0.4,-12,L
2013-12-31 15:25:00 UTC,2.4,73,H
2013-12-31 21:35:00 UTC,-0.4,-12,L
2014-01-01 03:47:00 UTC,3.0,91,H
2014-01-01 10:18:00 UTC,-0.5,-15,L
2014-01-01 16:20:00 UTC,2.5,76,H
2014-01-01 22:31:00 UTC,-0.5,-15,L
2014-01-02 04:40:00 UTC,3.0,91,H
2014-01-02 11:12:00 UTC,-0.6,-18,L
2014-01-02 17:15:00 UTC,2.6,79,H
2014-01-02 23:27:00 UTC,-0.4,-12,L
2014-01-03 05:35:00 UTC,3.0,91,H
2014-01-03 12:08:00 UTC,-0.5,-15,L
2014-01-03 18:12:00 UTC,2.6,79,H
2014-01-04 00:25:00 UTC,-0.4,-12,L
2014-01-04 06:32:00 UTC,2.8,85,H
2014-01-04 13:05:00 UTC,-0.4,-12,L
2014-01-04 19:12:00 UTC,2.5,76,H
2014-01-05 01:25:00 UTC,-0.2,-6,L
2014-01-05 07:32:00 UTC,2.7,82,H
2014-01-05 14:03:00 UTC,-0.3,-9,L
2014-01-05 20:13:00 UTC,2.5,76,H
2014-01-06 02:29:00 UTC,-0.1,-3,L
2014-01-06 08:33:00 UTC,2.5,76,H
2014-01-06 15:04:00 UTC,-0.2,-6,L
2014-01-06 21:17:00 UTC,2.4,73,H
2014-01-07 03:35:00 UTC,0.0,0,L
2014-01-07 09:37:00 UTC,2.3,70,H
2014-01-07 16:06:00 UTC,-0.1,-3,L
2014-01-07 22:21:00 UTC,2.4,73,H
2014-01-08 04:42:00 UTC,0.1,3,L
2014-01-08 10:42:00 UTC,2.2,67,H
2014-01-08 17:07:00 UTC,0.0,0,L
2014-01-08 23:23:00 UTC,2.3,70,H
2014-01-09 05:47:00 UTC,0.1,3,L
2014-01-09 11:44:00 UTC,2.1,64,H
2014-01-09 18:04:00 UTC,0.1,3,L
2014-01-10 00:20:00 UTC,2.3,70,H
2014-01-10 06:45:00 UTC,0.1,3,L
2014-01-10 12:40:00 UTC,2.0,61,H
2014-01-10 18:56:00 UTC,0.1,3,L
2014-01-11 01:10:00 UTC,2.3,70,H
2014-01-11 07:37:00 UTC,0.1,3,L
2014-01-11 13:30:00 UTC,1.9,58,H
2014-01-11 19:42:00 UTC,0.1,3,L
2014-01-12 01:55:00 UTC,2.3,70,H
2014-01-12 08:22:00 UTC,0.1,3,L
2014-01-12 14:14:00 UTC,1.9,58,H
2014-01-12 20:23:00 UTC,0.1,3,L
2014-01-13 02:35:00 UTC,2.3,70,H
2014-01-13 09:02:00 UTC,0.1,3,L
2014-01-13 14:53:00 UTC,1.9,58,H
2014-01-13 21:00:00 UTC,0.1,3,L
2014-01-14 03:12:00 UTC,2.3,70,H
2014-01-14 09:38:00 UTC,0.1,3,L
2014-01-14 15:29:00 UTC,1.9,58,H
2014-01-14 21:36:00 UTC,0.1,3,L
2014-01-15 03:47:00 UTC,2.3,70,H
2014-01-15 10:14:00 UTC,0.0,0,L
2014-01-15 16:05:00 UTC,1.9,58,H
2014-01-15 22:11:00 UTC,0.1,3,L
2014-01-16 04:23:00 UTC,2.3,70,H
2014-01-16 10:50:00 UTC,0.0,0,L
2014-01-16 16:42:00 UTC,2.0,61,H
2014-01-16 22:48:00 UTC,0.2,6,L
2014-01-17 04:59:00 UTC,2.2,67,H
2014-01-17 11:26:00 UTC,0.1,3,L
2014-01-17 17:20:00 UTC,2.0,61,H
2014-01-17 23:26:00 UTC,0.2,6,L
2014-01-18 05:36:00 UTC,2.2,67,H
2014-01-18 12:04:00 UTC,0.1,3,L
2014-01-18 17:59:00 UTC,2.0,61,H
2014-01-19 00:06:00 UTC,0.3,9,L
2014-01-19 06:15:00 UTC,2.1,64,H
2014-01-19 12:43:00 UTC,0.2,6,L
2014-01-19 18:40:00 UTC,1.9,58,H
2014-01-20 00:48:00 UTC,0.3,9,L
2014-01-20 06:56:00 UTC,2.1,64,H
2014-01-20 13:24:00 UTC,0.2,6,L
2014-01-20 19:24:00 UTC,1.9,58,H
2014-01-21 01:34:00 UTC,0.4,12,L
2014-01-21 07:40:00 UTC,2.0,61,H
2014-01-21 14:07:00 UTC,0.3,9,L
2014-01-21 20:11:00 UTC,1.9,58,H
2014-01-22 02:26:00 UTC,0.4,12,L
2014-01-22 08:29:00 UTC,1.9,58,H
2014-01-22 14:55:00 UTC,0.3,9,L
2014-01-22 21:03:00 UTC,2.0,61,H
2014-01-23 03:22:00 UTC,0.4,12,L
2014-01-23 09:25:00 UTC,1.9,58,H
2014-01-23 15:47:00 UTC,0.3,9,L
2014-01-23 21:58:00 UTC,2.1,64,H
2014-01-24 04:24:00 UTC,0.3,9,L
2014-01-24 10:24:00 UTC,1.9,58,H
2014-01-24 16:43:00 UTC,0.2,6,L
2014-01-24 22:56:00 UTC,2.2,67,H
2014-01-25 05:25:00 UTC,0.2,6,L
2014-01-25 11:25:00 UTC,2.0,61,H
2014-01-25 17:40:00 UTC,0.1,3,L
2014-01-25 23:53:00 UTC,2.3,70,H
2014-01-26 06:25:00 UTC,0.0,0,L
2014-01-26 12:24:00 UTC,2.1,64,H
2014-01-26 18:37:00 UTC,-0.1,-3,L
2014-01-27 00:49:00 UTC,2.5,76,H
2014-01-27 07:21:00 UTC,-0.1,-3,L
2014-01-27 13:21:00 UTC,2.2,67,H
2014-01-27 19:32:00 UTC,-0.2,-6,L
2014-01-28 01:44:00 UTC,2.7,82,H
2014-01-28 08:15:00 UTC,-0.3,-9,L
2014-01-28 14:15:00 UTC,2.4,73,H
2014-01-28 20:27:00 UTC,-0.4,-12,L
2014-01-29 02:37:00 UTC,2.9,88,H
2014-01-29 09:08:00 UTC,-0.5,-15,L
2014-01-29 15:09:00 UTC,2.5,76,H
2014-01-29 21:21:00 UTC,-0.5,-15,L
2014-01-30 03:30:00 UTC,3.0,91,H
2014-01-30 10:00:00 UTC,-0.6,-18,L
2014-01-30 16:02:00 UTC,2.6,79,H
2014-01-30 22:15:00 UTC,-0.5,-15,L
2014-01-31 04:23:00 UTC,3.0,91,H
2014-01-31 10:52:00 UTC,-0.6,-18,L
2014-01-31 16:56:00 UTC,2.7,82,H
2014-01-31 23:09:00 UTC,-0.5,-15,L
2014-02-01 05:16:00 UTC,3.0,91,H
2014-02-01 11:45:00 UTC,-0.5,-15,L
2014-02-01 17:51:00 UTC,2.7,82,H
2014-02-02 00:05:00 UTC,-0.4,-12,L
2014-02-02 06:11:00 UTC,2.8,85,H
2014-02-02 12:39:00 UTC,-0.4,-12,L
2014-02-02 18:47:00 UTC,2.6,79,H
2014-02-03 01:04:00 UTC,-0.3,-9,L
2014-02-03 07:08:00 UTC,2.6,79,H
2014-02-03 13:35:00 UTC,-0.3,-9,L
2014-02-03 19:46:00 UTC,2.5,76,H
2014-02-04 02:05:00 UTC,-0.1,-3,L
2014-02-04 08:07:00 UTC,2.4,73,H
2014-02-04 14:34:00 UTC,-0.1,-3,L
2014-02-04 20:47:00 UTC,2.4,73,H
2014-02-05 03:09:00 UTC,0.0,0,L
2014-02-05 09:10:00 UTC,2.2,67,H
2014-02-05 15:35:00 UTC,0.0,0,L
2014-02-05 21:51:00 UTC,2.3,70,H
2014-02-06 04:16:00 UTC,0.1,3,L
2014-02-06 10:15:00 UTC,2.0,61,H
2014-02-06 16:37:00 UTC,0.2,6,L
2014-02-06 22:54:00 UTC,2.2,67,H
2014-02-07 05:22:00 UTC,0.2,6,L
2014-02-07 11:19:00 UTC,1.9,58,H
2014-02-07 17:37:00 UTC,0.2,6,L
2014-02-07 23:53:00 UTC,2.2,67,H
2014-02-08 06:22:00 UTC,0.2,6,L
2014-02-08 12:17:00 UTC,1.9,58,H
2014-02-08 18:31:00 UTC,0.2,6,L
2014-02-09 00:46:00 UTC,2.2,67,H
2014-02-09 07:14:00 UTC,0.2,6,L
2014-02-09 13:07:00 UTC,1.8,55,H
2014-02-09 19:18:00 UTC,0.2,6,L
2014-02-10 01:31:00 UTC,2.2,67,H
2014-02-10 07:58:00 UTC,0.2,6,L
2014-02-10 13:50:00 UTC,1.9,58,H
2014-02-10 19:59:00 UTC,0.2,6,L
2014-02-11 02:11:00 UTC,2.2,67,H
2014-02-11 08:36:00 UTC,0.1,3,L
2014-02-11 14:28:00 UTC,1.9,58,H
2014-02-11 20:36:00 UTC,0.2,6,L
2014-02-12 02:47:00 UTC,2.2,67,H
2014-02-12 09:11:00 UTC,0.1,3,L
2014-02-12 15:03:00 UTC,1.9,58,H
2014-02-12 21:11:00 UTC,0.1,3,L
2014-02-13 03:21:00 UTC,2.3,70,H
2014-02-13 09:45:00 UTC,0.0,0,L
2014-02-13 15:37:00 UTC,2.0,61,H
2014-02-13 21:47:00 UTC,0.1,3,L
2014-02-14 03:56:00 UTC,2.3,70,H
2014-02-14 10:19:00 UTC,0.0,0,L
2014-02-14 16:13:00 UTC,2.1,64,H
2014-02-14 22:23:00 UTC,0.1,3,L
2014-02-15 04:31:00 UTC,2.3,70,H
2014-02-15 10:54:00 UTC,0.0,0,L
2014-02-15 16:49:00 UTC,2.1,64,H
2014-02-15 23:00:00 UTC,0.1,3,L
2014-02-16 05:07:00 UTC,2.2,67,H
2014-02-16 11:30:00 UTC,0.1,3,L
2014-02-16 17:27:00 UTC,2.1,64,H
2014-02-16 23:39:00 UTC,0.2,6,L
2014-02-17 05:45:00 UTC,2.2,67,H
2014-02-17 12:07:00 UTC,0.1,3,L
2014-02-17 18:06:00 UTC,2.1,64,H
2014-02-18 00:20:00 UTC,0.2,6,L
2014-02-18 06:25:00 UTC,2.1,64,H
2014-02-18 12:47:00 UTC,0.2,6,L
2014-02-18 18:49:00 UTC,2.1,64,H
2014-02-19 01:06:00 UTC,0.3,9,L
2014-02-19 07:09:00 UTC,2.0,61,H
2014-02-19 13:31:00 UTC,0.2,6,L
