time,feet,centimeters,tide
2014-12-31 01:49:00 UTC,-0.2,-6,L
2014-12-31 08:25:00 UTC,2.5,76,H
2014-12-31 14:53:00 UTC,0.1,3,L
2014-12-31 20:41:00 UTC,1.9,58,H
2015-01-01 02:49:00 UTC,-0.2,-6,L
2015-01-01 09:24:00 UTC,2.5,76,H
2015-01-01 15:53:00 UTC,0.0,0,L
2015-01-01 21:40:00 UTC,1.9,58,H
2015-01-02 03:42:00 UTC,-0.2,-6,L
2015-01-02 10:16:00 UTC,2.6,79,H
2015-01-02 16:46:00 UTC,-0.1,-3,L
2015-01-02 22:33:00 UTC,1.9,58,H
2015-01-03 04:32:00 UTC,-0.3,-9,L
2015-01-03 11:03:00 UTC,2.6,79,H
2015-01-03 17:33:00 UTC,-0.1,-3,L
2015-01-03 23:20:00 UTC,1.9,58,H
2015-01-04 05:18:00 UTC,-0.3,-9,L
2015-01-04 11:47:00 UTC,2.6,79,H
2015-01-04 18:16:00 UTC,-0.2,-6,L
2015-01-05 00:05:00 UTC,1.9,58,H
2015-01-05 06:01:00 UTC,-0.2,-6,L
2015-01-05 12:28:00 UTC,2.6,79,H
2015-01-05 18:57:00 UTC,-0.2,-6,L
2015-01-06 00:46:00 UTC,1.9,58,H
2015-01-06 06:42:00 UTC,-0.2,-6,L
2015-01-06 13:07:00 UTC,2.5,76,H
2015-01-06 19:35:00 UTC,-0.1,-3,L
2015-01-07 01:26:00 UTC,1.9,58,H
2015-01-07 07:22:00 UTC,-0.1,-3,L
2015-01-07 13:45:00 UTC,2.4,73,H
2015-01-07 20:12:00 UTC,-0.1,-3,L
2015-01-08 02:05:00 UTC,1.9,58,H
2015-01-08 08:01:00 UTC,0.0,0,L
2015-01-08 14:22:00 UTC,2.3,70,H
2015-01-08 20:48:00 UTC,0.0,0,L
2015-01-09 02:45:00 UTC,1.8,55,H
2015-01-09 08:42:00 UTC,0.1,3,L
2015-01-09 14:59:00 UTC,2.2,67,H
2015-01-09 21:24:00 UTC,0.0,0,L
2015-01-10 03:25:00 UTC,1.8,55,H
2015-01-10 09:25:00 UTC,0.2,6,L
2015-01-10 15:37:00 UTC,2.0,61,H
2015-01-10 22:00:00 UTC,0.1,3,L
2015-01-11 04:09:00 UTC,1.8,55,H
2015-01-11 10:11:00 UTC,0.3,9,L
2015-01-11 16:17:00 UTC,1.9,58,H
2015-01-11 22:39:00 UTC,0.1,3,L
2015-01-12 04:55:00 UTC,1.8,55,H
