date,day,time,feet,centimeters,tide
2014/01/01,Wed,04:38 AM,-0.8,-24,L
2014/01/01,Wed,10:42 AM,9.1,277,H
2014/01/01,Wed,05:16 PM,-1.6,-49,L
2014/01/01,Wed,11:18 PM,8.4,256,H
2014/01/02,Thu,05:31 AM,-1.0,-30,L
2014/01/02,Thu,11:34 AM,9.2,280,H
2014/01/02,Thu,06:05 PM,-1.8,-55,L
2014/01/03,Fri,12:09 AM,8.6,262,H
2014/01/03,Fri,06:23 AM,-1.2,-37,L
2014/01/03,Fri,12:26 PM,9.1,277,H
2014/01/03,Fri,06:54 PM,-1.8,-55,L
2014/01/04,Sat,01:00 AM,8.8,268,H
2014/01/04,Sat,07:17 AM,-1.2,-37,L
2014/01/04,Sat,01:19 PM,8.9,271,H
2014/01/04,Sat,07:44 PM,-1.6,-49,L
2014/01/05,Sun,01:53 AM,8.7,265,H
2014/01/05,Sun,08:12 AM,-1.0,-30,L
2014/01/05,Sun,02:13 PM,8.5,259,H
2014/01/05,Sun,08:37 PM,-1.3,-40,L
2014/01/06,Mon,02:48 AM,8.6,262,H
2014/01/06,Mon,09:12 AM,-0.8,-24,L
2014/01/06,Mon,03:10 PM,8.0,244,H
2014/01/06,Mon,09:34 PM,-0.9,-27,L
2014/01/07,Tue,03:46 AM,8.3,253,H
2014/01/07,Tue,10:16 AM,-0.5,-15,L
2014/01/07,Tue,04:13 PM,7.5,229,H
2014/01/07,Tue,10:35 PM,-0.4,-12,L
2014/01/08,Wed,04:48 AM,8.1,247,H
2014/01/08,Wed,11:23 AM,-0.3,-9,L
2014/01/08,Wed,05:21 PM,7.1,216,H
2014/01/08,Wed,11:40 PM,-0.1,-3,L
2014/01/09,Thu,05:54 AM,7.8,238,H
2014/01/09,Thu,12:31 PM,-0.1,-3,L
2014/01/09,Thu,06:31 PM,6.8,207,H
2014/01/10,Fri,12:45 AM,0.2,6,L
2014/01/10,Fri,06:59 AM,7.6,232,H
2014/01/10,Fri,01:35 PM,-0.1,-3,L
2014/01/10,Fri,07:38 PM,6.7,204,H
2014/01/11,Sat,01:48 AM,0.3,9,L
2014/01/11,Sat,07:59 AM,7.6,232,H
2014/01/11,Sat,02:33 PM,-0.1,-3,L
2014/01/11,Sat,08:37 PM,6.7,204,H
2014/01/12,Sun,02:45 AM,0.4,12,L
2014/01/12,Sun,08:53 AM,7.5,229,H
2014/01/12,Sun,03:26 PM,-0.2,-6,L
