date,day,time,feet,centimeters,tide
2013/12/31,Tue,12:04 AM,14.3,436,H
2013/12/31,Tue,05:45 AM,2.6,79,L
2013/12/31,Tue,11:41 AM,18.2,555,H
2013/12/31,Tue,06:22 PM,-3.5,-107,L
2014/01/01,Wed,12:51 AM,15.6,475,H
2014/01/01,Wed,06:35 AM,1.5,46,L
2014/01/01,Wed,12:32 PM,18.9,576,H
2014/01/01,Wed,07:08 PM,-4.4,-134,L
2014/01/02,Thu,01:37 AM,16.4,500,H
2014/01/02,Thu,07:23 AM,0.8,24,L
2014/01/02,Thu,01:21 PM,19.1,582,H
2014/01/02,Thu,07:53 PM,-4.6,-140,L
2014/01/03,Fri,02:21 AM,16.9,515,H
2014/01/03,Fri,08:11 AM,0.4,12,L
2014/01/03,Fri,02:09 PM,18.7,570,H
2014/01/03,Fri,08:37 PM,-4.1,-125,L
2014/01/04,Sat,03:06 AM,17.0,518,H
2014/01/04,Sat,09:00 AM,0.5,15,L
2014/01/04,Sat,02:58 PM,17.7,539,H
2014/01/04,Sat,09:22 PM,-3.1,-94,L
2014/01/05,Sun,03:51 AM,16.7,509,H
2014/01/05,Sun,09:52 AM,0.9,27,L
2014/01/05,Sun,03:48 PM,16.2,494,H
2014/01/05,Sun,10:09 PM,-1.5,-46,L
2014/01/06,Mon,04:39 AM,16.2,494,H
2014/01/06,Mon,10:47 AM,1.5,46,L
2014/01/06,Mon,04:42 PM,14.5,442,H
2014/01/06,Mon,10:59 PM,0.3,9,L
2014/01/07,Tue,05:30 AM,15.5,472,H
2014/01/07,Tue,11:48 AM,2.2,67,L
2014/01/07,Tue,05:45 PM,12.8,390,H
2014/01/07,Tue,11:54 PM,2.1,64,L
2014/01/08,Wed,06:27 AM,14.8,451,H
2014/01/08,Wed,12:57 PM,2.6,79,L
2014/01/08,Wed,07:00 PM,11.4,347,H
2014/01/09,Thu,12:57 AM,3.7,113,L
2014/01/09,Thu,07:29 AM,14.3,436,H
2014/01/09,Thu,02:10 PM,2.6,79,L
2014/01/09,Thu,08:26 PM,10.8,329,H
2014/01/10,Fri,02:10 AM,4.8,146,L
2014/01/10,Fri,08:34 AM,14.1,430,H
2014/01/10,Fri,03:20 PM,2.2,67,L
2014/01/10,Fri,09:46 PM,11.1,338,H
2014/01/11,Sat,03:22 AM,5.1,155,L
2014/01/11,Sat,09:33 AM,14.3,436,H
2014/01/11,Sat,04:20 PM,1.4,43,L
2014/01/11,Sat,10:49 PM,11.7,357,H
2014/01/12,Sun,04:23 AM,5.0,152,L
2014/01/12,Sun,10:25 AM,14.7,448,H
2014/01/12,Sun,05:09 PM,0.6,18,L
2014/01/12,Sun,11:39 PM,12.5,381,H
2014/01/13,Mon,05:14 AM,4.5,137,L
2014/01/13,Mon,11:11 AM,15.1,460,H
2014/01/13,Mon,05:50 PM,-0.1,-3,L
2014/01/14,Tue,12:19 AM,13.1,399,H
2014/01/14,Tue,05:57 AM,4.0,122,L
2014/01/14,Tue,11:51 AM,15.6,475,H
2014/01/14,Tue,06:27 PM,-0.7,-21,L
2014/01/15,Wed,12:54 AM,13.7,418,H
2014/01/15,Wed,06:35 AM,3.4,104,L
2014/01/15,Wed,12:28 PM,15.9,485,H
2014/01/15,Wed,07:00 PM,-1.1,-34,L
2014/01/16,Thu,01:26 AM,14.2,433,H
2014/01/16,Thu,07:10 AM,3.0,91,L
2014/01/16,Thu,01:03 PM,16.0,488,H
2014/01/16,Thu,07:32 PM,-1.3,-40,L
2014/01/17,Fri,01:56 AM,14.5,442,H
2014/01/17,Fri,07:44 AM,2.7,82,L
2014/01/17,Fri,01:37 PM,15.9,485,H
2014/01/17,Fri,08:03 PM,-1.3,-40,L
2014/01/18,Sat,02:25 AM,14.7,448,H
2014/01/18,Sat,08:16 AM,2.5,76,L
2014/01/18,Sat,02:10 PM,15.6,475,H
2014/01/18,Sat,08:33 PM,-1.0,-30,L
2014/01/19,Sun,02:54 AM,14.7,448,H
2014/01/19,Sun,08:49 AM,2.5,76,L
2014/01/19,Sun,02:43 PM,15.0,457,H
2014/01/19,Sun,09:03 PM,-0.4,-12,L
2014/01/20,Mon,03:23 AM,14.7,448,H
2014/01/20,Mon,09:24 AM,2.7,82,L
2014/01/20,Mon,03:17 PM,14.2,433,H
2014/01/20,Mon,09:35 PM,0.5,15,L
2014/01/21,Tue,03:54 AM,14.5,442,H
2014/01/21,Tue,10:02 AM,2.9,88,L
2014/01/21,Tue,03:54 PM,13.2,402,H
2014/01/21,Tue,10:10 PM,1.5,46,L
2014/01/22,Wed,04:30 AM,14.3,436,H
2014/01/22,Wed,10:47 AM,3.1,94,L
2014/01/22,Wed,04:38 PM,12.1,369,H
2014/01/22,Wed,10:51 PM,2.7,82,L
2014/01/23,Thu,05:13 AM,14.1,430,H
2014/01/23,Thu,11:41 AM,3.3,101,L
2014/01/23,Thu,05:36 PM,11.0,335,H
2014/01/23,Thu,11:42 PM,3.9,119,L
2014/01/24,Fri,06:07 AM,13.9,424,H
2014/01/24,Fri,12:49 PM,3.2,98,L
2014/01/24,Fri,06:58 PM,10.3,314,H
2014/01/25,Sat,12:49 AM,4.9,149,L
2014/01/25,Sat,07:14 AM,14.0,427,H
2014/01/25,Sat,02:07 PM,2.6,79,L
2014/01/25,Sat,08:34 PM,10.5,320,H
2014/01/26,Sun,02:12 AM,5.2,158,L
2014/01/26,Sun,08:27 AM,14.5,442,H
2014/01/26,Sun,03:22 PM,1.4,43,L
2014/01/26,Sun,09:55 PM,11.5,351,H
2014/01/27,Mon,03:31 AM,4.7,143,L
2014/01/27,Mon,09:35 AM,15.5,472,H
2014/01/27,Mon,04:25 PM,-0.2,-6,L
2014/01/27,Mon,10:58 PM,12.9,393,H
2014/01/28,Tue,04:37 AM,3.6,110,L
2014/01/28,Tue,10:36 AM,16.7,509,H
2014/01/28,Tue,05:19 PM,-1.9,-58,L
2014/01/28,Tue,11:49 PM,14.4,439,H
2014/01/29,Wed,05:33 AM,2.1,64,L
2014/01/29,Wed,11:31 AM,17.8,543,H
2014/01/29,Wed,06:08 PM,-3.3,-101,L
2014/01/30,Thu,12:35 AM,15.8,482,H
2014/01/30,Thu,06:23 AM,0.7,21,L
2014/01/30,Thu,12:22 PM,18.7,570,H
2014/01/30,Thu,06:53 PM,-4.2,-128,L
2014/01/31,Fri,01:19 AM,16.9,515,H
2014/01/31,Fri,07:11 AM,-0.4,-12,L
2014/01/31,Fri,01:11 PM,19.0,579,H
2014/01/31,Fri,07:36 PM,-4.4,-134,L
2014/02/01,Sat,02:01 AM,17.6,536,H
2014/02/01,Sat,07:57 AM,-1.0,-30,L
2014/02/01,Sat,01:58 PM,18.6,567,H
2014/02/01,Sat,08:19 PM,-3.9,-119,L
2014/02/02,Sun,02:42 AM,17.8,543,H
2014/02/02,Sun,08:43 AM,-1.2,-37,L
2014/02/02,Sun,02:44 PM,17.7,539,H
2014/02/02,Sun,09:01 PM,-2.9,-88,L
2014/02/03,Mon,03:22 AM,17.5,533,H
2014/02/03,Mon,09:30 AM,-0.7,-21,L
2014/02/03,Mon,03:31 PM,16.3,497,H
2014/02/03,Mon,09:43 PM,-1.3,-40,L
2014/02/04,Tue,04:04 AM,16.8,512,H
2014/02/04,Tue,10:19 AM,0.1,3,L
2014/02/04,Tue,04:19 PM,14.6,445,H
2014/02/04,Tue,10:28 PM,0.6,18,L
2014/02/05,Wed,04:48 AM,15.8,482,H
2014/02/05,Wed,11:12 AM,1.2,37,L
2014/02/05,Wed,05:14 PM,12.7,387,H
2014/02/05,Wed,11:16 PM,2.6,79,L
2014/02/06,Thu,05:38 AM,14.6,445,H
2014/02/06,Thu,12:13 PM,2.3,70,L
2014/02/06,Thu,06:21 PM,11.1,338,H
2014/02/07,Fri,12:15 AM,4.4,134,L
2014/02/07,Fri,06:37 AM,13.6,415,H
2014/02/07,Fri,01:25 PM,3.0,91,L
2014/02/07,Fri,07:48 PM,10.2,311,H
2014/02/08,Sat,01:29 AM,5.7,174,L
2014/02/08,Sat,07:48 AM,13.0,396,H
2014/02/08,Sat,02:43 PM,3.1,94,L
2014/02/08,Sat,09:20 PM,10.3,314,H
2014/02/09,Sun,02:53 AM,6.0,183,L
2014/02/09,Sun,09:00 AM,13.0,396,H
2014/02/09,Sun,03:53 PM,2.5,76,L
2014/02/09,Sun,10:30 PM,11.0,335,H
2014/02/10,Mon,04:04 AM,5.6,171,L
2014/02/10,Mon,10:02 AM,13.4,408,H
2014/02/10,Mon,04:47 PM,1.7,52,L
2014/02/10,Mon,11:19 PM,11.9,363,H
2014/02/11,Tue,04:57 AM,4.8,146,L
2014/02/11,Tue,10:52 AM,14.1,430,H
2014/02/11,Tue,05:30 PM,0.8,24,L
2014/02/11,Tue,11:57 PM,12.8,390,H
2014/02/12,Wed,05:40 AM,3.8,116,L
2014/02/12,Wed,11:34 AM,14.8,451,H
2014/02/12,Wed,06:06 PM,0.0,0,L
2014/02/13,Thu,12:30 AM,13.6,415,H
2014/02/13,Thu,06:17 AM,2.9,88,L
2014/02/13,Thu,12:12 PM,15.3,466,H
2014/02/13,Thu,06:39 PM,-0.6,-18,L
2014/02/14,Fri,12:59 AM,14.3,436,H
2014/02/14,Fri,06:51 AM,2.1,64,L
2014/02/14,Fri,12:47 PM,15.7,479,H
2014/02/14,Fri,07:09 PM,-1.0,-30,L
2014/02/15,Sat,01:27 AM,14.9,454,H
2014/02/15,Sat,07:23 AM,1.5,46,L
2014/02/15,Sat,01:21 PM,15.9,485,H
2014/02/15,Sat,07:39 PM,-1.1,-34,L
2014/02/16,Sun,01:55 AM,15.3,466,H
2014/02/16,Sun,07:54 AM,1.1,34,L
2014/02/16,Sun,01:53 PM,15.7,479,H
2014/02/16,Sun,08:08 PM,-0.9,-27,L
2014/02/17,Mon,02:22 AM,15.6,475,H
2014/02/17,Mon,08:25 AM,0.8,24,L
2014/02/17,Mon,02:25 PM,15.3,466,H
2014/02/17,Mon,08:38 PM,-0.4,-12,L
2014/02/18,Tue,02:49 AM,15.6,475,H
2014/02/18,Tue,08:58 AM,0.8,24,L
2014/02/18,Tue,02:58 PM,14.6,445,H
2014/02/18,Tue,09:09 PM,0.4,12,L
2014/02/19,Wed,03:19 AM,15.5,472,H
2014/02/19,Wed,09:34 AM,1.0,30,L
2014/02/19,Wed,03:34 PM,13.7,418,H
2014/02/19,Wed,09:43 PM,1.5,46,L
2014/02/20,Thu,03:53 AM,15.2,463,H
2014/02/20,Thu,10:16 AM,1.4,43,L
2014/02/20,Thu,04:16 PM,12.6,384,H
2014/02/20,Thu,10:22 PM,2.7,82,L
2014/02/21,Fri,04:33 AM,14.7,448,H
2014/02/21,Fri,11:07 AM,1.9,58,L
2014/02/21,Fri,05:10 PM,11.4,347,H
2014/02/21,Fri,11:12 PM,4.0,122,L
2014/02/22,Sat,05:26 AM,14.2,433,H
2014/02/22,Sat,12:11 PM,2.3,70,L
2014/02/22,Sat,06:28 PM,10.5,320,H
2014/02/23,Sun,12:20 AM,5.1,155,L
2014/02/23,Sun,06:36 AM,13.7,418,H
2014/02/23,Sun,01:31 PM,2.3,70,L
2014/02/23,Sun,08:11 PM,10.4,317,H
2014/02/24,Mon,01:49 AM,5.4,165,L
2014/02/24,Mon,07:59 AM,13.9,424,H
2014/02/24,Mon,02:55 PM,1.5,46,L
2014/02/24,Mon,09:37 PM,11.5,351,H
2014/02/25,Tue,03:16 AM,4.7,143,L
2014/02/25,Tue,09:18 AM,14.7,448,H
2014/02/25,Tue,04:04 PM,0.1,3,L
2014/02/25,Tue,10:39 PM,13.0,396,H
2014/02/26,Wed,04:25 AM,3.2,98,L
2014/02/26,Wed,10:24 AM,15.9,485,H
2014/02/26,Wed,05:01 PM,-1.3,-40,L
2014/02/26,Wed,11:30 PM,14.7,448,H
2014/02/27,Thu,05:21 AM,1.4,43,L
2014/02/27,Thu,11:21 AM,17.1,521,H
2014/02/27,Thu,05:50 PM,-2.6,-79,L
2014/02/28,Fri,12:14 AM,16.2,494,H
2014/02/28,Fri,06:10 AM,-0.3,-9,L
2014/02/28,Fri,12:12 PM,17.9,546,H
2014/02/28,Fri,06:34 PM,-3.3,-101,L
2014/03/01,Sat,12:55 AM,17.3,527,H
2014/03/01,Sat,06:56 AM,-1.6,-49,L
2014/03/01,Sat,01:00 PM,18.3,558,H
2014/03/01,Sat,07:16 PM,-3.4,-104,L
2014/03/02,Sun,01:34 AM,18.0,549,H
2014/03/02,Sun,07:40 AM,-2.4,-73,L
2014/03/02,Sun,01:45 PM,18.0,549,H
2014/03/02,Sun,07:57 PM,-2.9,-88,L
2014/03/03,Mon,02:13 AM,18.1,552,H
2014/03/03,Mon,08:23 AM,-2.5,-76,L
2014/03/03,Mon,02:29 PM,17.2,524,H
2014/03/03,Mon,08:37 PM,-1.9,-58,L
2014/03/04,Tue,02:51 AM,17.7,539,H
2014/03/04,Tue,09:06 AM,-1.9,-58,L
2014/03/04,Tue,03:12 PM,16.0,488,H
2014/03/04,Tue,09:17 PM,-0.4,-12,L
2014/03/05,Wed,03:29 AM,16.9,515,H
2014/03/05,Wed,09:49 AM,-0.9,-27,L
2014/03/05,Wed,03:57 PM,14.4,439,H
2014/03/05,Wed,09:58 PM,1.4,43,L
2014/03/06,Thu,04:08 AM,15.7,479,H
2014/03/06,Thu,10:36 AM,0.4,12,L
2014/03/06,Thu,04:45 PM,12.7,387,H
2014/03/06,Thu,10:43 PM,3.2,98,L
2014/03/07,Fri,04:52 AM,14.3,436,H
2014/03/07,Fri,11:29 AM,1.9,58,L
2014/03/07,Fri,05:43 PM,11.1,338,H
2014/03/07,Fri,11:36 PM,4.9,149,L
2014/03/08,Sat,05:46 AM,13.0,396,H
2014/03/08,Sat,12:34 PM,3.1,94,L
2014/03/08,Sat,07:04 PM,10.1,308,H
2014/03/09,Sun,12:50 AM,6.1,186,L
2014/03/09,Sun,07:57 AM,12.0,366,H
2014/03/09,Sun,02:54 PM,3.6,110,L
2014/03/09,Sun,09:40 PM,10.0,305,H
2014/03/10,Mon,03:20 AM,6.4,195,L
2014/03/10,Mon,09:20 AM,11.7,357,H
2014/03/10,Mon,04:13 PM,3.3,101,L
2014/03/10,Mon,10:55 PM,10.7,326,H
2014/03/11,Tue,04:38 AM,5.8,177,L
2014/03/11,Tue,10:31 AM,12.2,372,H
2014/03/11,Tue,05:13 PM,2.6,79,L
2014/03/11,Tue,11:45 PM,11.6,354,H
2014/03/12,Wed,05:34 AM,4.7,143,L
2014/03/12,Wed,11:27 AM,13.0,396,H
2014/03/12,Wed,05:58 PM,1.6,49,L
2014/03/13,Thu,12:22 AM,12.7,387,H
2014/03/13,Thu,06:16 AM,3.4,104,L
2014/03/13,Thu,12:11 PM,13.9,424,H
2014/03/13,Thu,06:36 PM,0.8,24,L
2014/03/14,Fri,12:54 AM,13.6,415,H
2014/03/14,Fri,06:53 AM,2.2,67,L
2014/03/14,Fri,12:51 PM,14.6,445,H
2014/03/14,Fri,07:09 PM,0.1,3,L
2014/03/15,Sat,01:23 AM,14.5,442,H
2014/03/15,Sat,07:26 AM,1.1,34,L
2014/03/15,Sat,01:27 PM,15.2,463,H
2014/03/15,Sat,07:40 PM,-0.3,-9,L
2014/03/16,Sun,01:51 AM,15.3,466,H
2014/03/16,Sun,07:58 AM,0.2,6,L
2014/03/16,Sun,02:01 PM,15.5,472,H
2014/03/16,Sun,08:10 PM,-0.5,-15,L
2014/03/17,Mon,02:19 AM,15.9,485,H
2014/03/17,Mon,08:29 AM,-0.5,-15,L
2014/03/17,Mon,02:35 PM,15.5,472,H
2014/03/17,Mon,08:41 PM,-0.4,-12,L
2014/03/18,Tue,02:48 AM,16.2,494,H
2014/03/18,Tue,09:01 AM,-0.9,-27,L
2014/03/18,Tue,03:09 PM,15.3,466,H
2014/03/18,Tue,09:12 PM,0.1,3,L
2014/03/19,Wed,03:17 AM,16.4,500,H
2014/03/19,Wed,09:35 AM,-1.0,-30,L
2014/03/19,Wed,03:44 PM,14.7,448,H
2014/03/19,Wed,09:46 PM,0.8,24,L
2014/03/20,Thu,03:49 AM,16.2,494,H
2014/03/20,Thu,10:12 AM,-0.8,-24,L
2014/03/20,Thu,04:21 PM,13.9,424,H
2014/03/20,Thu,10:22 PM,1.8,55,L
2014/03/21,Fri,04:25 AM,15.8,482,H
2014/03/21,Fri,10:55 AM,-0.2,-6,L
2014/03/21,Fri,05:05 PM,12.9,393,H
2014/03/21,Fri,11:04 PM,3.0,91,L
2014/03/22,Sat,05:07 AM,15.1,460,H
2014/03/22,Sat,11:45 AM,0.6,18,L
2014/03/22,Sat,06:01 PM,11.8,360,H
2014/03/22,Sat,11:58 PM,4.2,128,L
2014/03/23,Sun,06:02 AM,14.2,433,H
2014/03/23,Sun,12:48 PM,1.3,40,L
2014/03/23,Sun,07:19 PM,11.0,335,H
2014/03/24,Mon,01:10 AM,5.0,152,L
2014/03/24,Mon,07:14 AM,13.4,408,H
2014/03/24,Mon,02:06 PM,1.8,55,L
2014/03/24,Mon,08:54 PM,11.1,338,H
2014/03/25,Tue,02:40 AM,5.1,155,L
2014/03/25,Tue,08:42 AM,13.2,402,H
2014/03/25,Tue,03:28 PM,1.5,46,L
2014/03/25,Tue,10:15 PM,12.1,369,H
2014/03/26,Wed,04:05 AM,4.0,122,L
2014/03/26,Wed,10:05 AM,13.8,421,H
2014/03/26,Wed,04:40 PM,0.5,15,L
2014/03/26,Wed,11:15 PM,13.6,415,H
2014/03/27,Thu,05:12 AM,2.3,70,L
2014/03/27,Thu,11:13 AM,14.9,454,H
2014/03/27,Thu,05:38 PM,-0.5,-15,L
2014/03/28,Fri,12:04 AM,15.1,460,H
2014/03/28,Fri,06:06 AM,0.4,12,L
2014/03/28,Fri,12:10 PM,15.9,485,H
2014/03/28,Fri,06:27 PM,-1.4,-43,L
2014/03/29,Sat,12:47 AM,16.4,500,H
2014/03/29,Sat,06:54 AM,-1.3,-40,L
2014/03/29,Sat,01:00 PM,16.7,509,H
2014/03/29,Sat,07:12 PM,-1.8,-55,L
2014/03/30,Sun,01:27 AM,17.4,530,H
2014/03/30,Sun,07:39 AM,-2.5,-76,L
2014/03/30,Sun,01:47 PM,17.0,518,H
2014/03/30,Sun,07:54 PM,-1.8,-55,L
2014/03/31,Mon,02:05 AM,17.9,546,H
2014/03/31,Mon,08:20 AM,-3.2,-98,L
2014/03/31,Mon,02:31 PM,16.9,515,H
2014/03/31,Mon,08:34 PM,-1.3,-40,L
2014/04/01,Tue,02:42 AM,17.9,546,H
2014/04/01,Tue,09:01 AM,-3.1,-94,L
2014/04/01,Tue,03:13 PM,16.3,497,H
2014/04/01,Tue,09:13 PM,-0.4,-12,L
2014/04/02,Wed,03:19 AM,17.4,530,H
2014/04/02,Wed,09:41 AM,-2.6,-79,L
2014/04/02,Wed,03:55 PM,15.3,466,H
2014/04/02,Wed,09:52 PM,0.8,24,L
2014/04/03,Thu,03:55 AM,16.5,503,H
2014/04/03,Thu,10:21 AM,-1.5,-46,L
2014/04/03,Thu,04:36 PM,14.1,430,H
2014/04/03,Thu,10:31 PM,2.3,70,L
2014/04/04,Fri,04:32 AM,15.3,466,H
2014/04/04,Fri,11:04 AM,-0.1,-3,L
2014/04/04,Fri,05:21 PM,12.7,387,H
2014/04/04,Fri,11:14 PM,3.8,116,L
2014/04/05,Sat,05:13 AM,14.0,427,H
2014/04/05,Sat,11:50 AM,1.3,40,L
2014/04/05,Sat,06:13 PM,11.4,347,H
2014/04/06,Sun,12:05 AM,5.1,155,L
2014/04/06,Sun,06:02 AM,12.6,384,H
2014/04/06,Sun,12:46 PM,2.6,79,L
2014/04/06,Sun,07:21 PM,10.5,320,H
2014/04/07,Mon,01:12 AM,6.1,186,L
2014/04/07,Mon,07:07 AM,11.5,351,H
2014/04/07,Mon,01:56 PM,3.5,107,L
