time,feet,centimeters,tide
2013-12-31 03:27:00 UTC,5.1,155,H
2013-12-31 09:54:00 UTC,-0.6,-18,L
2013-12-31 15:54:00 UTC,4.1,125,H
2013-12-31 21:47:00 UTC,-0.5,-15,L
2014-01-01 04:11:00 UTC,5.5,168,H
2014-01-01 10:36:00 UTC,-0.9,-27,L
2014-01-01 16:38:00 UTC,4.3,131,H
2014-01-01 22:30:00 UTC,-0.7,-21,L
2014-01-02 04:53:00 UTC,5.6,171,H
2014-01-02 11:18:00 UTC,-1.0,-30,L
2014-01-02 17:20:00 UTC,4.4,134,H
2014-01-02 23:13:00 UTC,-0.7,-21,L
2014-01-03 05:34:00 UTC,5.6,171,H
2014-01-03 11:58:00 UTC,-0.9,-27,L
2014-01-03 18:01:00 UTC,4.3,131,H
2014-01-03 23:55:00 UTC,-0.5,-15,L
2014-01-04 06:15:00 UTC,5.3,162,H
2014-01-04 12:39:00 UTC,-0.7,-21,L
2014-01-04 18:44:00 UTC,4.2,128,H
2014-01-05 00:37:00 UTC,-0.2,-6,L
2014-01-05 06:56:00 UTC,4.9,149,H
2014-01-05 13:20:00 UTC,-0.4,-12,L
2014-01-05 19:28:00 UTC,3.9,119,H
2014-01-06 01:22:00 UTC,0.2,6,L
2014-01-06 07:38:00 UTC,4.3,131,H
2014-01-06 14:03:00 UTC,0.1,3,L
2014-01-06 20:16:00 UTC,3.6,110,H
2014-01-07 02:13:00 UTC,0.7,21,L
2014-01-07 08:23:00 UTC,3.7,113,H
2014-01-07 14:50:00 UTC,0.5,15,L
2014-01-07 21:15:00 UTC,3.4,104,H
2014-01-08 03:18:00 UTC,1.1,34,L
2014-01-08 09:20:00 UTC,3.2,98,H
2014-01-08 15:50:00 UTC,0.8,24,L
2014-01-08 22:36:00 UTC,3.2,98,H
2014-01-09 04:58:00 UTC,1.4,43,L
2014-01-09 10:48:00 UTC,2.7,82,H
2014-01-09 17:13:00 UTC,1.0,30,L
2014-01-10 00:14:00 UTC,3.2,98,H
2014-01-10 06:55:00 UTC,1.3,40,L
2014-01-10 12:39:00 UTC,2.6,79,H
2014-01-10 18:40:00 UTC,1.0,30,L
2014-01-11 01:29:00 UTC,3.5,107,H
2014-01-11 08:08:00 UTC,0.9,27,L
2014-01-11 13:56:00 UTC,2.8,85,H
2014-01-11 19:45:00 UTC,0.8,24,L
2014-01-12 02:20:00 UTC,3.8,116,H
2014-01-12 08:53:00 UTC,0.6,18,L
2014-01-12 14:45:00 UTC,3.0,91,H
2014-01-12 20:31:00 UTC,0.5,15,L
2014-01-13 02:59:00 UTC,4.1,125,H
2014-01-13 09:27:00 UTC,0.2,6,L
2014-01-13 15:21:00 UTC,3.3,101,H
2014-01-13 21:09:00 UTC,0.2,6,L
2014-01-14 03:32:00 UTC,4.4,134,H
2014-01-14 09:57:00 UTC,-0.1,-3,L
