date,day,time,feet,centimeters,tide
2013/12/31,Tue,05:57 AM,3.0,91,L
2013/12/31,Tue,12:01 PM,18.3,558,H
2013/12/31,Tue,06:44 PM,-3.0,-91,L
2014/01/01,Wed,01:08 AM,15.8,482,H
2014/01/01,Wed,06:48 AM,2.0,61,L
2014/01/01,Wed,12:52 PM,19.0,579,H
2014/01/01,Wed,07:29 PM,-3.8,-116,L
2014/01/02,Thu,01:54 AM,16.5,503,H
2014/01/02,Thu,07:37 AM,1.4,43,L
2014/01/02,Thu,01:40 PM,19.1,582,H
2014/01/02,Thu,08:14 PM,-3.9,-119,L
2014/01/03,Fri,02:39 AM,17.0,518,H
2014/01/03,Fri,08:26 AM,1.1,34,L
2014/01/03,Fri,02:29 PM,18.7,570,H
2014/01/03,Fri,08:58 PM,-3.5,-107,L
2014/01/04,Sat,03:24 AM,17.1,521,H
2014/01/04,Sat,09:16 AM,1.1,34,L
2014/01/04,Sat,03:18 PM,17.8,543,H
2014/01/04,Sat,09:44 PM,-2.5,-76,L
2014/01/05,Sun,04:10 AM,16.8,512,H
2014/01/05,Sun,10:09 AM,1.4,43,L
2014/01/05,Sun,04:08 PM,16.4,500,H
2014/01/05,Sun,10:30 PM,-1.1,-34,L
2014/01/06,Mon,04:58 AM,16.3,497,H
2014/01/06,Mon,11:06 AM,2.0,61,L
2014/01/06,Mon,05:03 PM,14.7,448,H
2014/01/06,Mon,11:19 PM,0.6,18,L
2014/01/07,Tue,05:50 AM,15.7,479,H
2014/01/07,Tue,12:09 PM,2.5,76,L
2014/01/07,Tue,06:05 PM,13.0,396,H
2014/01/08,Wed,12:13 AM,2.3,70,L
2014/01/08,Wed,06:47 AM,15.0,457,H
2014/01/08,Wed,01:20 PM,2.8,85,L
2014/01/08,Wed,07:18 PM,11.8,360,H
2014/01/09,Thu,01:15 AM,3.8,116,L
2014/01/09,Thu,07:50 AM,14.6,445,H
2014/01/09,Thu,02:35 PM,2.7,82,L
2014/01/09,Thu,08:41 PM,11.2,341,H
2014/01/10,Fri,02:26 AM,4.8,146,L
2014/01/10,Fri,08:55 AM,14.4,439,H
2014/01/10,Fri,03:45 PM,2.2,67,L
2014/01/10,Fri,10:00 PM,11.4,347,H
2014/01/11,Sat,03:36 AM,5.3,162,L
2014/01/11,Sat,09:56 AM,14.6,445,H
2014/01/11,Sat,04:44 PM,1.5,46,L
2014/01/11,Sat,11:03 PM,12.0,366,H
2014/01/12,Sun,04:38 AM,5.2,158,L
2014/01/12,Sun,10:48 AM,15.0,457,H
2014/01/12,Sun,05:32 PM,0.7,21,L
2014/01/12,Sun,11:53 PM,12.7,387,H
2014/01/13,Mon,05:28 AM,4.9,149,L
2014/01/13,Mon,11:34 AM,15.3,466,H
2014/01/13,Mon,06:12 PM,0.0,0,L
2014/01/14,Tue,12:33 AM,13.3,405,H
2014/01/14,Tue,06:11 AM,4.4,134,L
2014/01/14,Tue,12:14 PM,15.7,479,H
2014/01/14,Tue,06:49 PM,-0.5,-15,L
2014/01/15,Wed,01:09 AM,13.9,424,H
2014/01/15,Wed,06:48 AM,3.9,119,L
2014/01/15,Wed,12:50 PM,16.0,488,H
2014/01/15,Wed,07:22 PM,-0.9,-27,L
2014/01/16,Thu,01:41 AM,14.3,436,H
2014/01/16,Thu,07:23 AM,3.5,107,L
2014/01/16,Thu,01:25 PM,16.1,491,H
2014/01/16,Thu,07:54 PM,-1.0,-30,L
2014/01/17,Fri,02:13 AM,14.7,448,H
2014/01/17,Fri,07:57 AM,3.1,94,L
2014/01/17,Fri,01:58 PM,15.9,485,H
2014/01/17,Fri,08:25 PM,-0.9,-27,L
2014/01/18,Sat,02:43 AM,14.9,454,H
2014/01/18,Sat,08:31 AM,3.0,91,L
2014/01/18,Sat,02:31 PM,15.6,475,H
2014/01/18,Sat,08:55 PM,-0.6,-18,L
2014/01/19,Sun,03:14 AM,14.9,454,H
2014/01/19,Sun,09:05 AM,2.9,88,L
2014/01/19,Sun,03:05 PM,15.1,460,H
2014/01/19,Sun,09:25 PM,-0.1,-3,L
2014/01/20,Mon,03:45 AM,14.9,454,H
2014/01/20,Mon,09:41 AM,3.0,91,L
2014/01/20,Mon,03:40 PM,14.3,436,H
2014/01/20,Mon,09:57 PM,0.7,21,L
2014/01/21,Tue,04:18 AM,14.7,448,H
2014/01/21,Tue,10:21 AM,3.2,98,L
2014/01/21,Tue,04:19 PM,13.4,408,H
2014/01/21,Tue,10:32 PM,1.7,52,L
2014/01/22,Wed,04:54 AM,14.5,442,H
2014/01/22,Wed,11:07 AM,3.4,104,L
2014/01/22,Wed,05:05 PM,12.3,375,H
2014/01/22,Wed,11:12 PM,2.8,85,L
2014/01/23,Thu,05:37 AM,14.3,436,H
2014/01/23,Thu,12:05 PM,3.6,110,L
2014/01/23,Thu,06:05 PM,11.3,344,H
2014/01/24,Fri,12:02 AM,3.9,119,L
2014/01/24,Fri,06:30 AM,14.1,430,H
2014/01/24,Fri,01:15 PM,3.4,104,L
2014/01/24,Fri,07:24 PM,10.7,326,H
2014/01/25,Sat,01:07 AM,4.8,146,L
2014/01/25,Sat,07:35 AM,14.2,433,H
2014/01/25,Sat,02:34 PM,2.7,82,L
2014/01/25,Sat,08:53 PM,10.9,332,H
2014/01/26,Sun,02:25 AM,5.1,155,L
2014/01/26,Sun,08:46 AM,14.7,448,H
2014/01/26,Sun,03:47 PM,1.5,46,L
2014/01/26,Sun,10:11 PM,11.8,360,H
2014/01/27,Mon,03:42 AM,4.8,146,L
2014/01/27,Mon,09:55 AM,15.6,475,H
2014/01/27,Mon,04:49 PM,-0.1,-3,L
2014/01/27,Mon,11:13 PM,13.1,399,H
2014/01/28,Tue,04:49 AM,3.8,116,L
2014/01/28,Tue,10:56 AM,16.8,512,H
2014/01/28,Tue,05:42 PM,-1.6,-49,L
2014/01/29,Wed,12:05 AM,14.5,442,H
2014/01/29,Wed,05:46 AM,2.5,76,L
2014/01/29,Wed,11:51 AM,17.8,543,H
2014/01/29,Wed,06:29 PM,-2.9,-88,L
2014/01/30,Thu,12:52 AM,15.8,482,H
2014/01/30,Thu,06:37 AM,1.3,40,L
2014/01/30,Thu,12:42 PM,18.6,567,H
2014/01/30,Thu,07:14 PM,-3.6,-110,L
2014/01/31,Fri,01:36 AM,16.9,515,H
2014/01/31,Fri,07:26 AM,0.3,9,L
2014/01/31,Fri,01:31 PM,18.9,576,H
2014/01/31,Fri,07:57 PM,-3.8,-116,L
