date,day,time,inches,centimeters,tide
2013/12/31,Tue,02:39 AM,-0.1,-3,L
2013/12/31,Tue,08:47 AM,5.1,155,H
2013/12/31,Tue,03:19 PM,-0.7,-21,L
2013/12/31,Tue,09:27 PM,4.5,137,H
2014/01/01,Wed,03:34 AM,-0.3,-9,L
2014/01/01,Wed,09:42 AM,5.3,162,H
2014/01/01,Wed,04:13 PM,-0.9,-27,L
2014/01/01,Wed,10:21 PM,4.7,143,H
2014/01/02,Thu,04:27 AM,-0.5,-15,L
2014/01/02,Thu,10:35 AM,5.4,165,H
2014/01/02,Thu,05:04 PM,-1.0,-30,L
2014/01/02,Thu,11:14 PM,4.8,146,H
2014/01/03,Fri,05:19 AM,-0.5,-15,L
2014/01/03,Fri,11:28 AM,5.4,165,H
2014/01/03,Fri,05:55 PM,-1.0,-30,L
2014/01/04,Sat,12:06 AM,4.8,146,H
2014/01/04,Sat,06:13 AM,-0.5,-15,L
2014/01/04,Sat,12:22 PM,5.2,158,H
2014/01/04,Sat,06:46 PM,-0.9,-27,L
2014/01/05,Sun,12:59 AM,4.8,146,H
2014/01/05,Sun,07:07 AM,-0.4,-12,L
2014/01/05,Sun,01:17 PM,5.0,152,H
2014/01/05,Sun,07:38 PM,-0.7,-21,L
2014/01/06,Mon,01:53 AM,4.7,143,H
2014/01/06,Mon,08:03 AM,-0.3,-9,L
2014/01/06,Mon,02:13 PM,4.7,143,H
2014/01/06,Mon,08:32 PM,-0.4,-12,L
2014/01/07,Tue,02:49 AM,4.6,140,H
2014/01/07,Tue,09:01 AM,-0.1,-3,L
2014/01/07,Tue,03:12 PM,4.4,134,H
2014/01/07,Tue,09:27 PM,-0.1,-3,L
2014/01/08,Wed,03:46 AM,4.5,137,H
2014/01/08,Wed,10:02 AM,0.1,3,L
2014/01/08,Wed,04:13 PM,4.2,128,H
2014/01/08,Wed,10:24 PM,0.1,3,L
2014/01/09,Thu,04:45 AM,4.4,134,H
2014/01/09,Thu,11:05 AM,0.2,6,L
2014/01/09,Thu,05:17 PM,3.9,119,H
2014/01/09,Thu,11:22 PM,0.3,9,L
2014/01/10,Fri,05:44 AM,4.3,131,H
2014/01/10,Fri,12:08 PM,0.2,6,L
2014/01/10,Fri,06:20 PM,3.8,116,H
2014/01/11,Sat,12:21 AM,0.4,12,L
2014/01/11,Sat,06:41 AM,4.3,131,H
2014/01/11,Sat,01:09 PM,0.2,6,L
2014/01/11,Sat,07:19 PM,3.8,116,H
2014/01/12,Sun,01:16 AM,0.5,15,L
2014/01/12,Sun,07:35 AM,4.3,131,H
2014/01/12,Sun,02:03 PM,0.2,6,L
2014/01/12,Sun,08:13 PM,3.8,116,H
2014/01/13,Mon,02:07 AM,0.5,15,L
2014/01/13,Mon,08:23 AM,4.4,134,H
2014/01/13,Mon,02:50 PM,0.1,3,L
2014/01/13,Mon,09:00 PM,3.9,119,H
2014/01/14,Tue,02:53 AM,0.4,12,L
2014/01/14,Tue,09:07 AM,4.4,134,H
2014/01/14,Tue,03:32 PM,0.1,3,L
2014/01/14,Tue,09:42 PM,3.9,119,H
2014/01/15,Wed,03:35 AM,0.4,12,L
2014/01/15,Wed,09:48 AM,4.4,134,H
2014/01/15,Wed,04:11 PM,0.0,0,L
2014/01/15,Wed,10:21 PM,4.0,122,H
2014/01/16,Thu,04:16 AM,0.3,9,L
2014/01/16,Thu,10:27 AM,4.5,137,H
2014/01/16,Thu,04:48 PM,0.0,0,L
2014/01/16,Thu,10:58 PM,4.0,122,H
2014/01/17,Fri,04:55 AM,0.3,9,L
2014/01/17,Fri,11:04 AM,4.5,137,H
2014/01/17,Fri,05:25 PM,0.0,0,L
2014/01/17,Fri,11:35 PM,4.1,125,H
2014/01/18,Sat,05:35 AM,0.3,9,L
2014/01/18,Sat,11:42 AM,4.4,134,H
2014/01/18,Sat,06:02 PM,0.0,0,L
2014/01/19,Sun,12:11 AM,4.1,125,H
2014/01/19,Sun,06:14 AM,0.3,9,L
2014/01/19,Sun,12:20 PM,4.4,134,H
2014/01/19,Sun,06:40 PM,0.0,0,L
2014/01/20,Mon,12:48 AM,4.1,125,H
2014/01/20,Mon,06:55 AM,0.3,9,L
2014/01/20,Mon,01:00 PM,4.3,131,H
2014/01/20,Mon,07:19 PM,0.1,3,L
2014/01/21,Tue,01:27 AM,4.1,125,H
2014/01/21,Tue,07:38 AM,0.3,9,L
2014/01/21,Tue,01:41 PM,4.1,125,H
2014/01/21,Tue,08:00 PM,0.1,3,L
2014/01/22,Wed,02:08 AM,4.1,125,H
2014/01/22,Wed,08:24 AM,0.3,9,L
2014/01/22,Wed,02:27 PM,4.0,122,H
2014/01/22,Wed,08:44 PM,0.2,6,L
2014/01/23,Thu,02:53 AM,4.2,128,H
2014/01/23,Thu,09:14 AM,0.3,9,L
2014/01/23,Thu,03:17 PM,3.9,119,H
2014/01/23,Thu,09:33 PM,0.3,9,L
2014/01/24,Fri,03:43 AM,4.2,128,H
2014/01/24,Fri,10:09 AM,0.3,9,L
2014/01/24,Fri,04:12 PM,3.8,116,H
2014/01/24,Fri,10:27 PM,0.3,9,L
2014/01/25,Sat,04:37 AM,4.3,131,H
2014/01/25,Sat,11:07 AM,0.2,6,L
2014/01/25,Sat,05:11 PM,3.8,116,H
2014/01/25,Sat,11:24 PM,0.3,9,L
2014/01/26,Sun,05:34 AM,4.4,134,H
2014/01/26,Sun,12:08 PM,0.1,3,L
2014/01/26,Sun,06:13 PM,3.9,119,H
2014/01/27,Mon,12:23 AM,0.2,6,L
2014/01/27,Mon,06:34 AM,4.6,140,H
2014/01/27,Mon,01:08 PM,-0.2,-6,L
2014/01/27,Mon,07:14 PM,4.1,125,H
